Gene	CUI	Source Databases	
CLCN6	C0018772	Hearing Loss, Partial	DisGeNet	
MTHFR	C0018772	Hearing Loss, Partial	DisGeNet	
MTHFR	C0002949	Arterial dissection	DisGeNet	
MTHFR	C0011609	Drug Eruptions	DisGeNet	
MTHFR	C0024620	Primary malignant neoplasm of liver	DisGeNet	
MTHFR	C4021660	Abnormality of sulfur amino acid metabolism	HumPhenOnt	
MTHFR	C0017606	Primary angle-closure glaucoma	DisGeNet	
MTHFR	C0032229	Pleural Neoplasms	DisGeNet	
MTHFR	C0034372	Tetraplegia	DisGeNet	
MTHFR	C0154409	Recurrent major depressive episodes	DisGeNet	
MTHFR	C0162869	Aneurysm, Ruptured	DisGeNet	
MTHFR	C0311370	Lupus anticoagulant disorder	DisGeNet	
MTHFR	C1861171	Thrombophilia due to activated protein C resistance	DisGeNet	
MTHFR	C0007868	Cervical dysplasia	DisGeNet	
MTHFR	C0031485	Phenylketonuria	DisGeNet	
MTHFR	C0019880	Homocystinuria due to CBS deficiency	DisGeNet,HumPhenOnt	
MTHFR	C0035328	Thrombosis of retinal vein	DisGeNet	
MTHFR	C0040156	Thyrotoxicosis	DisGeNet	
MTHFR	C0014836	Recurrent E. coli infections	DisGeNet	
MTHFR	C0015814	Femur Head Necrosis	DisGeNet	
MTHFR	C0155668	Old myocardial infarction	DisGeNet	
MTHFR	C0339467	Proliferative retinopathy	DisGeNet	
MTHFR	C1962972	Proteinuria Adverse Event	DisGeNet	
MTHFR	C0002888	Megaloblastic anemia, thiamine-responsive, with diabetes mellitus and sensorineural deafness	DisGeNet	
MTHFR	C0242666	Protein S deficiency	DisGeNet	
MTHFR	C0021775	Intermittent claudication	DisGeNet	
MTHFR	C0272375	Antithrombin III deficiency	DisGeNet	
MTHFR	C1838244	Distal myopathy Markesbery-Griggs type	DisGeNet	
MTHFR	C0034040	Puerperal Disorders	DisGeNet	
MTHFR	C0268138	Xeroderma Pigmentosum, Complementation Group D	DisGeNet	
MTHFR	C0398625	Reduced protein C activity	DisGeNet	
MTHFR	C0678234	Stenosis	DisGeNet	
MTHFR	C0729353	Subfertility	DisGeNet	
MTHFR	C0524528	Pervasive developmental disorders	DisGeNet	
MTHFR	C0007867	Cervix Diseases	DisGeNet	
MTHFR	C0042485	Venous insufficiency	DisGeNet	
MTHFR	C0035457	Rhinitis, Allergic, Perennial	DisGeNet	
MTHFR	C0600433	Resistance to activated protein C	DisGeNet	
CLCN6	C0751383	Juvenile neuronal ceroid lipofuscinosis	DisGeNet	
MTHFR	C0854467	Myelosuppression	DisGeNet	
MTHFR	C0152096	Complete trisomy 18 syndrome	DisGeNet	
MTHFR	C2939465	Deficiency of glucose-6-phosphate dehydrogenase	DisGeNet	
MTHFR	C0016412	Folic Acid Deficiency	DisGeNet	
MTHFR	C0037354	Smallpox	DisGeNet	
MTHFR	C0919532	Genomic Instability	DisGeNet	
CLCN6	C0011053	Deafness, autosomal recessive 44	DisGeNet	
MTHFR	C0011053	Deafness, autosomal recessive 44	DisGeNet	
MTHFR	C0001956	alcohol use disorder	DisGeNet	
MTHFR	C0027719	Nephrosclerosis	DisGeNet	
MTHFR	C0032969	Pregnancy in Diabetics	DisGeNet	
MTHFR	C0037928	Chronic myelopathy	DisGeNet	
MTHFR	C0085083	Ovarian hyperstimulation syndrome	DisGeNet	
MTHFR	C0745744	End Stage Liver Disease	DisGeNet	
MTHFR	C0852036	Pregnancy associated hypertension	DisGeNet	
MTHFR	C0034155	Purpura, Thrombotic Thrombocytopenic	DisGeNet	
MTHFR	C0155765	Cerebroretinal microangiopathy with calcifications and cysts 1	DisGeNet	
MTHFR	C1333762	Gastric Cardia Adenocarcinoma	DisGeNet	
MTHFR	C0206368	Exfoliation Syndrome	DisGeNet	
MTHFR	C0235032	Neurotoxicity Syndromes	DisGeNet	
MTHFR	C0003838	Arterial Occlusive Diseases	DisGeNet	
MTHFR	C0003855	Arteriovenous fistula	DisGeNet	
MTHFR	C0040015	Glanzmann thrombasthenia	DisGeNet	
MTHFR	C0403592	Chronic rejection of renal transplant	DisGeNet	
MTHFR	C0751587	CADASIL	DisGeNet	
MTHFR	C3662483	Allergic sensitization	DisGeNet	
MTHFR	C0152101	Hypoplastic left heart syndrome	DisGeNet	
MTHFR	C0005818	Platelet-type bleeding disorder 15	DisGeNet	
MTHFR	C0314719	Dryness of eye	DisGeNet	
MTHFR	C0340708	Deep vein thrombosis of lower limb	DisGeNet	
MTHFR	C0016663	Pathologic fracture	DisGeNet	
MTHFR	C0025312	Myelomeningocele	DisGeNet	
MTHFR	C0028840	Ocular Hypertension	DisGeNet	
MTHFR	C0079748	Precursor cell lymphoblastic lymphoma	DisGeNet	
MTHFR	C0151950	Deep thrombophlebitis	DisGeNet	
MTHFR	C0280803	Primary central nervous system lymphoma	DisGeNet	
MTHFR	C0349458	Cervical intraepithelial neoplasia grade 1	DisGeNet	
MTHFR	C1704321	Nephrotic Syndrome, Minimal Change	DisGeNet	
MTHFR	C0029445	Bone necrosis	DisGeNet	
MTHFR	C0040021	Thromboangiitis Obliterans	DisGeNet	
MTHFR	C0042341	Varicocele	DisGeNet	
MTHFR	C0162739	HELLP Syndrome	DisGeNet	
MTHFR	C0005956	Myelopathy	DisGeNet	
MTHFR	C0013238	Dry Eye Syndromes	DisGeNet	
MTHFR	C0039263	Takayasu Arteritis	DisGeNet	
MTHFR	C0741923	cardiac event	DisGeNet	
MTHFR	C0037054	Sickle Cell Trait	DisGeNet	
MTHFR	C0038362	Stomatitis	DisGeNet	
MTHFR	C0085166	Bacterial Vaginosis	DisGeNet	
MTHFR	C0600518	Choroidal Neovascularization	DisGeNet	
