node1	node2	edge_score	
DB00937	SLC6A3	1.0	
DB00937	SLC6A2	1.0	
SLC6A2	rs5569	0.99
SLC6A2	rs12708954	0.99
SLC6A2		1.0
SLC6A3		1.0
SLC6A2	rs3785143	0.99
Behavior Disorders	SLC6A2	1.0	
Behavior Disorders	SLC6A3	1.0	
Heroin Dependence	SLC6A2	1.0	
Heroin Dependence	SLC6A3	1.0	
Methamphetamine abuse	SLC6A2	1.0	
Methamphetamine abuse	SLC6A3	1.0	
Anorexia nervosa 1	SLC6A2	1.0	
Anorexia nervosa 1	SLC6A3	1.0	
Tourette Syndrome	SLC6A2	1.0	
Tourette Syndrome	SLC6A3	1.0	
Lewy Body Disease	SLC6A2	1.0	
Lewy Body Disease	SLC6A3	1.0	
Borderline Personality Disorder	SLC6A2	1.0	
Borderline Personality Disorder	SLC6A3	1.0	
Anxiety	SLC6A2	1.0	
Anxiety	SLC6A3	1.0	
Bronchopulmonary Dysplasia	SLC6A2	1.0	
Bronchopulmonary Dysplasia	SLC6A3	1.0	
Pigmentary pallidal degeneration	SLC6A3	1.0	
Slow acetylator due to N-acetyltransferase enzyme variant	SLC6A2	1.0	
Autism spectrum disorders	SLC6A2	1.0	
Autism spectrum disorders	SLC6A3	1.0	
Dentinogenesis imperfecta	SLC6A2	1.0	
Recurrent major depressive episodes	SLC6A2	1.0	
Asthma, Occupational	SLC6A2	1.0	
Spinocerebellar ataxia 2	SLC6A3	1.0	
Bulimia	SLC6A3	1.0	
Paranoia	SLC6A3	1.0	
Delayed gross motor development	SLC6A3	1.0	
Orofacial cleft	SLC6A2	1.0	
Generalized anxiety disorder	SLC6A3	1.0	
Substance Use Disorders	SLC6A3	1.0	
Alcohol withdrawal syndrome	SLC6A3	1.0	
Motor symptoms	SLC6A3	1.0	
Systemic aspergillosis	SLC6A2	1.0	
 {Nicotine dependence, protection against}, 188890 (3)	SLC6A3	1.0	
Antisocial Personality Disorder	SLC6A3	1.0	
Cocaine delirium	SLC6A3	1.0	
Ataxic	SLC6A3	1.0	
Chronic schizophrenia	SLC6A3	1.0	
Mood Disorders	SLC6A2	1.0	
Mood Disorders	SLC6A3	1.0	
Personality disorder	SLC6A2	1.0	
Morphological abnormality of the pyramidal tract	SLC6A3	1.0	
Bulimia nervosa 1	SLC6A3	1.0	
Disseminated intravascular coagulation	SLC6A2	1.0	
Antisocial/borderline personality disorder	SLC6A3	1.0	
Substance abuse problem	SLC6A3	1.0	
Drug usage	SLC6A3	1.0	
Manic	SLC6A3	1.0	
Weight Loss Adverse Event	SLC6A2	1.0	
Conduct Disorder	SLC6A3	1.0	
Bradykinesia	SLC6A3	1.0	
Fibromyalgia	SLC6A3	1.0	
Anxiety Disorders	SLC6A2	1.0	
Anxiety Disorders	SLC6A3	1.0	
Abnormal autonomic nervous system physiology	SLC6A2	1.0	
Prenatal Exposure Delayed Effects	SLC6A3	1.0	
Respiratory tract infection	SLC6A2	1.0	
Respiratory tract infection	SLC6A3	1.0	
Unipolar Depression	SLC6A2	1.0	
Unipolar Depression	SLC6A3	1.0	
Cleft palate with cleft lip	SLC6A2	1.0	
Memory Disorders	SLC6A3	1.0	
Cocaine Dependence	SLC6A3	1.0	
Autoimmune lymphoproliferative syndrome, type 2	SLC6A3	1.0	
Mental disorders	SLC6A2	1.0	
Mental disorders	SLC6A3	1.0	
CNS symptom	SLC6A3	1.0	
As If Personality	SLC6A3	1.0	
Tardive Dyskinesia	SLC6A3	1.0	
Bipolar I disorder	SLC6A3	1.0	
Angelman syndrome-like	SLC6A3	1.0	
Psychoses, Substance-Induced	SLC6A3	1.0	
Attention Deficit Disorder	SLC6A3	1.0	
Colorectal polyposis	SLC6A2	1.0	
Drug Dependence	SLC6A3	1.0	
Atrial septal defect	SLC6A2	1.0	
