node1	node2	edge_score	
DB13152	F2	1.0	
DB13152	LRP1	1.0	
DB13152	F7	1.0	
DB13152	F8	1.0	
DB13152	GGCX	1.0	
DB13152	F10	1.0	
DB13152	F11	1.0	
GGCX	rs2592551	0.99
GGCX		1.0
GGCX	rs12714145	0.99
F2		1.0
GGCX	rs699664	0.99
GGCX	rs11676382	0.99
Epistaxis	F2	1.0	
Epistaxis	GGCX	1.0	
Bruising susceptibility	F2	1.0	
Bruising susceptibility	GGCX	1.0	
Abnormality of coagulation	F2	1.0	
Abnormality of coagulation	GGCX	1.0	
Venous thrombosis	F2	1.0	
Venous thrombosis	GGCX	1.0	
Thrombosis	F2	1.0	
Thrombosis	GGCX	1.0	
Subcutaneous hemorrhage	F2	1.0	
Subcutaneous hemorrhage	GGCX	1.0	
Internal hemorrhage	F2	1.0	
Internal hemorrhage	GGCX	1.0	
Bleeding disorder, platelet-type, 21	F2	1.0	
Bleeding disorder, platelet-type, 21	GGCX	1.0	
Abnormality of blood circulation	F2	1.0	
Abnormality of blood circulation	GGCX	1.0	
Leg Ulcer	F2	1.0	
Spiegler-Brooke syndrome	F2	1.0	
Acute hepatitis	F2	1.0	
Lupus anticoagulant disorder	F2	1.0	
Brain Hemorrhage, Traumatic	F2	1.0	
Thrombophilia due to activated protein C resistance	F2	1.0	
Homocystinuria due to CBS deficiency	F2	1.0	
Thrombosis of retinal vein	F2	1.0	
Fulminant hepatitis	F2	1.0	
Recurrent E. coli infections	F2	1.0	
Femur Head Necrosis	F2	1.0	
Pyruvate carboxylase deficiency	F2	1.0	
Old myocardial infarction	F2	1.0	
Protein S deficiency	F2	1.0	
Gingival bleeding	F2	1.0	
Hemiplegia	F2	1.0	
Antithrombin III deficiency	F2	1.0	
Epiphyseal stippling	GGCX	1.0	
Hemorrhagic disorder due to intrinsic circulating anticoagulants	F2	1.0	
Puerperal Disorders	F2	1.0	
Reduced protein C activity	F2	1.0	
Stenosis	F2	1.0	
Attenuation of retinal blood vessels	GGCX	1.0	
Anterior myocardial infarction	F2	1.0	
Paratuberculosis	F2	1.0	
Hepatic encephalopathy	F2	1.0	
Resistance to activated protein C	F2	1.0	
Prolonged bleeding time	F2	1.0	
Deficiency of glucose-6-phosphate dehydrogenase	F2	1.0	
Sudden death	F2	1.0	
Ovarian hyperstimulation syndrome	F2	1.0	
End Stage Liver Disease	F2	1.0	
Pregnancy associated hypertension	F2	1.0	
Purpura, Thrombotic Thrombocytopenic	F2	1.0	
Arterial Occlusive Diseases	F2	1.0	
Pneumonia, Bacterial	F2	1.0	
Glanzmann thrombasthenia	F2	1.0	
Thrombotic Microangiopathies	F2	1.0	
Abnormal bleeding	F2	1.0	
