Gene	CUI	Source Databases	
ALB	C0346402	Malignant neoplasm of adrenal cortex	DisGeNet	
ALB	C0014867	Esophageal varix	DisGeNet	
ALB	C0451641	Urolithiasis	DisGeNet	
ALB	C0013502	Echinococcosis	DisGeNet	
CA12	C0020461	Hyperkalemia	HumPhenOnt	
KRT9	C0079298	Epidermolysis bullosa simplex, Cockayne-Touraine type	DisGeNet	
KRT9	C0240641	Palmar hyperkeratosis	HumPhenOnt	
KCNMA1	C0005694	Bladder neck obstruction	DisGeNet	
ALB	C0339467	Proliferative retinopathy	DisGeNet	
KRT9	C0043037	Verrucae	HumPhenOnt	
ALB	C3714796	Isolated somatotropin deficiency	DisGeNet	
CA12	C4023644	Abnormality of sodium homeostasis	HumPhenOnt	
KCNMA1	C0001126	Renal tubular acidosis, distal, autosomal dominant	DisGeNet	
CA12	C0020625	Hyponatremia	HumPhenOnt	
ALB	C0038586	Substance Use Disorders	DisGeNet	
ALB	C0751781	Dentatorubral pallidoluysian atrophy	DisGeNet	
ALB	C0002985	Angiokeratoma	DisGeNet	
KCNMA1	C0005944	Metabolic Bone Disorder	DisGeNet	
ALB	C0013338	Isolated growth hormone deficiency type 1B	DisGeNet	
KRT9	C1856954	Plantar hyperkeratosis	HumPhenOnt	
ALB	C0031039	Pericardial effusion	DisGeNet	
ALB	C0026780	Mumps	DisGeNet	
ALB	C0035457	Rhinitis, Allergic, Perennial	DisGeNet	
ALB	C0342200	Endemic Cretinism	DisGeNet	
KCNMA1	C0152096	Complete trisomy 18 syndrome	DisGeNet	
ALB	C0206734	Hemangioblastoma	DisGeNet	
ALB	C0017662	Mesangiocapillary glomerulonephritis, type II	DisGeNet	
ALB	C0027719	Nephrosclerosis	DisGeNet	
ALB	C0235025	Peripheral motor neuropathy	DisGeNet	
ALB	C0745744	End Stage Liver Disease	DisGeNet	
ALB	C4023036	Abnormal albumin level	HumPhenOnt	
ALB	C0085580	Essential hypertension	DisGeNet	
KCNMA1	C0085580	Essential hypertension	DisGeNet	
ALB	C0007121	Bronchogenic Carcinoma	DisGeNet	
KCNMA1	C4023515	Dialeptic seizures	HumPhenOnt	
ALB	C0010051	Coronary artery aneurysm	DisGeNet	
ALB	C0020476	Hyperlipoproteinemia	DisGeNet	
CA12	C0242787	Malignant neoplasm of male breast	DisGeNet	
ALB	C0745103	Hyperlipoproteinemia Type IIa	DisGeNet	
ALB	C0027707	Tubulointerstitial nephritis	DisGeNet	
ALB	C1298180	Single tumor	DisGeNet	
ALB	C1704321	Nephrotic Syndrome, Minimal Change	DisGeNet	
CA12	C4023575	Abnormality of potassium homeostasis	HumPhenOnt	
KRT9	C0037277	Skin Diseases, Genetic	DisGeNet	
ALB	C0278488	Carcinoma breast stage IV	DisGeNet	
KCNMA1	C0278488	Carcinoma breast stage IV	DisGeNet	
ALB	C0740380	Varicella zoster	DisGeNet	
ALB	C1260959	Drusen	DisGeNet	
KRT9	C0151669	Increased antibody level in blood	HumPhenOnt	
ALB	C3714619	Insulin resistance syndrome	DisGeNet	
ALB	C0027720	Nephrosis	DisGeNet	
KCNMA1	C4023476	EEG with generalized epileptiform discharges	HumPhenOnt	
ALB	C0018378	Guillain-Barre syndrome, familial	DisGeNet	
ALB	C0221002	Primary hyperparathyroidism	DisGeNet	
ALB	C1096063	Drug Resistant Epilepsy	DisGeNet	
CA12	C0238033	Carcinoma of Male Breast	DisGeNet	
ALB	C0035242	Respiratory Tract Diseases	DisGeNet	
ALB	C0086981	Sicca Syndrome	DisGeNet	
ALB	C0239981	Hypoalbuminemia	DisGeNet,HumPhenOnt	
KCNMA1	C0600327	Toxic Shock Syndrome	DisGeNet	
ALB	C0030286	Neurologic, endocrine, and pancreatic disease, multisystem, infantile-onset	DisGeNet	
KRT9	C4020946	Abnormality of the plantar skin of foot	HumPhenOnt	
KCNMA1	C0013819	EEG with irregular generalized spike and wave complexes	HumPhenOnt	
CA12	C4023645	Abnormality of monovalent inorganic cation homeostasis	HumPhenOnt	
ALB	C0010308	Congenital hypothyroidism	DisGeNet	
ALB	C0041755	Adverse drug events and drug allergies	DisGeNet	
CA12	C0443147	Autosomal dominant non-syndromic sensorineural deafness type DFNA	HumPhenOnt	
KCNMA1	C0443147	Autosomal dominant non-syndromic sensorineural deafness type DFNA	HumPhenOnt	
KRT9	C0443147	Autosomal dominant non-syndromic sensorineural deafness type DFNA	HumPhenOnt	
KCNMA1	C0019284	Diaphragmatic hernia	DisGeNet	
KCNMA1	C1335177	Ovarian Serous Adenocarcinoma	DisGeNet	
ALB	C0019061	Hemolytic uremic syndrome	DisGeNet	
KCNMA1	C1384514	Primary hyperaldosteronism	DisGeNet	
ALB	C0028797	Occupational Diseases	DisGeNet	
ALB	C0730345	Microalbuminuria	DisGeNet	
ALB	C0008031	Chest pain	DisGeNet	
KCNMA1	C0014548	Epilepsy, generalized, with febrile seizures plus, type 6 (2)	DisGeNet	
ALB	C0042749	 {HIV-1 viremia, susceptibility to}, 609423 (3)	DisGeNet	
ALB	C0242488	Acute Lung Injury	DisGeNet	
ALB	C0342257	Complications of Diabetes Mellitus	DisGeNet	
ALB	C0013595	Eczema	DisGeNet	
KRT9	C0013595	Eczema	HumPhenOnt	
ALB	C0034063	Pulmonary edema	DisGeNet	
ALB	C0038325	Stevens-Johnson Syndrome	DisGeNet	
ALB	C0024291	Lymphohistiocytosis, Hemophagocytic	DisGeNet	
ALB	C0007134	Renal cell carcinoma, nonpapillary	DisGeNet	
CA12	C0007134	Renal cell carcinoma, nonpapillary	DisGeNet	
KCNMA1	C0007134	Renal cell carcinoma, nonpapillary	DisGeNet	
KCNMA1	C0014553	Absence seizures	HumPhenOnt	
ALB	C0021079	IMMUNE SUPPRESSION	DisGeNet	
ALB	C0011269	Dementia, Vascular	DisGeNet	
ALB	C0017665	Membranous nephropathy, susceptibility to	DisGeNet	
ALB	C0012236	DiGeorge sequence	DisGeNet	
ALB	C1318485	Liver regeneration disorder	DisGeNet	
ALB	C0011875	Diabetic Angiopathies	DisGeNet	
ALB	C0032131	Plasmacytoma	DisGeNet	
ALB	C0011882	Type 1 diabetic neuropathy	DisGeNet	
ALB	C0152025	Polyneuropathy, hearing loss, ataxia, retinitis pigmentosa, and cataract	DisGeNet	
ALB	C0020474	Hyperlipidemia, familial combined	DisGeNet	
KCNMA1	C0494475	Generalized tonic-clonic seizures	HumPhenOnt	
ALB	C3887486	Interstitial fibrosis	DisGeNet	
ALB	C0018995	Hemochromatosis	DisGeNet	
ALB	C4021768	Abnormality of metabolism/homeostasis	HumPhenOnt	
CA12	C4021768	Abnormality of metabolism/homeostasis	HumPhenOnt	
KRT9	C4021768	Abnormality of metabolism/homeostasis	HumPhenOnt	
CA12	C0011175	Dehydration	HumPhenOnt	
KRT9	C0020458	Hyperhidrosis	HumPhenOnt	
ALB	C0013146	Methamphetamine abuse	DisGeNet	
ALB	C0019069	Hereditary factor VIII deficiency disease	DisGeNet	
KCNMA1	C0023380	Lethargy	DisGeNet	
KCNMA1	C1561955	Fibrinogen Adverse Event	DisGeNet	
KCNMA1	C0008489	Chorea, childhood-onset, with psychomotor retardation	DisGeNet	
ALB	C0178664	Glomerulosclerosis, Focal Segmental	DisGeNet	
ALB	C1658953	tumor vasculature	DisGeNet	
ALB	C0342276	Maturity-onset diabetes of the young, type 11	DisGeNet	
ALB	C0022116	Ischemia	DisGeNet	
KCNMA1	C0022116	Ischemia	DisGeNet	
ALB	C0017668	Focal segmental glomerulosclerosis	DisGeNet	
