Gene	CUI	Source Databases	
CYP2C8	C0013182	Drug Allergy	DisGeNet	
CYP2C9	C0013182	Drug Allergy	DisGeNet	
PTGS1	C0013182	Drug Allergy	DisGeNet	
UGT2B7	C0013182	Drug Allergy	DisGeNet	
CYP2C9	C0038354	Stomach Diseases	DisGeNet	
PTGS1	C0038354	Stomach Diseases	DisGeNet	
PTGS2	C0038354	Stomach Diseases	DisGeNet	
CYP2C8	C0038358	Gastric ulcer	DisGeNet	
CYP2C9	C0038358	Gastric ulcer	DisGeNet	
PTGS1	C0038358	Gastric ulcer	DisGeNet	
PTGS2	C0038358	Gastric ulcer	DisGeNet	
CYP2C8	C0030920	Peptic ulcer	DisGeNet	
CYP2C9	C0030920	Peptic ulcer	DisGeNet	
PTGS1	C0030920	Peptic ulcer	DisGeNet	
PTGS2	C0030920	Peptic ulcer	DisGeNet	
