node_name	node_type	
DB01296	drug	
IFNG	drug_target	
CYP2E1	drug_target	
TNF	drug_target	
CYP2C19	drug_target	
MMP9	drug_target	
NFKB2	drug_target	
Stomach Diseases	phenotype	
Latent Tuberculosis	phenotype	
Complications of Diabetes Mellitus	phenotype	
Oral aphthae	phenotype	
Drug Allergy	phenotype	
Lichen Planus, Oral	phenotype	
Systemic aspergillosis	phenotype	
End Stage Liver Disease	phenotype	
Liver Cirrhosis, Alcoholic	phenotype	
Varicose Ulcer	phenotype	
Helicobacter Infections	phenotype	
Chronic Fatigue Syndrome	phenotype	
Chronic atrophic gastritis	phenotype	
Tuberculosis, Pulmonary	phenotype	
Coronary Restenosis	phenotype	
Pneumococcal Infections	phenotype	
Pemphigus	phenotype	
Chagas Cardiomyopathy	phenotype	
Peptic ulcer	phenotype	
Zoonotic form of cutaneous leishmaniasis	phenotype	
Nausea	phenotype	
Erythema nodosum	phenotype	
Gastritis	phenotype	
Necrosis	phenotype	
Respiratory Tract Diseases	phenotype	
Pregnancy Complications	phenotype	
Oral Submucous Fibrosis	phenotype	
Shigella Infections	phenotype	
Sarcoidosis, Pulmonary	phenotype	
Meningococcal Infections	phenotype	
Vitreoretinopathy, neovascular inflammatory, 193235 (3)	phenotype	
Chronic liver disease	phenotype	
Trachoma	phenotype	
Malaria, Falciparum	phenotype	
Neurodegeneration with brain iron accumulation 4	phenotype	
Bronchiolitis	phenotype	
Gingivitis	phenotype	
Retroviridae Infections	phenotype	
{Atopy, susceptibility to}, 147050 (3)	phenotype	
Viral hepatitis	phenotype	
Postoperative Complications	phenotype	
Spondylarthropathies	phenotype	
Uterine Cervical Neoplasms	phenotype	
Duodenal Ulcer	phenotype	
Pregnancy loss	phenotype	
Coronary artery stenosis	phenotype	
Drug Eruptions	phenotype	
Rheumatoid Nodule	phenotype	
Pleural Tuberculosis	phenotype	
Stable angina	phenotype	
Chlamydia Infections	phenotype	
Nasopharyngeal Neoplasms	phenotype	
Achalasia	phenotype	
Pleural Neoplasms	phenotype	
Vasculitis	phenotype	
Cryoglobulinemia	phenotype	
Q Fever	phenotype	
Tuberculosis, Meningeal	phenotype	
Steroid-sensitive nephrotic syndrome	phenotype	
Liver regeneration disorder	phenotype	
Periodontitis	phenotype	
Parasitemia	phenotype	
Bovine Anaplasmosis	phenotype	
Typhoid Fever	phenotype	
Fulminant hepatitis	phenotype	
Cryopyrin-Associated Periodic Syndromes	phenotype	
Thyroid associated opthalmopathies	phenotype	
Angina, Unstable	phenotype	
Chronic graft-versus-host disease	phenotype	
Drug-Induced Liver Injury	phenotype	
airway disease	phenotype	
Familial cold-induced inflammatory syndrome 1, 120100 (3)	phenotype	
Pharyngitis	phenotype	
Myeloproliferative disorder, chronic, with eosinophilia	phenotype	
Malaria, Cerebral	phenotype	
Arthritis, Psoriatic	phenotype	
Granuloma	phenotype	
Pregnancy Complications, Infectious	phenotype	
Neoplasm of the thymus	phenotype	
Malaria, Vivax	phenotype	
Interstitial lung and liver disease	phenotype	
Pleomorphic adenoma of salivary gland	phenotype	
Leprosy	phenotype	
Periodontal Pocket	phenotype	
Staphylococcal Infections	phenotype	
Asymptomatic Infections	phenotype	
Oestrogen deficiency	phenotype	
Extrinsic allergic alveolitis	phenotype	
Fatal infectious mononucleosis	phenotype	
Lichen planus pemphigoides	phenotype	
Adenoviral infections	phenotype	
NOONAN-LIKE/MULTIPLE GIANT CELL LESION SYNDROME (disorder)	phenotype	
Restenosis	phenotype	
Dermatitis Herpetiformis	phenotype	
Equine Infectious Anemia	phenotype	
Hepatic encephalopathy	phenotype	
Multiple Organ Failure	phenotype	
Rhinitis, Allergic, Perennial	phenotype	
Paranoid Schizophrenia	phenotype	
Volvulus	phenotype	
Premature Birth	phenotype	
Polymyalgia Rheumatica	phenotype	
Peptic Ulcer Hemorrhage	phenotype	
Deficiency of glucose-6-phosphate dehydrogenase	phenotype	
Hairy Cell Leukemia	phenotype	
Alveolar Bone Loss	phenotype	
Condylomata Acuminata	phenotype	
Salmonella infections	phenotype	
Smallpox	phenotype	
Community acquired pneumonia	phenotype	
Genomic Instability	phenotype	
Retinal detachment	phenotype	
Idiopathic thrombocytopenic purpura	phenotype	
Herpesviridae Infections	phenotype	
Chronic myelopathy	phenotype	
Peritonitis	phenotype	
Toxic Epidermal Necrolysis	phenotype	
Pancreatitis, Alcoholic	phenotype	
Gastric Cardia Adenocarcinoma	phenotype	
Intracranial glioma	phenotype	
Acute myocardial infarction	phenotype	
Gastric ulcer	phenotype	
Immediate hypersensitivity	phenotype	
Obstructive nephropathy	phenotype	
Alcoholic Steatohepatitis	phenotype	
Idiopathic crescentic glomerulonephritis	phenotype	
Hodgkin Disease	phenotype	
Active tuberculosis	phenotype	
Mixed cryoglobulinemia	phenotype	
Hepatitis, Autoimmune	phenotype	
Acute intermittent porphyria	phenotype	
HELLP Syndrome	phenotype	
Common variable immunodeficiency 2	phenotype	
Myelopathy	phenotype	
Musculoskeletal Diseases	phenotype	
Pregnancy Complications, Hematologic	phenotype	
Brucellosis	phenotype	
Acute hepatic failure	phenotype	
Anterior uveitis	phenotype	
Hepatitis B, Chronic	phenotype	
Pleuritis	phenotype	
Acute Cerebrovascular Accidents	phenotype	
Papillomavirus Infections	phenotype	
Lung Diseases, Interstitial	phenotype	
Adrenoleukodystrophy	phenotype	
Acute GVH disease	phenotype	
Neuritis	phenotype	
Rubella	phenotype	
Arthritis, Reactive	phenotype	
Idiopathic fibrosing alveolitis, chronic form	phenotype	
Pancreatitis	phenotype	
Leptospirosis	phenotype	
Silicosis	phenotype	
Urinary Bladder Neoplasms	phenotype	
Peptic Esophagitis	phenotype	
Prenatal Exposure Delayed Effects	phenotype	
Squamous intraepithelial lesion	phenotype	
Pneumonia	phenotype	
Disease due to Parvoviridae	phenotype	
Fetal Diseases	phenotype	
