node1	node2	edge_score	
DB00550	CYP1A1	1.0	
DB00550	MPO	1.0	
DB00550	DBH	1.0	
CYP1A1	rs1048943	0.99
CYP1A1		1.0
CYP1A1	rs2472297	0.99
CYP1A1	rs2606345	0.99
DBH		1.0
Drug Eruptions	CYP1A1	1.0	
Neoplasms, Multiple Primary	CYP1A1	1.0	
Pleural Neoplasms	CYP1A1	1.0	
Malignant neoplasm of pharynx	CYP1A1	1.0	
Echinococcosis	CYP1A1	1.0	
Multiple Endocrine Neoplasia Type 2b	DBH	1.0	
Lung Injury	CYP1A1	1.0	
Paranoia	DBH	1.0	
Hypothermia	DBH	1.0	
Squamous Cell Neoplasms	CYP1A1	1.0	
Substance Use Disorders	DBH	1.0	
Alcohol withdrawal syndrome	DBH	1.0	
Adenocarcinoma in Situ	CYP1A1	1.0	
Congenital central hypoventilation	DBH	1.0	
Parkinson disease, late-onset	DBH	1.0	
Antisocial Personality Disorder	DBH	1.0	
Rhinitis, Allergic, Perennial	CYP1A1	1.0	
Endometriosis of ovary	CYP1A1	1.0	
childhood brain tumor	CYP1A1	1.0	
Chronic schizophrenia	DBH	1.0	
Genomic Instability	CYP1A1	1.0	
Xeroderma pigmentosum, group A	CYP1A1	1.0	
Pancreatitis, Alcoholic	CYP1A1	1.0	
Learning Disabilities	DBH	1.0	
Carcinogenicity	CYP1A1	1.0	
Bronchogenic Carcinoma	CYP1A1	1.0	
Hypotension, Orthostatic	DBH	1.0	
Angiofibromas	CYP1A1	1.0	
Chemical Carcinogenesis	CYP1A1	1.0	
Chloracne	CYP1A1	1.0	
Hyperoxia	CYP1A1	1.0	
Li-Fraumeni syndrome	CYP1A1	1.0	
Bile duct cancer resectable	CYP1A1	1.0	
Neoplasm of the gallbladder	CYP1A1	1.0	
Papillomavirus Infections	CYP1A1	1.0	
Prostate cancer, familial	CYP1A1	1.0	
Arthritis, Reactive	CYP1A1	1.0	
Iron deficiency anemia	CYP1A1	1.0	
Abnormal autonomic nervous system physiology	DBH	1.0	
Malignant neoplasm of female breast	CYP1A1	1.0	
Leukoplakia	CYP1A1	1.0	
Prenatal Exposure Delayed Effects	CYP1A1	1.0	
Gorlin syndrome	CYP1A1	1.0	
Female Breast Carcinoma	CYP1A1	1.0	
Endometrial Hyperplasia	CYP1A1	1.0	
Respiratory Tract Diseases	CYP1A1	1.0	
Endometriosis of uterus	CYP1A1	1.0	
Cocaine Dependence	DBH	1.0	
Penile hypospadias	CYP1A1	1.0	
Human papilloma virus infection	CYP1A1	1.0	
Oral Submucous Fibrosis	CYP1A1	1.0	
Intrahepatic cholestasis	CYP1A1	1.0	
CNS symptom	DBH	1.0	
Colonic Polyps	CYP1A1	1.0	
Menopause present (finding)	CYP1A1	1.0	
Infiltrating Cervical Carcinoma	CYP1A1	1.0	
As If Personality	DBH	1.0	
Childhood Leukemia	CYP1A1	1.0	
Microsatellite Instability	CYP1A1	1.0	
Breast Fibrocystic Disease	CYP1A1	1.0	
Neoplasms, Germ Cell and Embryonal	CYP1A1	1.0	
Pharyngeal Neoplasms	CYP1A1	1.0	
Tardive Dyskinesia	DBH	1.0	
Thyroid Nodule	CYP1A1	1.0	
