node1	node2	edge_score	
DB06366	ERBB2	1.0	
ERBB2		1.0
EMG: myopathic abnormalities	ERBB2	1.0	
Renal tubular acidosis, distal, autosomal dominant	ERBB2	1.0	
Acute pancreatitis	ERBB2	1.0	
 Adenocarcinoma, ovarian, somatic, 167000 (3)	ERBB2	1.0	
Papillary adenocarcinoma	ERBB2	1.0	
Adenomas, multiple colorectal, 608456 (3)	ERBB2	1.0	
Anaplasia	ERBB2	1.0	
Anemia	ERBB2	1.0	
Hypoxia	ERBB2	1.0	
Anthrax disease	ERBB2	1.0	
Aortic regurgitation	ERBB2	1.0	
Rheumatoid arthritis	ERBB2	1.0	
Astrocytoma	ERBB2	1.0	
Melanoma, B16	ERBB2	1.0	
Barrett Esophagus	ERBB2	1.0	
Malignant tumor of urinary bladder	ERBB2	1.0	
Urinary Bladder Neoplasms	ERBB2	1.0	
Bone Diseases	ERBB2	1.0	
Bone neoplasms	ERBB2	1.0	
Brain neoplasm	ERBB2	1.0	
Breast-ovarian cancer, familial 1	ERBB2	1.0	
Other specified disorders of breast	ERBB2	1.0	
Cancer of the lower GI tract	ERBB2	1.0	
Carcinoid tumor	ERBB2	1.0	
Colon cancer	ERBB2	1.0	
Malignant neoplasm of endometrium	ERBB2	1.0	
Female Breast Carcinoma	ERBB2	1.0	
Malignant neoplasm of larynx	ERBB2	1.0	
Adenocarcinoma of prostate	ERBB2	1.0	
Skin cancer	ERBB2	1.0	
Thyroid cancer, nonmedullary, 4	ERBB2	1.0	
Alveolar cell carcinoma	ERBB2	1.0	
Noninfiltrating Intraductal Carcinoma	ERBB2	1.0	
Merkel cell carcinoma	ERBB2	1.0	
Mucinous Adenocarcinoma	ERBB2	1.0	
Non-small cell lung carcinoma	ERBB2	1.0	
Carcinoma, Papillary	ERBB2	1.0	
Renal cell carcinoma, nonpapillary	ERBB2	1.0	
Squamous cell carcinoma	ERBB2	1.0	
Urothelial Carcinoma	ERBB2	1.0	
Carcinosarcoma	ERBB2	1.0	
Cardiomyopathy, Dilated	ERBB2	1.0	
Celiac Disease	ERBB2	1.0	
Neoplastic Cell Transformation	ERBB2	1.0	
CNS disorder	ERBB2	1.0	
Malignant tumor of cervix	ERBB2	1.0	
Charcot-Marie-Tooth disease, type 2N	ERBB2	1.0	
Cholera	ERBB2	1.0	
Choriocarcinoma	ERBB2	1.0	
Congenital chromosomal disease	ERBB2	1.0	
Chromosome 8, trisomy	ERBB2	1.0	
Cleft Lip	ERBB2	1.0	
Cleft Palate	ERBB2	1.0	
Neoplasm of the colon	ERBB2	1.0	
Colorectal cancer 1	ERBB2	1.0	
Colorectal Neoplasms	ERBB2	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	ERBB2	1.0	
Adenoid Cystic Carcinoma	ERBB2	1.0	
Cystitis	ERBB2	1.0	
Phyllodes tumor, benign	ERBB2	1.0	
Death, Sudden, Cardiac	ERBB2	1.0	
Diabetes insipidus	ERBB2	1.0	
Diarrhea 8, secretory sodium, congenital	ERBB2	1.0	
Patent ductus arteriosus	ERBB2	1.0	
Ectodermal dysplasia 11b, hypohidrotic/hair/tooth type, autosomal recessive	ERBB2	1.0	
Neoplasm of the endocrine system	ERBB2	1.0	
Endometrial Neoplasms	ERBB2	1.0	
Endometriosis	ERBB2	1.0	
Ependymoma	ERBB2	1.0	
EPIDERMODYSPLASIA VERRUCIFORMIS	ERBB2	1.0	
Esophageal Neoplasms	ERBB2	1.0	
Exanthema	ERBB2	1.0	
Breast Fibrocystic Disease	ERBB2	1.0	
Fibrosarcoma	ERBB2	1.0	
Neoplasm of the gallbladder	ERBB2	1.0	
Gastrinoma	ERBB2	1.0	
Gastrointestinal Neoplasms	ERBB2	1.0	
Glioblastoma	ERBB2	1.0	
Glioma	ERBB2	1.0	
Glomerulonephritis, Membranous	ERBB2	1.0	
granulosa cell tumor	ERBB2	1.0	
Gynecomastia	ERBB2	1.0	
Head and Neck Neoplasms	ERBB2	1.0	
Heart Diseases	ERBB2	1.0	
Heart Failure	ERBB2	1.0	
Congestive heart failure	ERBB2	1.0	
Hepatitis	ERBB2	1.0	
Acute type B viral hepatitis	ERBB2	1.0	
Herpes Simplex Infections	ERBB2	1.0	
Hodgkin Disease	ERBB2	1.0	
Hydatidiform mole, recurrent, 2	ERBB2	1.0	
Hyperinsulinemia	ERBB2	1.0	
Immunodeficiency due to defect in CD3-gamma	ERBB2	1.0	
Mammary Ductal Carcinoma	ERBB2	1.0	
Intestinal Neoplasms	ERBB2	1.0	
Kartagener syndrome	ERBB2	1.0	
Renal neoplasm	ERBB2	1.0	
Polycystic kidney disease, autosomal dominant	ERBB2	1.0	
Neoplasm of the larynx	ERBB2	1.0	
Leiomyoma	ERBB2	1.0	
Leprosy	ERBB2	1.0	
Leukemia, Lymphocytic, Chronic, B-Cell	ERBB2	1.0	
Chronic Lymphocytic Leukemia	ERBB2	1.0	
Acute Erythroblastic Leukemia	ERBB2	1.0	
Acute lymphoid leukemia	ERBB2	1.0	
Chronic myeloid leukemia	ERBB2	1.0	
Acute promyelocytic leukemia	ERBB2	1.0	
Liver Cirrhosis, Biliary	ERBB2	1.0	
Neoplasm of the liver	ERBB2	1.0	
Chronic obstructive pulmonary disease	ERBB2	1.0	
Lung Neoplasms	ERBB2	1.0	
Lupus Vulgaris	ERBB2	1.0	
Discoid lupus erythematosus	ERBB2	1.0	
Lupus Erythematosus, Systemic	ERBB2	1.0	
Lupus Nephritis	ERBB2	1.0	
Lymphatic Metastasis	ERBB2	1.0	
Lymphoma, Large B-Cell, Diffuse	ERBB2	1.0	
Non-Hodgkin lymphoma	ERBB2	1.0	
Lymphoproliferative disorder	ERBB2	1.0	
{Gastric cancer risk after H. pylori infection}, 137215 (3)	ERBB2	1.0	
Animal Mammary Neoplasms	ERBB2	1.0	
Mammary Neoplasms, Experimental	ERBB2	1.0	
Measles	ERBB2	1.0	
Medulloblastoma	ERBB2	1.0	
Melanoma	ERBB2	1.0	
Meningioma	ERBB2	1.0	
Mixed Salivary Gland Tumor	ERBB2	1.0	
Monosomy	ERBB2	1.0	
Neoplasm of the oral cavity	ERBB2	1.0	
Multiple Myeloma	ERBB2	1.0	
