Gene	CUI	Source Databases	
TNFSF11	C0000772	Abnormality of multiple cell lineages in the bone marrow	HumPhenOnt	
TNFSF11	C0001418	 Adenocarcinoma, ovarian, somatic, 167000 (3)	DisGeNet	
TNFSF11	C0002382	Alveolar Bone Loss	DisGeNet	
TNFSF11	C0002395	Alzheimer Disease	DisGeNet	
TNFSF11	C0002448	Ameloblastoma	DisGeNet	
TNFSF11	C0002736	Amyotrophic Lateral Sclerosis	DisGeNet	
TNFSF11	C0002871	Anemia	HumPhenOnt	
TNFSF11	C0003507	Aortic valve stenosis	DisGeNet	
TNFSF11	C0003578	Apnea	HumPhenOnt	
TNFSF11	C0003850	Arteriosclerosis	DisGeNet	
TNFSF11	C0003864	Arthritis, Rheumatoid	DisGeNet	
TNFSF11	C0003873	Rheumatoid arthritis	DisGeNet	
TNFSF11	C0004153	Atherosclerosis	DisGeNet	
TNFSF11	C0004268	Abnormal concentration of calcium in blood	HumPhenOnt	
TNFSF11	C0004364	Autoimmune disease 1	DisGeNet	
TNFSF11	C0005940	Bone Diseases	DisGeNet	
TNFSF11	C0005967	Bone neoplasms	DisGeNet	
TNFSF11	C0006142	Breast-ovarian cancer, familial 1	DisGeNet	
TNFSF11	C0006663	Calcinosis	DisGeNet	
TNFSF11	C0007131	Non-small cell lung carcinoma	DisGeNet	
TNFSF11	C0007134	Renal cell carcinoma, nonpapillary	DisGeNet	
TNFSF11	C0007222	Cardiovascular Diseases	DisGeNet	
TNFSF11	C0009681	Abnormality of the pulmonary artery	HumPhenOnt	
TNFSF11	C0009812	Constitutional symptom	HumPhenOnt	
TNFSF11	C0009938	Bruising susceptibility	HumPhenOnt	
TNFSF11	C0010278	Craniosynostoses	HumPhenOnt	
TNFSF11	C0010346	Crohn Disease	PheGenI	
TNFSF11	C0011334	Dental Caries	HumPhenOnt	
TNFSF11	C0011849	Diabetes Mellitus, Type 1	DisGeNet	
TNFSF11	C0011854	Diabetes mellitus type 1	DisGeNet	
TNFSF11	C0011882	Type 1 diabetic neuropathy	DisGeNet	
TNFSF11	C0015393	Abnormality of the eye	HumPhenOnt	
TNFSF11	C0015469	Facial palsy	HumPhenOnt	
TNFSF11	C0016655	Recurrent fractures	HumPhenOnt	
TNFSF11	C0016663	Pathologic fracture	DisGeNet	
TNFSF11	C0017525	Giant Cell Tumors	DisGeNet	
TNFSF11	C0017563	Gingival Diseases	DisGeNet	
TNFSF11	C0018798	Heart Defects, Congenital	HumPhenOnt	
TNFSF11	C0019209	Hepatomegaly	HumPhenOnt	
TNFSF11	C0019214	Hepatosplenomegaly	HumPhenOnt	
TNFSF11	C0020255	Hydrocephalus	HumPhenOnt	
TNFSF11	C0020437	Hypercalcemia, infantile, 2	DisGeNet	
TNFSF11	C0020492	Hyperostosis	HumPhenOnt	
TNFSF11	C0020496	Cranial hyperostosis	HumPhenOnt	
TNFSF11	C0020502	Hyperparathyroidism 4	DisGeNet	
TNFSF11	C0020598	Hypocalcemia	HumPhenOnt	
TNFSF11	C0023434	Chronic Lymphocytic Leukemia	DisGeNet	
TNFSF11	C0023492	Leukemia, T-cell acute lymphoblastoid (2)	DisGeNet	
TNFSF11	C0023493	Adult T-Cell Lymphoma/Leukemia	DisGeNet	
TNFSF11	C0023895	Liver Diseases	DisGeNet	
TNFSF11	C0024141	Lupus Erythematosus, Systemic	DisGeNet	
TNFSF11	C0024299	Lymphoma, Large B-Cell, Diffuse	DisGeNet	
TNFSF11	C0024301	Lymphoma, Follicular	DisGeNet	
TNFSF11	C0024667	Animal Mammary Neoplasms	DisGeNet	
TNFSF11	C0025007	Measles	DisGeNet	
TNFSF11	C0025202	Melanoma	DisGeNet	
TNFSF11	C0026470	Monoclonal Gammopathy of Undetermined Significance	DisGeNet	
TNFSF11	C0026633	Abnormality of the mouth	HumPhenOnt	
TNFSF11	C0026650	Abnormality of movement	HumPhenOnt	
TNFSF11	C0026764	Multiple Myeloma	DisGeNet	
TNFSF11	C0026769	Multiple Sclerosis	DisGeNet	
TNFSF11	C0026946	Mycoses	DisGeNet	
TNFSF11	C0027051	Myocardial Infarction	DisGeNet	
TNFSF11	C0027059	Myocarditis	DisGeNet	
TNFSF11	C0027627	Secondary hypertriglyceridemia	DisGeNet	
TNFSF11	C0028738	Nystagmus	HumPhenOnt	
TNFSF11	C0028754	Obesity	DisGeNet	
TNFSF11	C0029124	Optic atrophy 10 with or without ataxia, mental retardation, and seizures	HumPhenOnt	
TNFSF11	C0029131	Abnormality of the optic nerve	HumPhenOnt	
TNFSF11	C0029408	Osteoarthritis	DisGeNet	
TNFSF11	C0029410	Osteoarthritis of hip	DisGeNet	
TNFSF11	C0029442	Osteomalacia	DisGeNet	
TNFSF11	C0029443	Osteomyelitis, sterile multifocal, with periostitis and pustulosis	HumPhenOnt	
TNFSF11	C0029454	Osteopetrosis autosomal recessive 4	ClinVar,DisGeNet,HumPhenOnt	
TNFSF11	C0029456	Osteoporosis	DisGeNet	
TNFSF11	C0029458	Postmenopausal osteoporosis	DisGeNet	
TNFSF11	C0029464	Increased bone mineral density	HumPhenOnt	
TNFSF11	C0029882	Otitis media	HumPhenOnt	
TNFSF11	C0030193	Pain	HumPhenOnt	
TNFSF11	C0030232	Pallor	HumPhenOnt	
TNFSF11	C0030312	Pancytopenia	HumPhenOnt	
TNFSF11	C0031099	Periodontitis	DisGeNet	
TNFSF11	C0032927	Precancerous Conditions	DisGeNet	
TNFSF11	C0033578	Prostatic Neoplasms	DisGeNet	
TNFSF11	C0035243	Respiratory tract infection	HumPhenOnt	
TNFSF11	C0035455	Rhinitis, Allergic, Seasonal	HumPhenOnt	
TNFSF11	C0036439	Scoliosis	DisGeNet	
TNFSF11	C0036920	Sezary Syndrome	DisGeNet	
TNFSF11	C0037268	Abnormality of the skin	HumPhenOnt	
TNFSF11	C0038002	Splenomegaly	HumPhenOnt	
TNFSF11	C0038013	Ankylosing spondylitis	DisGeNet	
TNFSF11	C0038356	Stomach Neoplasms	DisGeNet	
TNFSF11	C0039103	Synovitis	DisGeNet	
TNFSF11	C0040034	Thrombocytopenia, platelet dysfunction, hemolysis, and imbalanced globin synthesis	HumPhenOnt	
TNFSF11	C0040336	Tobacco Use Disorder	DisGeNet	
TNFSF11	C0040427	Abnormality of dental morphology	HumPhenOnt	
TNFSF11	C0040822	Tremor, hereditary essential, 5	HumPhenOnt	
TNFSF11	C0042782	Visceromegaly	HumPhenOnt	
TNFSF11	C0085682	Hypophosphatemia	HumPhenOnt	
TNFSF11	C0149727	Abnormality of the lymph nodes	HumPhenOnt	
TNFSF11	C0151311	Cranial nerve paralysis	HumPhenOnt	
