Gene	CUI	Source Databases	
CYP19A1	C0242787	Malignant neoplasm of male breast	DisGeNet	
EGFR	C0242787	Malignant neoplasm of male breast	DisGeNet	
ERBB2	C0242787	Malignant neoplasm of male breast	DisGeNet	
CYP19A1	C0238033	Carcinoma of Male Breast	DisGeNet	
EGFR	C0238033	Carcinoma of Male Breast	DisGeNet	
ERBB2	C0238033	Carcinoma of Male Breast	DisGeNet	
EGFR	C0153633	Malignant neoplasm of brain and nervous system	DisGeNet	
ERBB2	C0153633	Malignant neoplasm of brain and nervous system	DisGeNet	
FCGR2A	C0153633	Malignant neoplasm of brain and nervous system	DisGeNet	
FCGR3A	C0153633	Malignant neoplasm of brain and nervous system	DisGeNet	
CYP19A1	C0016034	Breast Fibrocystic Disease	DisGeNet	
EGFR	C0016034	Breast Fibrocystic Disease	DisGeNet	
ERBB2	C0016034	Breast Fibrocystic Disease	DisGeNet	
CYP19A1	C0269102	Endometrioma	DisGeNet	
EGFR	C0269102	Endometrioma	DisGeNet	
ERBB2	C0269102	Endometrioma	DisGeNet	
EGFR	C0206139	Lichen Planus, Oral	DisGeNet	
ERBB2	C0206139	Lichen Planus, Oral	DisGeNet	
FCGR2A	C0206139	Lichen Planus, Oral	DisGeNet	
CYP19A1	C0007120	Alveolar cell carcinoma	DisGeNet	
EGFR	C0007120	Alveolar cell carcinoma	DisGeNet,HumPhenOnt	
ERBB2	C0007120	Alveolar cell carcinoma	DisGeNet,HumPhenOnt	
CYP19A1	C0008354	Cholera	DisGeNet	
EGFR	C0008354	Cholera	DisGeNet	
ERBB2	C0008354	Cholera	DisGeNet	
EGFR	C0001420	Papillary adenocarcinoma	DisGeNet	
ERBB2	C0001420	Papillary adenocarcinoma	DisGeNet	
EGFR	C3809250	Estrogen resistance	DisGeNet	
ERBB2	C3809250	Estrogen resistance	DisGeNet	
EGFR	C0007129	Merkel cell carcinoma	DisGeNet	
ERBB2	C0007129	Merkel cell carcinoma	DisGeNet	
FCGR3A	C0007129	Merkel cell carcinoma	DisGeNet	
FCGR2A	C0206114	Periodontal Attachment Loss	DisGeNet	
FCGR3A	C0206114	Periodontal Attachment Loss	DisGeNet	
EGFR	C0278493	Breast cancer recurrent	DisGeNet	
ERBB2	C0278493	Breast cancer recurrent	DisGeNet	
EGFR	C1322286	Thymic Carcinoma	DisGeNet	
ERBB2	C1322286	Thymic Carcinoma	DisGeNet	
EGFR	C3714644	Neoplasm of the thymus	DisGeNet	
FCGR2A	C3714644	Neoplasm of the thymus	DisGeNet	
EGFR	C0017150	Gastrinoma	DisGeNet	
ERBB2	C0017150	Gastrinoma	DisGeNet	
FCGR2A	C0031094	Periodontal Pocket	DisGeNet	
FCGR3A	C0031094	Periodontal Pocket	DisGeNet	
EGFR	C0278688	Stage IV Ovarian Carcinoma	DisGeNet	
ERBB2	C0278688	Stage IV Ovarian Carcinoma	DisGeNet	
EGFR	C0678213	Complete hydatidiform mole	DisGeNet	
ERBB2	C0678213	Complete hydatidiform mole	DisGeNet	
EGFR	C1402294	Primary Lesion	DisGeNet	
ERBB2	C1402294	Primary Lesion	DisGeNet	
EGFR	C0031039	Pericardial effusion	DisGeNet	
ERBB2	C0031039	Pericardial effusion	DisGeNet	
EGFR	C0221228	Comedone	DisGeNet	
ERBB2	C0221228	Comedone	DisGeNet	
EGFR	C0278838	Prostate cancer recurrent	DisGeNet	
ERBB2	C0278838	Prostate cancer recurrent	DisGeNet	
EGFR	C0677944	Sentinel node (disorder)	DisGeNet	
ERBB2	C0677944	Sentinel node (disorder)	DisGeNet	
CYP19A1	C0028259	Nodule	DisGeNet	
EGFR	C0028259	Nodule	DisGeNet	
ERBB2	C0028259	Nodule	DisGeNet	
CYP19A1	C0029927	Ovarian cyst	HumPhenOnt	
EGFR	C0029927	Ovarian cyst	DisGeNet	
