Gene	CUI	Source Databases	
SLC6A2	C0004930	Behavior Disorders	DisGeNet	
SLC6A3	C0004930	Behavior Disorders	DisGeNet	
SLC6A4	C0004930	Behavior Disorders	DisGeNet	
SLC6A2	C0019337	Heroin Dependence	DisGeNet	
SLC6A3	C0019337	Heroin Dependence	DisGeNet	
SLC6A4	C0019337	Heroin Dependence	DisGeNet	
SLC6A2	C0013146	Methamphetamine abuse	DisGeNet	
SLC6A3	C0013146	Methamphetamine abuse	DisGeNet	
SLC6A4	C0013146	Methamphetamine abuse	DisGeNet	
SLC6A2	C0003125	Anorexia nervosa 1	DisGeNet	
SLC6A3	C0003125	Anorexia nervosa 1	DisGeNet	
SLC6A4	C0003125	Anorexia nervosa 1	DisGeNet	
SLC6A3	C0006370	Bulimia	DisGeNet	
SLC6A4	C0006370	Bulimia	DisGeNet	
SLC6A2	C0040517	Tourette Syndrome	DisGeNet	
SLC6A3	C0040517	Tourette Syndrome	DisGeNet	
SLC6A4	C0040517	Tourette Syndrome	DisGeNet	
SLC6A3	C0270549	Generalized anxiety disorder	DisGeNet	
SLC6A4	C0270549	Generalized anxiety disorder	DisGeNet	
SLC6A3	C0038586	Substance Use Disorders	DisGeNet	
SLC6A4	C0038586	Substance Use Disorders	DisGeNet	
SLC6A3	C0236663	Alcohol withdrawal syndrome	DisGeNet	
SLC6A4	C0236663	Alcohol withdrawal syndrome	DisGeNet	
SLC6A3	C0426980	Motor symptoms	DisGeNet	
SLC6A4	C0426980	Motor symptoms	DisGeNet	
SLC6A3	C0439857	 {Nicotine dependence, protection against}, 188890 (3)	DisGeNet	
SLC6A4	C0439857	 {Nicotine dependence, protection against}, 188890 (3)	DisGeNet	
SLC6A3	C0003431	Antisocial Personality Disorder	DisGeNet	
SLC6A4	C0003431	Antisocial Personality Disorder	DisGeNet	
SLC6A2	C0031212	Personality disorder	DisGeNet	
SLC6A4	C0031212	Personality disorder	DisGeNet	
SLC6A3	C2267227	Bulimia nervosa 1	DisGeNet	
SLC6A4	C2267227	Bulimia nervosa 1	DisGeNet	
SLC6A2	C0006012	Borderline Personality Disorder	DisGeNet	
SLC6A3	C0006012	Borderline Personality Disorder	DisGeNet	
SLC6A4	C0006012	Borderline Personality Disorder	DisGeNet	
SLC6A3	C0233523	Antisocial/borderline personality disorder	DisGeNet	
SLC6A4	C0233523	Antisocial/borderline personality disorder	DisGeNet	
SLC6A3	C0740858	Substance abuse problem	DisGeNet	
SLC6A4	C0740858	Substance abuse problem	DisGeNet	
SLC6A3	C0242510	Drug usage	DisGeNet	
SLC6A4	C0242510	Drug usage	DisGeNet	
SLC6A3	C0564408	Manic	DisGeNet	
SLC6A4	C0564408	Manic	DisGeNet	
SLC6A2	C2911645	Weight Loss Adverse Event	DisGeNet	
SLC6A4	C2911645	Weight Loss Adverse Event	DisGeNet	
SLC6A3	C0149654	Conduct Disorder	DisGeNet	
SLC6A4	C0149654	Conduct Disorder	DisGeNet	
SLC6A3	C0016053	Fibromyalgia	DisGeNet	
SLC6A4	C0016053	Fibromyalgia	DisGeNet	
SLC6A3	C0033054	Prenatal Exposure Delayed Effects	DisGeNet	
SLC6A4	C0033054	Prenatal Exposure Delayed Effects	DisGeNet	
SLC6A2	C0003467	Anxiety	DisGeNet	
SLC6A3	C0003467	Anxiety	DisGeNet	
SLC6A4	C0003467	Anxiety	ClinVar,DisGeNet	
SLC6A3	C0025261	Memory Disorders	DisGeNet	
SLC6A4	C0025261	Memory Disorders	DisGeNet	
SLC6A3	C0600427	Cocaine Dependence	DisGeNet	
