Gene	CUI	Source Databases	
ANKK1	C0033941	Psychoses, Substance-Induced	DisGeNet	
DRD2	C0033941	Psychoses, Substance-Induced	DisGeNet	
DRD3	C0033941	Psychoses, Substance-Induced	DisGeNet	
DRD4	C0033941	Psychoses, Substance-Induced	DisGeNet	
HTR1A	C0033941	Psychoses, Substance-Induced	DisGeNet	
DRD2	C0038586	Substance Use Disorders	DisGeNet	
DRD3	C0038586	Substance Use Disorders	DisGeNet	
DRD4	C0038586	Substance Use Disorders	DisGeNet	
HTR1A	C0038586	Substance Use Disorders	DisGeNet	
DRD2	C0031212	Personality disorder	DisGeNet	
DRD3	C0031212	Personality disorder	DisGeNet	
DRD4	C0031212	Personality disorder	DisGeNet	
HTR1A	C0031212	Personality disorder	DisGeNet	
ANKK1	C0038580	Substance addiction and disorders	DisGeNet	
DRD2	C0038580	Substance addiction and disorders	DisGeNet	
DRD3	C0038580	Substance addiction and disorders	DisGeNet	
DRD4	C0038580	Substance addiction and disorders	DisGeNet	
SLC22A3	C0038580	Substance addiction and disorders	DisGeNet	
ANKK1	C0524662	Opiate Addiction	DisGeNet	
DRD2	C0524662	Opiate Addiction	DisGeNet	
DRD3	C0524662	Opiate Addiction	DisGeNet	
DRD4	C0524662	Opiate Addiction	DisGeNet	
ADRA2A	C2911647	Weight Gain Adverse Event	DisGeNet	
ANKK1	C2911647	Weight Gain Adverse Event	DisGeNet	
DRD2	C2911647	Weight Gain Adverse Event	DisGeNet	
DRD3	C2911647	Weight Gain Adverse Event	DisGeNet	
DRD4	C2911647	Weight Gain Adverse Event	DisGeNet	
HTR1A	C2911647	Weight Gain Adverse Event	DisGeNet	
ADRA2A	C0030319	Panic disorder syndrome 1 (2)	DisGeNet	
DRD2	C0030319	Panic disorder syndrome 1 (2)	DisGeNet	
DRD3	C0030319	Panic disorder syndrome 1 (2)	DisGeNet	
DRD4	C0030319	Panic disorder syndrome 1 (2)	DisGeNet	
HTR1A	C0030319	Panic disorder syndrome 1 (2)	DisGeNet	
ANKK1	C0003944	As If Personality	DisGeNet	
DRD2	C0003944	As If Personality	DisGeNet	
DRD4	C0003944	As If Personality	DisGeNet	
HTR1A	C0003944	As If Personality	DisGeNet	
ADRA2A	C0036396	Chronic sciatica	DisGeNet	
DRD2	C0036396	Chronic sciatica	DisGeNet	
HTR1A	C0036396	Chronic sciatica	DisGeNet	
ANKK1	C0019337	Heroin Dependence	DisGeNet	
DRD2	C0019337	Heroin Dependence	DisGeNet	
DRD3	C0019337	Heroin Dependence	DisGeNet	
DRD4	C0019337	Heroin Dependence	DisGeNet	
DRD2	C0006370	Bulimia	DisGeNet	
DRD4	C0006370	Bulimia	DisGeNet	
HTR1A	C0006370	Bulimia	DisGeNet	
ANKK1	C1842981	NEUROTICISM	DisGeNet	
DRD2	C1842981	NEUROTICISM	DisGeNet	
DRD4	C1842981	NEUROTICISM	DisGeNet	
HTR1A	C1842981	NEUROTICISM	DisGeNet	
ADRA2A	C0040517	Tourette Syndrome	DisGeNet	
DRD2	C0040517	Tourette Syndrome	DisGeNet	
DRD3	C0040517	Tourette Syndrome	DisGeNet	
DRD4	C0040517	Tourette Syndrome	DisGeNet	
HTR1A	C0040517	Tourette Syndrome	DisGeNet	
DRD2	C0028768	Obsessive-compulsive disorder	DisGeNet	
DRD3	C0028768	Obsessive-compulsive disorder	DisGeNet	
DRD4	C0028768	Obsessive-compulsive disorder	DisGeNet	
SLC22A3	C0028768	Obsessive-compulsive disorder	DisGeNet	
ADRA2A	C0001314	Acute disease of cardiovascular system	DisGeNet	
DRD2	C0001314	Acute disease of cardiovascular system	DisGeNet	
HTR1A	C0001314	Acute disease of cardiovascular system	DisGeNet	
ANKK1	C0236969	Substance-Related Disorders	DisGeNet	
DRD2	C0236969	Substance-Related Disorders	DisGeNet	
DRD4	C0236969	Substance-Related Disorders	DisGeNet	
HTR1A	C0236969	Substance-Related Disorders	PheGenI	
SLC22A3	C0236969	Substance-Related Disorders	DisGeNet	
ADRA2A	C0024031	Low back pain	DisGeNet	
DRD2	C0024031	Low back pain	DisGeNet	
HTR1A	C0024031	Low back pain	DisGeNet	
ANKK1	C0085762	Alcohol abuse	DisGeNet	
DRD2	C0085762	Alcohol abuse	DisGeNet	
DRD3	C0085762	Alcohol abuse	DisGeNet	
DRD4	C0085762	Alcohol abuse	DisGeNet	
ANKK1	C0024809	Marijuana Abuse	DisGeNet	
DRD2	C0024809	Marijuana Abuse	DisGeNet	
DRD3	C0024809	Marijuana Abuse	DisGeNet	
DRD4	C0024809	Marijuana Abuse	DisGeNet	
ANKK1	C0013384	Dyskinesia, seizures, and intellectual developmental disorder	DisGeNet	
DRD2	C0013384	Dyskinesia, seizures, and intellectual developmental disorder	DisGeNet	
DRD3	C0013384	Dyskinesia, seizures, and intellectual developmental disorder	DisGeNet	
DRD4	C0013384	Dyskinesia, seizures, and intellectual developmental disorder	DisGeNet	
ANKK1	C0233523	Antisocial/borderline personality disorder	DisGeNet	
DRD2	C0233523	Antisocial/borderline personality disorder	DisGeNet	
DRD4	C0233523	Antisocial/borderline personality disorder	DisGeNet	
DRD2	C0740858	Substance abuse problem	DisGeNet	
DRD3	C0740858	Substance abuse problem	DisGeNet	
DRD4	C0740858	Substance abuse problem	DisGeNet	
ADRA2A	C0242510	Drug usage	DisGeNet	
DRD2	C0242510	Drug usage	DisGeNet	
DRD4	C0242510	Drug usage	DisGeNet	
DRD2	C0013146	Methamphetamine abuse	DisGeNet	
DRD3	C0013146	Methamphetamine abuse	DisGeNet	
DRD4	C0013146	Methamphetamine abuse	DisGeNet	
SLC22A3	C0013146	Methamphetamine abuse	DisGeNet	
DRD2	C0013386	Dyskinesia, Drug-Induced	DisGeNet	
DRD3	C0013386	Dyskinesia, Drug-Induced	DisGeNet	
HTR1A	C0013386	Dyskinesia, Drug-Induced	DisGeNet	
ANKK1	C0028043	Nicotine Dependence	DisGeNet	
DRD2	C0028043	Nicotine Dependence	DisGeNet	
DRD3	C0028043	Nicotine Dependence	DisGeNet	
DRD4	C0028043	Nicotine Dependence	DisGeNet	
ANKK1	C0600427	Cocaine Dependence	DisGeNet	
DRD2	C0600427	Cocaine Dependence	DisGeNet	
DRD3	C0600427	Cocaine Dependence	DisGeNet	
DRD2	C0686347	Tardive Dyskinesia	DisGeNet	
DRD3	C0686347	Tardive Dyskinesia	DisGeNet	
DRD4	C0686347	Tardive Dyskinesia	DisGeNet	
ANKK1	C1510472	Drug Dependence	DisGeNet	
DRD2	C1510472	Drug Dependence	DisGeNet	
DRD3	C1510472	Drug Dependence	DisGeNet	
DRD2	C0029421	Osteochondritis dissecans	DisGeNet	
DRD4	C0029421	Osteochondritis dissecans	DisGeNet	
SLC22A3	C0029421	Osteochondritis dissecans	DisGeNet	
DRD2	C0338480	Common Migraine	DisGeNet	
DRD3	C0338480	Common Migraine	DisGeNet	
DRD4	C0338480	Common Migraine	DisGeNet	
DRD2	C1970943	MAJOR AFFECTIVE DISORDER 4	DisGeNet	
DRD3	C1970943	MAJOR AFFECTIVE DISORDER 4	DisGeNet	
DRD4	C1970943	MAJOR AFFECTIVE DISORDER 4	DisGeNet	
DRD2	C1970944	MAJOR AFFECTIVE DISORDER 5	DisGeNet	
DRD3	C1970944	MAJOR AFFECTIVE DISORDER 5	DisGeNet	
DRD4	C1970944	MAJOR AFFECTIVE DISORDER 5	DisGeNet	
DRD2	C1970945	MAJOR AFFECTIVE DISORDER 6	DisGeNet	
DRD3	C1970945	MAJOR AFFECTIVE DISORDER 6	DisGeNet	
