Gene	CUI	Source Databases	
FCGR2A	C0039483	Giant cell arteritis	DisGeNet	
FCGR2B	C0039483	Giant cell arteritis	DisGeNet	
FCGR3A	C0039483	Giant cell arteritis	DisGeNet	
TRAF6	C0039483	Giant cell arteritis	DisGeNet	
EGFR	C0024131	Lupus Vulgaris	DisGeNet	
FCGR2A	C0024131	Lupus Vulgaris	DisGeNet	
FCGR2B	C0024131	Lupus Vulgaris	DisGeNet	
FCGR3A	C0024131	Lupus Vulgaris	DisGeNet	
TRAF6	C0024131	Lupus Vulgaris	DisGeNet	
EGFR	C0024138	Discoid lupus erythematosus	DisGeNet	
FCGR2A	C0024138	Discoid lupus erythematosus	DisGeNet	
FCGR2B	C0024138	Discoid lupus erythematosus	DisGeNet	
FCGR3A	C0024138	Discoid lupus erythematosus	DisGeNet	
TRAF6	C0024138	Discoid lupus erythematosus	DisGeNet	
FCGR2A	C0403529	Anti-Glomerular Basement Membrane Disease	DisGeNet	
FCGR2B	C0403529	Anti-Glomerular Basement Membrane Disease	DisGeNet	
FCGR3A	C0403529	Anti-Glomerular Basement Membrane Disease	DisGeNet	
FCGR2A	C0025303	Meningococcal Infections	DisGeNet	
FCGR2B	C0025303	Meningococcal Infections	DisGeNet	
FCGR3A	C0025303	Meningococcal Infections	DisGeNet	
EGFR	C0409974	{Systemic lupus erythematosus, susceptibility to, 8} (2)	DisGeNet	
FCGR2A	C0409974	{Systemic lupus erythematosus, susceptibility to, 8} (2)	DisGeNet	
FCGR2B	C0409974	{Systemic lupus erythematosus, susceptibility to, 8} (2)	DisGeNet	
FCGR3A	C0409974	{Systemic lupus erythematosus, susceptibility to, 8} (2)	DisGeNet	
TRAF6	C0409974	{Systemic lupus erythematosus, susceptibility to, 8} (2)	DisGeNet	
FCGR2A	C0030805	{Pemphigoid, susceptibility to} (2)	DisGeNet	
FCGR2B	C0030805	{Pemphigoid, susceptibility to} (2)	DisGeNet	
FCGR3A	C0030805	{Pemphigoid, susceptibility to} (2)	DisGeNet	
EGFR	C0206139	Lichen Planus, Oral	DisGeNet	
FCGR2A	C0206139	Lichen Planus, Oral	DisGeNet	
FCGR2B	C0206139	Lichen Planus, Oral	DisGeNet	
EGFR	C0004623	Recurrent bacterial infection	DisGeNet	
FCGR2A	C0004623	Recurrent bacterial infection	DisGeNet	
FCGR2B	C0004623	Recurrent bacterial infection	DisGeNet	
TRAF6	C0004623	Recurrent bacterial infection	DisGeNet	
FCGR2A	C0398650	Idiopathic thrombocytopenic purpura	DisGeNet	
FCGR2B	C0398650	Idiopathic thrombocytopenic purpura	DisGeNet	
FCGR3A	C0398650	Idiopathic thrombocytopenic purpura	DisGeNet	
FCGR2A	C0206114	Periodontal Attachment Loss	DisGeNet	
FCGR3A	C0206114	Periodontal Attachment Loss	DisGeNet	
EGFR	C0018133	Graft-versus-host disease, susceptibility to	DisGeNet	
FCGR2A	C0018133	Graft-versus-host disease, susceptibility to	DisGeNet	
FCGR3A	C0018133	Graft-versus-host disease, susceptibility to	DisGeNet	
TRAF6	C0018133	Graft-versus-host disease, susceptibility to	DisGeNet	
EGFR	C3714644	Neoplasm of the thymus	DisGeNet	
FCGR2A	C3714644	Neoplasm of the thymus	DisGeNet	
FCGR2A	C0009447	Common variable immunodeficiency 2	DisGeNet	
FCGR2B	C0009447	Common variable immunodeficiency 2	DisGeNet	
FCGR3A	C0009447	Common variable immunodeficiency 2	DisGeNet	
EGFR	C0162359	Hypohidrotic X-linked ectodermal dysplasia	DisGeNet	
TRAF6	C0162359	Hypohidrotic X-linked ectodermal dysplasia	DisGeNet	
FCGR2A	C0031094	Periodontal Pocket	DisGeNet	
FCGR3A	C0031094	Periodontal Pocket	DisGeNet	
FCGR2A	C0002382	Alveolar Bone Loss	DisGeNet	
FCGR3A	C0002382	Alveolar Bone Loss	DisGeNet	
EGFR	C0153633	Malignant neoplasm of brain and nervous system	DisGeNet	
FCGR2A	C0153633	Malignant neoplasm of brain and nervous system	DisGeNet	
FCGR3A	C0153633	Malignant neoplasm of brain and nervous system	DisGeNet	
FCGR2A	C0034050	Alveolar proteinosis	DisGeNet	
FCGR2B	C0034050	Alveolar proteinosis	DisGeNet	
EGFR	C0403416	Idiopathic crescentic glomerulonephritis	DisGeNet	
FCGR3A	C0403416	Idiopathic crescentic glomerulonephritis	DisGeNet	
FCGR2A	C1258104	Diffuse Scleroderma	DisGeNet	
FCGR3A	C1258104	Diffuse Scleroderma	DisGeNet	
EGFR	C0035243	Respiratory tract infection	HumPhenOnt	
FCGR2A	C0035243	Respiratory tract infection	DisGeNet	
FCGR2B	C0035243	Respiratory tract infection	DisGeNet	
FCGR3A	C0035243	Respiratory tract infection	DisGeNet,HumPhenOnt	
EGFR	C0333516	Tumor necrosis	DisGeNet	
FCGR3A	C0333516	Tumor necrosis	DisGeNet	
TRAF6	C0333516	Tumor necrosis	DisGeNet	
EGFR	C0006625	Cachexia	DisGeNet	
TRAF6	C0006625	Cachexia	DisGeNet	
UBC	C0006625	Cachexia	DisGeNet	
FCGR2A	C0037054	Sickle Cell Trait	DisGeNet	
FCGR2B	C0037054	Sickle Cell Trait	DisGeNet	
FCGR2A	C0266929	Chronic Periodontitis	DisGeNet	
FCGR2B	C0266929	Chronic Periodontitis	DisGeNet	
FCGR3A	C0266929	Chronic Periodontitis	DisGeNet	
EGFR	C0024299	Lymphoma, Large B-Cell, Diffuse	DisGeNet	
FCGR2A	C0024299	Lymphoma, Large B-Cell, Diffuse	DisGeNet	
FCGR2B	C0024299	Lymphoma, Large B-Cell, Diffuse	DisGeNet	
FCGR3A	C0024299	Lymphoma, Large B-Cell, Diffuse	DisGeNet	
TRAF6	C0024299	Lymphoma, Large B-Cell, Diffuse	DisGeNet	
UBC	C0024299	Lymphoma, Large B-Cell, Diffuse	DisGeNet	
FCGR2A	C0032269	Pneumococcal Infections	DisGeNet	
FCGR2B	C0032269	Pneumococcal Infections	DisGeNet	
FCGR2A	C0018378	Guillain-Barre syndrome, familial	DisGeNet	
FCGR3A	C0018378	Guillain-Barre syndrome, familial	DisGeNet	
FCGR2A	C3714636	Pneumonitis	DisGeNet	
FCGR3A	C3714636	Pneumonitis	DisGeNet	
FCGR2A	C0026691	Mucocutaneous Lymph Node Syndrome	DisGeNet,PheGenI	
FCGR2B	C0026691	Mucocutaneous Lymph Node Syndrome	DisGeNet	
FCGR3A	C0026691	Mucocutaneous Lymph Node Syndrome	DisGeNet	
FCGR2A	C0010414	Infection by Cryptococcus neoformans	DisGeNet	
FCGR3A	C0010414	Infection by Cryptococcus neoformans	DisGeNet	
EGFR	C0041327	Tuberculosis, Pulmonary	DisGeNet	
FCGR2A	C0041327	Tuberculosis, Pulmonary	DisGeNet	
FCGR3A	C0041327	Tuberculosis, Pulmonary	DisGeNet	
FCGR2A	C0024143	Lupus Nephritis	DisGeNet	
FCGR2B	C0024143	Lupus Nephritis	DisGeNet	
FCGR3A	C0024143	Lupus Nephritis	DisGeNet	
FCGR2A	C0949690	{Spondyloarthropathy, susceptibility to, 1}, 106300 (3)	DisGeNet	
FCGR2B	C0949690	{Spondyloarthropathy, susceptibility to, 1}, 106300 (3)	DisGeNet	
FCGR2A	C0019100	Severe Dengue	DisGeNet	
FCGR2B	C0019100	Severe Dengue	DisGeNet	
FCGR2A	C3495801	Granulomatosis with Polyangiitis	DisGeNet	
FCGR3A	C3495801	Granulomatosis with Polyangiitis	DisGeNet	
EGFR	C0003864	Arthritis, Rheumatoid	DisGeNet	
FCGR2A	C0003864	Arthritis, Rheumatoid	DisGeNet	
FCGR2B	C0003864	Arthritis, Rheumatoid	DisGeNet	
FCGR3A	C0003864	Arthritis, Rheumatoid	DisGeNet	
TRAF6	C0003864	Arthritis, Rheumatoid	DisGeNet,PheGenI	
FCGR2A	C0027947	Neutropenia	DisGeNet	
FCGR2B	C0027947	Neutropenia	DisGeNet	
FCGR3A	C0027947	Neutropenia	DisGeNet	
FCGR2A	C0027726	Nephrotic syndrome, type 5, with or without ocular abnormalities	DisGeNet	
FCGR2B	C0027726	Nephrotic syndrome, type 5, with or without ocular abnormalities	DisGeNet	
FCGR3A	C0027726	Nephrotic syndrome, type 5, with or without ocular abnormalities	DisGeNet	
EGFR	C0012546	{Diphtheria, susceptibility to} (1)	DisGeNet	
TRAF6	C0012546	{Diphtheria, susceptibility to} (1)	DisGeNet	
FCGR2B	C1290884	Inflammatory disorder	DisGeNet	
FCGR3A	C1290884	Inflammatory disorder	DisGeNet	
TRAF6	C1290884	Inflammatory disorder	DisGeNet	
FCGR2A	C0006840	Candidiasis, familial, 9	DisGeNet	
FCGR3A	C0006840	Candidiasis, familial, 9	DisGeNet	
EGFR	C0581381	Recurrent upper respiratory tract infections	HumPhenOnt	
FCGR3A	C0581381	Recurrent upper respiratory tract infections	HumPhenOnt	
FCGR2A	C0242723	Parasitemia	DisGeNet	
FCGR2B	C0242723	Parasitemia	DisGeNet	
FCGR2A	C0031106	Periodontitis, Juvenile	DisGeNet	
FCGR3A	C0031106	Periodontitis, Juvenile	DisGeNet	
EGFR	C0079731	B-cell lymphoma	DisGeNet	
FCGR2A	C0079731	B-cell lymphoma	DisGeNet	
FCGR2B	C0079731	B-cell lymphoma	DisGeNet	
FCGR3A	C0079731	B-cell lymphoma	DisGeNet	
EGFR	C0007129	Merkel cell carcinoma	DisGeNet	
FCGR3A	C0007129	Merkel cell carcinoma	DisGeNet	
EGFR	C0948089	Acute Coronary Syndrome	DisGeNet	
FCGR2A	C0948089	Acute Coronary Syndrome	DisGeNet	
FCGR3A	C0948089	Acute Coronary Syndrome	DisGeNet	
EGFR	C4025750	Abnormality of the nasopharynx	HumPhenOnt	
FCGR3A	C4025750	Abnormality of the nasopharynx	HumPhenOnt	
EGFR	C0026764	Multiple Myeloma	DisGeNet	
FCGR2A	C0026764	Multiple Myeloma	DisGeNet	
FCGR2B	C0026764	Multiple Myeloma	DisGeNet	
FCGR3A	C0026764	Multiple Myeloma	DisGeNet	
TRAF6	C0026764	Multiple Myeloma	DisGeNet	
FCGR2A	C0031099	Periodontitis	DisGeNet	
FCGR2B	C0031099	Periodontitis	DisGeNet	
FCGR3A	C0031099	Periodontitis	DisGeNet	
FCGR2A	C0497299	Meningitis	DisGeNet	
FCGR3A	C0497299	Meningitis	DisGeNet	
EGFR	C0022658	Kidney Diseases	DisGeNet	
FCGR2A	C0022658	Kidney Diseases	DisGeNet	
FCGR2B	C0022658	Kidney Diseases	DisGeNet	
FCGR3A	C0022658	Kidney Diseases	DisGeNet	
FCGR2A	C0241910	Hepatitis, Autoimmune	DisGeNet	
FCGR2B	C0241910	Hepatitis, Autoimmune	DisGeNet	
