Gene	CUI	Source Databases	
ALB	C0011882	Type 1 diabetic neuropathy	DisGeNet	
INSR	C0011882	Type 1 diabetic neuropathy	DisGeNet	
ALB	C0342276	Maturity-onset diabetes of the young, type 11	DisGeNet	
INSR	C0342276	Maturity-onset diabetes of the young, type 11	DisGeNet	
ALB	C0235833	Congenital diaphragmatic hernia	DisGeNet	
INSR	C0235833	Congenital diaphragmatic hernia	DisGeNet	
ALB	C4021524	Abnormality of adipose tissue	HumPhenOnt	
INSR	C4021524	Abnormality of adipose tissue	HumPhenOnt	
ALB	C0023787	Lipoatrophy	HumPhenOnt	
INSR	C0023787	Lipoatrophy	DisGeNet,HumPhenOnt	
ALB	C0006625	Cachexia	DisGeNet	
INSR	C0006625	Cachexia	HumPhenOnt	
ALB	C0403447	Chronic Kidney Insufficiency	DisGeNet	
INSR	C0403447	Chronic Kidney Insufficiency	DisGeNet	
ALB	C0033687	Proteinuria, low molecular weight, with hypercalciuria and nephrocalcinosis	DisGeNet	
INSR	C0033687	Proteinuria, low molecular weight, with hypercalciuria and nephrocalcinosis	HumPhenOnt	
ALB	C0085207	Maternal diabetes	DisGeNet	
INSR	C0085207	Maternal diabetes	DisGeNet	
ALB	C0206624	Hepatoblastoma	DisGeNet	
INSR	C0206624	Hepatoblastoma	DisGeNet	
ALB	C0333186	Restenosis	DisGeNet	
INSR	C0333186	Restenosis	DisGeNet	
INSR	C0011880	Diabetic ketoacidosis	HumPhenOnt	
INSR	C0221032	Berardinelli-Seip congenital lipodystrophy	DisGeNet	
ALB	C0346402	Malignant neoplasm of adrenal cortex	DisGeNet	
INSR	C0870082	Hyperkeratosis	HumPhenOnt	
KRT9	C0870082	Hyperkeratosis	DisGeNet,HumPhenOnt	
ALB	C0014867	Esophageal varix	DisGeNet	
ALB	C0451641	Urolithiasis	DisGeNet	
INSR	C0543442	Decreased adipose tissue	HumPhenOnt	
INSR	C4023047	Abnormality of endocrine pancreas physiology	HumPhenOnt	
ALB	C0013502	Echinococcosis	DisGeNet	
KRT9	C0079298	Epidermolysis bullosa simplex, Cockayne-Touraine type	DisGeNet	
KRT9	C0240641	Palmar hyperkeratosis	HumPhenOnt	
ALB	C0011884	Diabetic Retinopathy	DisGeNet	
INSR	C0011884	Diabetic Retinopathy	PheGenI	
ALB	C0339467	Proliferative retinopathy	DisGeNet	
KRT9	C0043037	Verrucae	HumPhenOnt	
ALB	C3714796	Isolated somatotropin deficiency	DisGeNet	
ALB	C0038586	Substance Use Disorders	DisGeNet	
ALB	C0751781	Dentatorubral pallidoluysian atrophy	DisGeNet	
ALB	C0002985	Angiokeratoma	DisGeNet	
ALB	C0013338	Isolated growth hormone deficiency type 1B	DisGeNet	
INSR	C0854110	Insulin-resistant diabetes mellitus AND acanthosis nigricans	ClinVar,DisGeNet,HumPhenOnt	
KRT9	C1856954	Plantar hyperkeratosis	HumPhenOnt	
ALB	C0020473	Hyperlipidemia, combined, 1	DisGeNet,HumPhenOnt	
INSR	C0020473	Hyperlipidemia, combined, 1	DisGeNet	
INSR	C0853087	Abnormality of the nail	HumPhenOnt	
KRT9	C0853087	Abnormality of the nail	HumPhenOnt	
ALB	C0031039	Pericardial effusion	DisGeNet	
INSR	C4024878	Generalized hyperpigmentation	HumPhenOnt	
ALB	C0271650	Glucose intolerance	DisGeNet	
INSR	C0271650	Glucose intolerance	DisGeNet	
ALB	C0085580	Essential hypertension	DisGeNet	
INSR	C0085580	Essential hypertension	DisGeNet	
ALB	C0026780	Mumps	DisGeNet	
ALB	C0035457	Rhinitis, Allergic, Perennial	DisGeNet	
ALB	C0342200	Endemic Cretinism	DisGeNet	
INSR	C0494876	Epidermal thickening	HumPhenOnt	
KRT9	C0494876	Epidermal thickening	HumPhenOnt	
ALB	C0206734	Hemangioblastoma	DisGeNet	
ALB	C0017662	Mesangiocapillary glomerulonephritis, type II	DisGeNet	
ALB	C0027719	Nephrosclerosis	DisGeNet	
ALB	C0235025	Peripheral motor neuropathy	DisGeNet	
ALB	C0745744	End Stage Liver Disease	DisGeNet	
ALB	C4023036	Abnormal albumin level	HumPhenOnt	
INSR	C0241165	Thickened skin	HumPhenOnt	
KRT9	C0241165	Thickened skin	HumPhenOnt	
ALB	C1561643	Chronic kidney disease	DisGeNet	
INSR	C1561643	Chronic kidney disease	DisGeNet	
ALB	C0007121	Bronchogenic Carcinoma	DisGeNet	
INSR	C0085109	Corneal neovascularization	DisGeNet	
INSR	C0000889	Acanthosis nigricans	DisGeNet,HumPhenOnt	
ALB	C0010051	Coronary artery aneurysm	DisGeNet	
ALB	C0020476	Hyperlipoproteinemia	DisGeNet	
ALB	C0745103	Hyperlipoproteinemia Type IIa	DisGeNet	
ALB	C0020459	Hyperinsulinemia	DisGeNet	
INSR	C0020459	Hyperinsulinemia	DisGeNet,HumPhenOnt	
ALB	C0027707	Tubulointerstitial nephritis	DisGeNet	
INSR	C0277959	Coarse hair	HumPhenOnt	
ALB	C1298180	Single tumor	DisGeNet	
ALB	C1704321	Nephrotic Syndrome, Minimal Change	DisGeNet	
ALB	C0015672	Fatigue	DisGeNet,HumPhenOnt	
INSR	C0015672	Fatigue	HumPhenOnt	
KRT9	C0037277	Skin Diseases, Genetic	DisGeNet	
ALB	C0040128	Thyroid Diseases	DisGeNet	
INSR	C0040128	Thyroid Diseases	HumPhenOnt	
ALB	C0740380	Varicella zoster	DisGeNet	
ALB	C1260959	Drusen	DisGeNet	
INSR	C1836940	Thickened nuchal skin fold	HumPhenOnt	
INSR	C4280695	Increased size of the clitoris	HumPhenOnt	
INSR	C4280696	Abnormal size of the clitoris	HumPhenOnt	
KRT9	C0151669	Increased antibody level in blood	HumPhenOnt	
ALB	C3714619	Insulin resistance syndrome	DisGeNet	
