node1	node2	edge_score	
DB00686	FGF4	1.0	
DB00686	FGF2	1.0	
DB00686	FGF1	1.0	
FGF2		1.0
Achondroplasia	FGF2	1.0	
Acquired Immunodeficiency Syndrome	FGF2	1.0	
 Adenocarcinoma, ovarian, somatic, 167000 (3)	FGF2	1.0	
Adenomas, multiple colorectal, 608456 (3)	FGF2	1.0	
Primary Myelofibrosis	FGF2	1.0	
AIDS Dementia Complex	FGF2	1.0	
Alzheimer Disease	FGF2	1.0	
Amyotrophic Lateral Sclerosis	FGF2	1.0	
Anaplasia	FGF2	1.0	
Anemia	FGF2	1.0	
{Aneurysm, familial abdominal 3} (2)	FGF2	1.0	
Arteriosclerosis	FGF2	1.0	
Arteriovenous malformation	FGF2	1.0	
Arthritis, Rheumatoid	FGF2	1.0	
Arthritis, Psoriatic	FGF2	1.0	
Rheumatoid arthritis	FGF2	1.0	
Asthma	FGF2	1.0	
Astrocytoma	FGF2	1.0	
Atherosclerosis	FGF2	1.0	
Melanoma, B16	FGF2	1.0	
Recurrent bacterial infection	FGF2	1.0	
Barrett Esophagus	FGF2	1.0	
Malignant tumor of urinary bladder	FGF2	1.0	
Urinary Bladder Neoplasms	FGF2	1.0	
Brain neoplasm	FGF2	1.0	
Breast-ovarian cancer, familial 1	FGF2	1.0	
Colon cancer	FGF2	1.0	
Malignant neoplasm of endometrium	FGF2	1.0	
Thyroid cancer, nonmedullary, 4	FGF2	1.0	
Non-small cell lung carcinoma	FGF2	1.0	
Renal cell carcinoma, nonpapillary	FGF2	1.0	
Squamous cell carcinoma	FGF2	1.0	
Urothelial Carcinoma	FGF2	1.0	
Intracranial Aneurysm	FGF2	1.0	
Ischaemic cerebral infarction	FGF2	1.0	
Malignant tumor of cervix	FGF2	1.0	
Cholesteatoma	FGF2	1.0	
Chondrosarcoma	FGF2	1.0	
Chordoma	FGF2	1.0	
Chorioamnionitis	FGF2	1.0	
Choriocarcinoma	FGF2	1.0	
Cleft Lip	FGF2	1.0	
Cleft Palate	FGF2	1.0	
Ulcerative colitis	FGF2	1.0	
Colorectal cancer 1	FGF2	1.0	
Colorectal Neoplasms	FGF2	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	FGF2	1.0	
Contractures involving the joints of the feet	FGF2	1.0	
Coronary heart disease 7	FGF2	1.0	
Craniosynostoses	FGF2	1.0	
Adenoid Cystic Carcinoma	FGF2	1.0	
{Unipolar depression, susceptibility to}, 608516 (3)	FGF2	1.0	
Depressive Disorder	FGF2	1.0	
Diabetes Mellitus, Type 1	FGF2	1.0	
Diabetes mellitus type 1	FGF2	1.0	
Diabetes mellitus type 2	FGF2	1.0	
Diabetic Angiopathies	FGF2	1.0	
Diabetic Nephropathies	FGF2	1.0	
Diabetic Retinopathy	FGF2	1.0	
Short stature, rhizomelic, with microcephaly, micrognathia, and developmental delay	FGF2	1.0	
Experimental Autoimmune Encephalomyelitis	FGF2	1.0	
Endometriosis	FGF2	1.0	
Esophageal Neoplasms	FGF2	1.0	
Exostoses	FGF2	1.0	
Fetal Membranes, Premature Rupture	FGF2	1.0	
Fibrosarcoma	FGF2	1.0	
Fibrosis	FGF2	1.0	
Gastritis	FGF2	1.0	
Gastrointestinal Diseases	FGF2	1.0	
Glioblastoma	FGF2	1.0	
Glioma	FGF2	1.0	
Gliosis	FGF2	1.0	
Goiter, multinodular 1, with or without sertoli-leydig cell tumors	FGF2	1.0	
Head and Neck Neoplasms	FGF2	1.0	
Heart Diseases	FGF2	1.0	
Cardiomegaly	FGF2	1.0	
Heart Failure	FGF2	1.0	
Hemangioma	FGF2	1.0	
Diaphragmatic hernia	FGF2	1.0	
Herpes Simplex Infections	FGF2	1.0	
Symptomatic human immunodeficiency virus infection	FGF2	1.0	
Hodgkin Disease	FGF2	1.0	
Huntington's chorea	FGF2	1.0	
Hyperglycemia	FGF2	1.0	
Hyperplasia	FGF2	1.0	
Hypertension	FGF2	1.0	
Pulmonary hypertension, neonatal, susceptibility to	FGF2	1.0	
Inflammation	FGF2	1.0	
Inflammatory Bowel Diseases	FGF2	1.0	
