rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
101	Ischemic stroke	C0948008	11	401	1.993427645174961e-11	3.42488979315e-05	A2M,AGT,APOA1,APOE,CFH,ESR1,F12,F2,PON1,SERPINA3,TP53
102	Bone necrosis	C0029445	7	45	3.649358593094121e-11	3.45879959308e-05	ADH1C,APOA1,ESR1,F2,PON1,TF,TP53
103	Inflammation	C0021368	15	647	3.977751461547996e-11	3.49270939301e-05	A2M,ADH1C,AGT,APOA1,APOC1,APOE,BDKRB1,C5,CFH,ESR1,F2,PON1,SERPINA3,TF,TP53
104	Age-related macular degeneration 2	C0242383	12	423	7.68843877452241e-11	3.52661919295e-05	A2M,AGT,APOC1,APOE,C5,CFH,ESR1,F2,PON1,SERPINA3,TF,TOMM40
105	Myocardial Infarction	C0027051	16	1019	7.834177750964955e-11	3.56052899288e-05	A2M,ADH1C,AGT,APOA1,APOC1,APOE,BDKRB1,CFH,ESR1,F12,F2,ITIH3,PON1,SERPINA3,TF,TP53
106	 Cerebrovascular disease, occlusive (3)	C0007820	6	73	8.111622484818781e-11	3.59443879281e-05	AGT,APOA1,APOE,F2,PON1,SERPINA3
107	Ischemic Cerebrovascular Accident	C3272363	10	338	8.371070503443434e-11	3.62834859274e-05	A2M,AGT,APOE,CFH,ESR1,F12,F2,PON1,SERPINA3,TP53
108	Dementia, Vascular	C0011269	6	83	1.3504752871540404e-10	3.66225839268e-05	AGT,APOE,ESR1,PON1,SERPINA3,TP53
109	Cardiovascular Diseases	C0007222	14	1029	1.808434513250745e-10	3.69616819261e-05	ADH1C,AGT,APOA1,APOC1,APOE,BDKRB1,CFH,ESR1,F12,F2,PON1,TF,TOMM40,TP53
110	Stroke	C0038454	15	1229	1.9959645047862296e-10	3.73007799254e-05	A2M,ADH1C,AGT,APOA1,APOE,C5,CFH,ESR1,F12,F2,HDAC1,PON1,SERPINA3,TF,TP53
111	Coronary Restenosis	C0948480	5	49	3.5914149432159093e-10	3.76398779247e-05	AGT,APOE,ESR1,F2,TP53
112	Coronary heart disease 7	C0010054	12	754	4.077751469822033e-10	3.7978975924e-05	ADH1C,AGT,APOA1,APOC1,APOE,BDKRB1,CFH,ESR1,F12,F2,PON1,TP53
113	Kidney Failure, Chronic	C0022661	11	616	5.637946776104741e-10	3.83180739234e-05	AGT,APOA1,APOE,BDKRB1,CFH,ESR1,F12,F2,PON1,SERPINA3,TP53
114	Familial hypercholesterolemia	C0020445	7	182	1.1032157409829324e-09	3.86571719227e-05	AGT,APOA1,APOE,CFH,ESR1,F2,PON1
115	Femur Head Necrosis	C0015814	4	29	1.6614638553846817e-09	3.8996269922e-05	A2M,APOA1,F2,TF
116	Fetal Membranes, Premature Rupture	C0015943	7	194	1.7767046722738655e-09	3.93353679213e-05	AGT,APOA1,APOE,ESR1,F12,F2,PON1
117	Chorioamnionitis	C0008495	7	195	1.8528351075630667e-09	3.96744659207e-05	AGT,APOA1,APOE,ESR1,F12,F2,PON1
118	Thrombophilia	C0398623	6	125	2.3923280023652183e-09	4.001356392e-05	A2M,AGT,APOE,ESR1,F12,F2
119	Premature Obstetric Labor	C0022876	7	203	2.5180887375242378e-09	4.03526619193e-05	AGT,APOA1,APOE,ESR1,F12,F2,PON1
120	Uremia	C0041948	5	72	3.2747698996971053e-09	4.06917599186e-05	AGT,APOA1,APOE,PON1,TP53
121	Hypercholesterolemia, autosomal dominant, type B	C0020443	7	212	3.5526348529657525e-09	4.10308579179e-05	AGT,APOA1,APOE,F12,F2,PON1,SERPINA3
122	Liver Cirrhosis, Biliary	C0023890	12	919	4.2101349073675465e-09	4.13699559173e-05	A2M,ADH1C,AGT,APOA1,APOE,C5,ESR1,F2,PON1,SERPINA3,TF,TP53
123	Acute Coronary Syndrome	C0948089	8	320	4.433218681043627e-09	4.17090539166e-05	ADH1C,AGT,APOA1,APOE,ESR1,F12,F2,PON1
124	heavy drinking	C0687132	4	35	4.444683732174326e-09	4.20481519159e-05	ADH1C,APOE,PON1,TP53
125	Liver Diseases	C0023895	10	586	4.588661561832907e-09	4.23872499152e-05	ADH1C,AGT,APOA1,APOE,CFH,ESR1,F2,PON1,SERPINA3,TP53
130	Venous thrombosis	C0042487	6	142	5.7910048978371265e-09	4.40827399118e-05	AGT,APOE,ESR1,F12,F2,TP53
131	Pulmonary hypertension, neonatal, susceptibility to	C0020542	8	333	6.195665869235256e-09	4.44218379112e-05	AGT,APOA1,APOE,CFH,ESR1,F2,HDAC1,TP53
134	Coronary artery stenosis	C0242231	5	81	6.644411132405992e-09	4.54391319091e-05	AGT,APOE,ESR1,F2,PON1
135	Cerebroretinal microangiopathy with calcifications and cysts 1	C0155765	4	39	7.883313446477302e-09	4.57782299084e-05	AGT,APOE,CFH,PON1
136	Membranous nephropathy, susceptibility to	C0017665	5	84	8.268236983965949e-09	4.61173279078e-05	A2M,AGT,APOA1,APOE,CFH
137	Acute myocardial infarction	C0155626	7	237	8.430014131199925e-09	4.64564259071e-05	AGT,APOA1,APOE,ESR1,F2,PON1,SERPINA3
138	Peripheral Arterial Disease	C0085096	6	151	8.826347763779552e-09	4.67955239064e-05	AGT,APOE,CFH,ESR1,F2,PON1
139	Venous Thromboembolism	C1861172	7	240	9.214882745745001e-09	4.71346219057e-05	AGT,APOE,C5,ESR1,F12,F2,PON1
140	Cholecystolithiasis	C0947622	5	86	9.543467349715229e-09	4.74737199051e-05	APOA1,APOC1,APOE,ESR1,TP53
141	Acute myocardial ischemia	C0151744	9	484	1.0335382216730693e-08	4.78128179044e-05	ADH1C,AGT,APOA1,APOE,CFH,ESR1,F2,PON1,SERPINA3
142	Thrombosis	C0040053	6	157	1.1561578916463588e-08	4.81519159037e-05	AGT,APOE,ESR1,F12,F2,PON1
143	Cerebral autosomal recessive arteriopathy with subcortical infarcts and leukoencephalopathy	C0852949	5	90	1.255073067696344e-08	4.8491013903e-05	AGT,APOE,ESR1,F2,PON1
144	Carotid Stenosis	C0007282	6	162	1.4356041799779007e-08	4.88301119023e-05	AGT,APOA1,APOC1,APOE,ESR1,F2
