Gene	CUI	Source Databases	
CYP1A2	C0206139	Lichen Planus, Oral	DisGeNet	
TOP2A	C0206139	Lichen Planus, Oral	DisGeNet	
CYP1A2	C0341439	Chronic liver disease	DisGeNet	
TOP2A	C0341439	Chronic liver disease	DisGeNet	
CYP1A2	C0085859	Polyglandular Type I Autoimmune Syndrome	DisGeNet	
CYP1A2	C0032229	Pleural Neoplasms	DisGeNet	
CYP1A2	C0273115	Lung Injury	DisGeNet	
TOP2A	C0278493	Breast cancer recurrent	DisGeNet	
TOP2A	C3714644	Neoplasm of the thymus	DisGeNet	
CYP1A2	C0162566	 {Porphyria cutanea tarda, susceptibility to}, 176100 (3)	DisGeNet	
