Gene	CUI	Source Databases	
ALOX5	C0009376	Colonic Polyps	DisGeNet	
PTGS1	C0009376	Colonic Polyps	DisGeNet	
PTGS2	C0009376	Colonic Polyps	DisGeNet	
ALOX5	C0751356	Idiopathic Inflammatory Myopathies	DisGeNet	
PTGS1	C0751356	Idiopathic Inflammatory Myopathies	DisGeNet	
PTGS2	C0751356	Idiopathic Inflammatory Myopathies	DisGeNet	
ALOX5	C0949059	Colorectal polyposis	DisGeNet	
PTGS1	C0949059	Colorectal polyposis	DisGeNet	
PTGS2	C0949059	Colorectal polyposis	DisGeNet	
ALOX5	C0221056	Adult type dermatomyositis	DisGeNet	
PTGS1	C0221056	Adult type dermatomyositis	DisGeNet	
PTGS2	C0221056	Adult type dermatomyositis	DisGeNet	
ALOX5	C0085655	Polymyositis	DisGeNet	
PTGS1	C0085655	Polymyositis	DisGeNet	
PTGS2	C0085655	Polymyositis	DisGeNet	
ALOX5	C0011633	Dermatomyositis	DisGeNet	
PTGS1	C0011633	Dermatomyositis	DisGeNet	
PTGS2	C0011633	Dermatomyositis	DisGeNet	
PTGS1	C0744310	gastritis h pylori	DisGeNet	
PTGS2	C0744310	gastritis h pylori	DisGeNet	
ALOX5	C0027121	Myositis	DisGeNet	
PTGS1	C0027121	Myositis	DisGeNet	
PTGS2	C0027121	Myositis	DisGeNet	
PTGS1	C1852467	Creutzfeldt-Jakob Disease, Sporadic	DisGeNet	
PTGS2	C1852467	Creutzfeldt-Jakob Disease, Sporadic	DisGeNet	
PTGS1	C0022572	keratoacanthoma	DisGeNet	
PTGS2	C0022572	keratoacanthoma	DisGeNet	
PTGS1	C0035869	Rotavirus Infections	DisGeNet	
PTGS2	C0035869	Rotavirus Infections	DisGeNet	
PTGS1	C0002792	Anaphylactic shock NOS	DisGeNet	
PTGS2	C0002792	Anaphylactic shock NOS	DisGeNet	
ALOX5	C0020429	Hyperalgesia	DisGeNet	
PTGS1	C0020429	Hyperalgesia	DisGeNet	
PTGS2	C0020429	Hyperalgesia	DisGeNet	
PTGS1	C0038354	Stomach Diseases	DisGeNet	
PTGS2	C0038354	Stomach Diseases	DisGeNet	
PTGS1	C0020545	Renovascular hypertension	DisGeNet	
PTGS2	C0020545	Renovascular hypertension	DisGeNet	
ALOX5	C0032231	Pleuritis	DisGeNet	
PTGS2	C0032231	Pleuritis	DisGeNet	
PTGS1	C0027813	Neuritis	DisGeNet	
PTGS2	C0027813	Neuritis	DisGeNet	
PTGS1	C0279672	Cervical Adenocarcinoma	DisGeNet	
PTGS2	C0279672	Cervical Adenocarcinoma	DisGeNet	
PTGS1	C0013395	Dyspepsia	DisGeNet	
PTGS2	C0013395	Dyspepsia	DisGeNet	
PTGS1	C0206693	Medullary carcinoma	DisGeNet	
PTGS2	C0206693	Medullary carcinoma	DisGeNet	
PTGS1	C0014868	Esophagitis	DisGeNet	
PTGS2	C0014868	Esophagitis	DisGeNet	
PTGS1	C0268237	Cytochrome-c oxidase deficiency	DisGeNet	
PTGS2	C0268237	Cytochrome-c oxidase deficiency	DisGeNet	
PTGS1	C0206726	gliosarcoma	DisGeNet	
PTGS2	C0206726	gliosarcoma	DisGeNet	
ALOX5	C0685938	Malignant gastrointestinal tract tumors	DisGeNet	
PTGS1	C0685938	Malignant gastrointestinal tract tumors	DisGeNet	
PTGS2	C0685938	Malignant gastrointestinal tract tumors	DisGeNet	
ALOX5	C1302401	Adenoma of large intestine	DisGeNet	
PTGS1	C1302401	Adenoma of large intestine	DisGeNet	
PTGS2	C1302401	Adenoma of large intestine	DisGeNet	
ALOX5	C0206677	Adenomatous Polyps	DisGeNet	
PTGS2	C0206677	Adenomatous Polyps	DisGeNet	
PTGS1	C0031269	Peutz-Jeghers syndrome	DisGeNet	
PTGS2	C0031269	Peutz-Jeghers syndrome	DisGeNet	
ALOX5	C0034063	Pulmonary edema	DisGeNet	
PTGS2	C0034063	Pulmonary edema	DisGeNet	
PTGS1	C0013295	Duodenal Ulcer	DisGeNet	
PTGS2	C0013295	Duodenal Ulcer	DisGeNet	
ALOX5	C0032584	polyps	DisGeNet	
PTGS1	C0032584	polyps	DisGeNet	
PTGS2	C0032584	polyps	DisGeNet	
ALOX5	C0149978	Rectal Carcinoma	DisGeNet	
PTGS1	C0149978	Rectal Carcinoma	DisGeNet	
PTGS2	C0149978	Rectal Carcinoma	DisGeNet	
PTGS1	C0021846	Intestinal polyp	DisGeNet	
PTGS2	C0021846	Intestinal polyp	DisGeNet	
ALOX5	C0035126	Reperfusion Injury	DisGeNet	
PTGS1	C0035126	Reperfusion Injury	DisGeNet	
