rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
5	Echinococcosis	C0013502	2	28	1.4023378569483214e-08	1.1961722488e-05	ALB,TF
29	Hemochromatosis	C0018995	2	99	6.683088014103333e-07	6.93779904306e-05	ALB,TF
49	Drug-Induced Liver Injury	C0860207	2	198	5.395764582916129e-06	0.000117224880383	ALB,TF
59	Plaque, Atherosclerotic	C0011389	2	226	8.024884468382787e-06	0.000141148325359	ALB,TF
61	Acute-Phase Reaction	C0001349	1	26	1.1168546568018911e-05	0.000145933014354	TF
62	Malignant neoplasm of adrenal cortex	C0346402	1	26	1.1168546568018911e-05	0.000148325358852	ALB
63	Esophageal varix	C0014867	1	27	1.2061056258727554e-05	0.000150717703349	ALB
64	Urolithiasis	C0451641	1	27	1.2061056258727554e-05	0.000153110047847	ALB
65	Senile plaques	C0333463	2	259	1.207409795378478e-05	0.000155502392344	ALB,TF
66	Nephrotic syndrome, type 5, with or without ocular abnormalities	C0027726	2	263	1.2641284604875125e-05	0.000157894736842	ALB,TF
67	Bovine Anaplasmosis	C0002797	1	28	1.2987704351319351e-05	0.00016028708134	TF
68	Epidermolysis bullosa simplex, Cockayne-Touraine type	C0079298	1	28	1.2987704351319351e-05	0.000162679425837	KRT9
69	Palmar hyperkeratosis	C0240641	1	28	1.2987704351319351e-05	0.000165071770335	KRT9
70	Femur Head Necrosis	C0015814	1	29	1.3948598334145856e-05	0.000167464114833	TF
71	Proliferative retinopathy	C0339467	1	29	1.3948598334145856e-05	0.00016985645933	ALB
72	Abnormality of circulating protein level	C4023679	2	274	1.4291414430100957e-05	0.000172248803828	ALB,TF
73	Pancreatitis	C0030305	2	277	1.4764947524725791e-05	0.000174641148325	ALB,TF
74	Verrucae	C0043037	1	30	1.4943699146230394e-05	0.000177033492823	KRT9
75	Isolated somatotropin deficiency	C3714796	1	30	1.4943699146230394e-05	0.000179425837321	ALB
76	Substance Use Disorders	C0038586	1	31	1.597294020427853e-05	0.000181818181818	ALB
77	Dentatorubral pallidoluysian atrophy	C0751781	1	31	1.597294020427853e-05	0.000184210526316	ALB
78	Angiokeratoma	C0002985	1	32	1.7036340996590127e-05	0.000186602870813	ALB
79	Isolated growth hormone deficiency type 1B	C0013338	1	32	1.7036340996590127e-05	0.000188995215311	ALB
80	Plantar hyperkeratosis	C1856954	1	32	1.7036340996590127e-05	0.000191387559809	KRT9
81	Paratuberculosis	C0030524	1	34	1.926578756672459e-05	0.000193779904306	TF
82	Pericardial effusion	C0031039	1	34	1.926578756672459e-05	0.000196172248804	ALB
83	Mumps	C0026780	1	35	2.043169897403274e-05	0.000198564593301	ALB
84	Rhinitis, Allergic, Perennial	C0035457	1	35	2.043169897403274e-05	0.000200956937799	ALB
85	Endemic Cretinism	C0342200	1	35	2.043169897403274e-05	0.000203349282297	ALB
86	Hemangioblastoma	C0206734	1	36	2.163176220992824e-05	0.000205741626794	ALB
87	Mesangiocapillary glomerulonephritis, type II	C0017662	1	38	2.4134306952250384e-05	0.000208133971292	ALB
88	Nephrosclerosis	C0027719	1	38	2.4134306952250384e-05	0.000210526315789	ALB
89	Peripheral motor neuropathy	C0235025	1	38	2.4134306952250384e-05	0.000212918660287	ALB
90	End Stage Liver Disease	C0745744	1	38	2.4134306952250384e-05	0.000215311004785	ALB
91	Abnormal albumin level	C4023036	1	39	2.5436769253706082e-05	0.000217703349282	ALB
92	Bronchogenic Carcinoma	C0007121	1	41	2.8144000891794363e-05	0.00022009569378	ALB
93	Coronary artery aneurysm	C0010051	1	43	3.098758852493333e-05	0.000222488038278	ALB
94	Hyperlipoproteinemia	C0020476	1	43	3.098758852493333e-05	0.000224880382775	ALB
95	Hyperlipoproteinemia Type IIa	C0745103	1	43	3.098758852493333e-05	0.000227272727273	ALB
96	Tubulointerstitial nephritis	C0027707	1	44	3.246044540239357e-05	0.00022966507177	ALB
97	Single tumor	C1298180	1	44	3.246044540239357e-05	0.000232057416268	ALB
98	Nephrotic Syndrome, Minimal Change	C1704321	1	44	3.246044540239357e-05	0.000234449760766	ALB
99	Bone necrosis	C0029445	1	45	3.3967457387928945e-05	0.000236842105263	TF
100	Skin Diseases, Genetic	C0037277	1	46	3.5508471330159e-05	0.000239234449761	KRT9
101	Thyroid Diseases	C0040128	2	376	3.680453669829831e-05	0.000241626794258	ALB,TF
102	Varicella zoster	C0740380	1	47	3.708350602316113e-05	0.000244019138756	ALB
