node1	node2	edge_score	
DB12965	CP	1.0	
DB12965	ALB	1.0	
DB12965	A2M	1.0	
ALB	complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	0.954526206676
A2M		1.0
ALB		1.0
Hypoalbuminemia	A2M	1.0	
Hypoalbuminemia	ALB	1.0	
Membranous nephropathy, susceptibility to	A2M	1.0	
Membranous nephropathy, susceptibility to	ALB	1.0	
Thrombophilia	A2M	1.0	
Thrombophilia	ALB	1.0	
Plaque, Atherosclerotic	A2M	1.0	
Plaque, Atherosclerotic	ALB	1.0	
Senile plaques	A2M	1.0	
Senile plaques	ALB	1.0	
Nephrotic syndrome, type 5, with or without ocular abnormalities	A2M	1.0	
Nephrotic syndrome, type 5, with or without ocular abnormalities	ALB	1.0	
Acute kidney injury	A2M	1.0	
Acute kidney injury	ALB	1.0	
Pancreatitis	A2M	1.0	
Pancreatitis	ALB	1.0	
Malignant neoplasm of adrenal cortex	ALB	1.0	
Esophageal varix	ALB	1.0	
Urolithiasis	ALB	1.0	
Echinococcosis	ALB	1.0	
Experimental Autoimmune Encephalomyelitis	A2M	1.0	
Experimental Autoimmune Encephalomyelitis	ALB	1.0	
Femur Head Necrosis	A2M	1.0	
Proliferative retinopathy	ALB	1.0	
alpha-1-Antitrypsin Deficiency, Autosomal Recessive	A2M	1.0	
Isolated somatotropin deficiency	ALB	1.0	
Substance Use Disorders	ALB	1.0	
Dentatorubral pallidoluysian atrophy	ALB	1.0	
Angiokeratoma	ALB	1.0	
Isolated growth hormone deficiency type 1B	ALB	1.0	
Age-related macular degeneration 2	A2M	1.0	
Age-related macular degeneration 2	ALB	1.0	
Pericardial effusion	ALB	1.0	
Mumps	ALB	1.0	
Rhinitis, Allergic, Perennial	ALB	1.0	
Endemic Cretinism	ALB	1.0	
Hemangioblastoma	ALB	1.0	
Hepatitis C, Chronic	A2M	1.0	
Hepatitis C, Chronic	ALB	1.0	
Mesangiocapillary glomerulonephritis, type II	ALB	1.0	
Nephrosclerosis	ALB	1.0	
Peripheral motor neuropathy	ALB	1.0	
End Stage Liver Disease	ALB	1.0	
Abnormal albumin level	ALB	1.0	
Bronchogenic Carcinoma	ALB	1.0	
Coronary artery aneurysm	ALB	1.0	
Hyperlipoproteinemia	ALB	1.0	
Deep vein thrombosis of lower limb	A2M	1.0	
Hyperlipoproteinemia Type IIa	ALB	1.0	
Tubulointerstitial nephritis	ALB	1.0	
Deep thrombophlebitis	A2M	1.0	
Single tumor	ALB	1.0	
Nephrotic Syndrome, Minimal Change	ALB	1.0	
Varicella zoster	ALB	1.0	
Drusen	ALB	1.0	
Insulin resistance syndrome	ALB	1.0	
Hepatocellular adenoma	A2M	1.0	
Cerebral Amyloid Angiopathy	A2M	1.0	
Nephrosis	ALB	1.0	
Aural atresia, congenital	A2M	1.0	
Guillain-Barre syndrome, familial	ALB	1.0	
Primary hyperparathyroidism	ALB	1.0	
Drug Resistant Epilepsy	ALB	1.0	
Obstructive lung disease	A2M	1.0	
Respiratory Tract Diseases	ALB	1.0	
Sicca Syndrome	ALB	1.0	
Diabetic Cardiomyopathies	A2M	1.0	
Neurologic, endocrine, and pancreatic disease, multisystem, infantile-onset	ALB	1.0	
 {Septic shock, susceptibility to} (3)	A2M	1.0	
Congenital hypothyroidism	ALB	1.0	
Wilson disease	A2M	1.0	
Adverse drug events and drug allergies	ALB	1.0	
Chronic lung disease	A2M	1.0	
Hemolytic uremic syndrome	ALB	1.0	
Alpha-1-antitrypsin deficiency	A2M	1.0	
Occupational Diseases	ALB	1.0	
Microalbuminuria	ALB	1.0	
Chest pain	ALB	1.0	
Urinary incontinence	A2M	1.0	
 {HIV-1 viremia, susceptibility to}, 609423 (3)	ALB	1.0	
Acute Lung Injury	ALB	1.0	
Complications of Diabetes Mellitus	ALB	1.0	
Pulmonary edema	ALB	1.0	
Stevens-Johnson Syndrome	ALB	1.0	
Lymphohistiocytosis, Hemophagocytic	ALB	1.0	
IMMUNE SUPPRESSION	ALB	1.0	
Gallbladder disease 4	A2M	1.0	
Gallbladder disease 4	ALB	1.0	
Dementia, Vascular	ALB	1.0	
DiGeorge sequence	ALB	1.0	
Liver regeneration disorder	ALB	1.0	
Diabetic Angiopathies	ALB	1.0	
Plasmacytoma	ALB	1.0	
Type 1 diabetic neuropathy	ALB	1.0	
Polyneuropathy, hearing loss, ataxia, retinitis pigmentosa, and cataract	ALB	1.0	
Hyperlipidemia, familial combined	ALB	1.0	
Interstitial fibrosis	ALB	1.0	
Hemochromatosis	ALB	1.0	
Liver Cirrhosis, Biliary	A2M	1.0	
Liver Cirrhosis, Biliary	ALB	1.0	
Methamphetamine abuse	ALB	1.0	
Hereditary factor VIII deficiency disease	ALB	1.0	
Glomerulosclerosis, Focal Segmental	ALB	1.0	
tumor vasculature	ALB	1.0	
Deep venous thrombosis	A2M	1.0	
Maturity-onset diabetes of the young, type 11	ALB	1.0	
Peritonitis	A2M	1.0	
Thromboembolism	A2M	1.0	
Focal segmental glomerulosclerosis	ALB	1.0	
Liposarcoma	A2M	1.0	
Malnutrition	ALB	1.0	
Arthritis, Rheumatoid	A2M	1.0	
Arthritis, Rheumatoid	ALB	1.0	
Urticaria	ALB	1.0	
Amyloidosis	A2M	1.0	
Hypotension	ALB	1.0	
Congenital diaphragmatic hernia	ALB	1.0	
Lewy Body Disease	A2M	1.0	
Pulmonary Embolism	ALB	1.0	
Anorexia	ALB	1.0	
Acute hepatic failure	ALB	1.0	
Respiratory Distress Syndrome, Adult	ALB	1.0	
Multiple Sclerosis	A2M	1.0	
Multiple Sclerosis	ALB	1.0	
Coinfection	ALB	1.0	
Chronic liver disease	ALB	1.0	
Abnormality of adipose tissue	ALB	1.0	
Hemolytic anemia, nonspherocytic, due to glucose phosphate isomerase deficiency	A2M	1.0	
Uveitis	ALB	1.0	
Glomerulopathy	ALB	1.0	
Adrenocortical carcinoma	ALB	1.0	
Stroke	A2M	1.0	
Stroke	ALB	1.0	
Albuminuria	ALB	1.0	
Lipoatrophy	ALB	1.0	
Keratoconus	A2M	1.0	
Cachexia	ALB	1.0	
Abnormality of lipid metabolism	ALB	1.0	
Neoplasm of the liver	A2M	1.0	
Neoplasm of the liver	ALB	1.0	
Bleeding disorder, platelet-type, 21	ALB	1.0	
Keloid	ALB	1.0	
Nephritis	ALB	1.0	
Non-Malignant Ascites Adverse Event	ALB	1.0	
Familial hypercholesterolemia	ALB	1.0	
Hypersensitivity	ALB	1.0	
Chronic Kidney Insufficiency	ALB	1.0	
Fibrosis	ALB	1.0	
Brain Diseases	ALB	1.0	
Myocardial Reperfusion Injury	ALB	1.0	
Chronic hepatitis	ALB	1.0	
Immune dysfunction with T-cell inactivation due to calcium entry defect 1	ALB	1.0	
Drug-Induced Liver Injury	ALB	1.0	
Mucocutaneous Lymph Node Syndrome	ALB	1.0	
Proteinuria, low molecular weight, with hypercalciuria and nephrocalcinosis	ALB	1.0	
Maternal diabetes	ALB	1.0	
Pulmonary Emphysema	A2M	1.0	
Hypercholesterolemia, autosomal dominant, type B	ALB	1.0	
Hepatoblastoma	ALB	1.0	
Restenosis	ALB	1.0	
Secondary malignant neoplasm of pancreas	A2M	1.0	
Secondary malignant neoplasm of pancreas	ALB	1.0	
Malignant hyperthermia susceptibility type 5	A2M	1.0	
Anaplasia	ALB	1.0	
Stage 5 chronic kidney disease	ALB	1.0	
Nasal polyposis	A2M	1.0	
Adenocarcinoma of colon	ALB	1.0	
Germ cell neoplasia	ALB	1.0	
Thrombocytopenia, platelet dysfunction, hemolysis, and imbalanced globin synthesis	ALB	1.0	
Sarcoidosis	ALB	1.0	
Alzheimer Disease	A2M	1.0	
Alzheimer Disease	ALB	1.0	
Encephalopathy, acute, infection-induced, 4, susceptibility to	ALB	1.0	
Primary biliary cirrhosis	ALB	1.0	
Neuropathy ataxia retinitis pigmentosa syndrome	ALB	1.0	
Glomerulonephritis, Membranous	ALB	1.0	
Diabetic Retinopathy	ALB	1.0	
Hepatitis B, Chronic	ALB	1.0	
Abnormality of circulating protein level	ALB	1.0	
Cardiomegaly	A2M	1.0	
Hyperlipidemia, combined, 1	ALB	1.0	
Rheumatoid arthritis	A2M	1.0	
Rheumatoid arthritis	ALB	1.0	
Abnormal systemic blood pressure	ALB	1.0	
Dementia familial British	ALB	1.0	
Glucose intolerance	ALB	1.0	
Reperfusion Injury	ALB	1.0	
Essential hypertension	ALB	1.0	
Graft-versus-host disease, susceptibility to	ALB	1.0	
Huntington's chorea	ALB	1.0	
Acute Coronary Syndrome	ALB	1.0	
Periodontitis	ALB	1.0	
Ischemic Cerebrovascular Accident	A2M	1.0	
Reduced bone mineral density	ALB	1.0	
Gastrointestinal stromal tumor	ALB	1.0	
Idiopathic Pulmonary Fibrosis	ALB	1.0	
Carcinoma breast stage IV	ALB	1.0	
Chronic kidney disease	ALB	1.0	
Hyperinsulinemia	ALB	1.0	
Diabetes Mellitus, Type 1	A2M	1.0	
Diabetes Mellitus, Type 1	ALB	1.0	
