rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
19	Adverse drug events and drug allergies	C0041755	3	60	9.27517539128786e-06	2.46433203632e-05	ALB,CYP2E1,NAT2
33	Occupational Diseases	C0028797	3	68	1.529016518186932e-05	4.28015564202e-05	ALB,CYP2E1,NAT2
34	Chronic liver disease	C0341439	4	144	1.6179648695935356e-05	4.40985732815e-05	ALB,CYP2E1,CYP3A4,NAT2
35	Slow acetylator due to N-acetyltransferase enzyme variant	C1827377	2	25	2.231808777763966e-05	4.53955901427e-05	CYP2E1,NAT2
36	Neoplasms, Multiple Primary	C0027663	2	26	2.5189959019344954e-05	4.66926070039e-05	CYP2E1,NAT2
37	Pleural Neoplasms	C0032229	2	26	2.5189959019344954e-05	4.79896238651e-05	CYP2E1,NAT2
47	Squamous Cell Neoplasms	C0206720	2	29	3.523686552986405e-05	6.09597924773e-05	CYP2E1,CYP3A4
48	Cholestatic liver disease	C0860204	2	30	3.9091265058965874e-05	6.22568093385e-05	CYP2E1,NR1I2
57	Rhinitis, Allergic, Perennial	C0035457	2	35	6.252996972266889e-05	7.39299610895e-05	ALB,NAT2
58	Osteomalacia	C0029442	2	36	6.810865496431617e-05	7.52269779507e-05	CYP3A4,NR1I2
62	Genomic Instability	C0919532	2	37	7.400319209649453e-05	8.04150453956e-05	CYP2E1,NAT2
63	Drug-Induced Liver Injury	C0860207	4	198	7.412845992960104e-05	8.17120622568e-05	ALB,CYP2E1,NAT2,NR1I2
64	End Stage Liver Disease	C0745744	2	38	8.02215847788279e-05	8.3009079118e-05	ALB,CYP2E1
