node_name	node_type	
DB01294	drug	
TF	drug_target	
ALB	drug_target	
Echinococcosis	phenotype	
Hemochromatosis	phenotype	
Drug-Induced Liver Injury	phenotype	
Plaque, Atherosclerotic	phenotype	
Acute-Phase Reaction	phenotype	
Malignant neoplasm of adrenal cortex	phenotype	
Esophageal varix	phenotype	
Urolithiasis	phenotype	
Senile plaques	phenotype	
Nephrotic syndrome, type 5, with or without ocular abnormalities	phenotype	
Bovine Anaplasmosis	phenotype	
Epidermolysis bullosa simplex, Cockayne-Touraine type	phenotype	
Palmar hyperkeratosis	phenotype	
Femur Head Necrosis	phenotype	
Proliferative retinopathy	phenotype	
Abnormality of circulating protein level	phenotype	
Pancreatitis	phenotype	
Verrucae	phenotype	
Isolated somatotropin deficiency	phenotype	
Substance Use Disorders	phenotype	
Dentatorubral pallidoluysian atrophy	phenotype	
Angiokeratoma	phenotype	
Isolated growth hormone deficiency type 1B	phenotype	
Plantar hyperkeratosis	phenotype	
Paratuberculosis	phenotype	
Pericardial effusion	phenotype	
Mumps	phenotype	
Rhinitis, Allergic, Perennial	phenotype	
Endemic Cretinism	phenotype	
Hemangioblastoma	phenotype	
Mesangiocapillary glomerulonephritis, type II	phenotype	
Nephrosclerosis	phenotype	
Peripheral motor neuropathy	phenotype	
End Stage Liver Disease	phenotype	
Abnormal albumin level	phenotype	
Bronchogenic Carcinoma	phenotype	
Coronary artery aneurysm	phenotype	
Hyperlipoproteinemia	phenotype	
Hyperlipoproteinemia Type IIa	phenotype	
Tubulointerstitial nephritis	phenotype	
Single tumor	phenotype	
Nephrotic Syndrome, Minimal Change	phenotype	
Bone necrosis	phenotype	
Skin Diseases, Genetic	phenotype	
Thyroid Diseases	phenotype	
Varicella zoster	phenotype	
Drusen	phenotype	
Hepatitis	phenotype	
Increased antibody level in blood	phenotype	
Insulin resistance syndrome	phenotype	
Restless Legs Syndrome	phenotype	
Iron deficiency anemia	phenotype	
Nephrosis	phenotype	
Guillain-Barre syndrome, familial	phenotype	
Primary hyperparathyroidism	phenotype	
Drug Resistant Epilepsy	phenotype	
Brain Ischemia	phenotype	
Age-related macular degeneration 2	phenotype	
Respiratory Tract Diseases	phenotype	
Sicca Syndrome	phenotype	
Hypoalbuminemia	phenotype	
Hepatic steatosis	phenotype	
Neurologic, endocrine, and pancreatic disease, multisystem, infantile-onset	phenotype	
Abnormality of the plantar skin of foot	phenotype	
Congenital hypothyroidism	phenotype	
Adverse drug events and drug allergies	phenotype	
Hemolytic uremic syndrome	phenotype	
Eczema	phenotype	
Occupational Diseases	phenotype	
Microalbuminuria	phenotype	
Chest pain	phenotype	
Abnormality of cardiovascular system electrophysiology	phenotype	
 {HIV-1 viremia, susceptibility to}, 609423 (3)	phenotype	
Acute Lung Injury	phenotype	
Abnormality of metabolism/homeostasis	phenotype	
Complications of Diabetes Mellitus	phenotype	
Pulmonary edema	phenotype	
Stevens-Johnson Syndrome	phenotype	
Lymphohistiocytosis, Hemophagocytic	phenotype	
IMMUNE SUPPRESSION	phenotype	
Dementia, Vascular	phenotype	
Iron Overload	phenotype	
Hereditary hemochromatosis	phenotype	
Membranous nephropathy, susceptibility to	phenotype	
DiGeorge sequence	phenotype	
Liver regeneration disorder	phenotype	
Diabetic Angiopathies	phenotype	
Plasmacytoma	phenotype	
Type 1 diabetic neuropathy	phenotype	
Polyneuropathy, hearing loss, ataxia, retinitis pigmentosa, and cataract	phenotype	
Chronic graft-versus-host disease	phenotype	
Hyperlipidemia, familial combined	phenotype	
Interstitial fibrosis	phenotype	
Diabetic Nephropathies	phenotype	
Anemia	phenotype	
Liver Cirrhosis, Alcoholic	phenotype	
Hyperhidrosis	phenotype	
Ischemia	phenotype	
Methamphetamine abuse	phenotype	
Hereditary factor VIII deficiency disease	phenotype	
Anemia of inadequate production	phenotype	
Glomerulosclerosis, Focal Segmental	phenotype	
tumor vasculature	phenotype	
Brain neoplasm	phenotype	
Maturity-onset diabetes of the young, type 11	phenotype	
Acquired long QT syndrome	phenotype	
Abnormality of cardiovascular system physiology	phenotype	
Focal segmental glomerulosclerosis	phenotype	
Malnutrition	phenotype	
Erythema	phenotype	
Urticaria	phenotype	
Thrombophilia	phenotype	
Hypotension	phenotype	
Abnormality of the fingernails	phenotype	
Congenital diaphragmatic hernia	phenotype	
Pulmonary Embolism	phenotype	
Anorexia	phenotype	
Abnormal immunoglobulin level	phenotype	
Acute hepatic failure	phenotype	
Abnormality of B cell physiology	phenotype	
Abnormality of B cells	phenotype	
Congestive heart failure	phenotype	
Gallbladder disease 4	phenotype	
Respiratory Distress Syndrome, Adult	phenotype	
Coinfection	phenotype	
Chronic liver disease	phenotype	
Abnormality of adipose tissue	phenotype	
Adenocarcinoma of lung	phenotype	
Hypohidrosis	phenotype	
Ichthyosis, congenital, autosomal recessive 12	phenotype	
Uveitis	phenotype	
Palmoplantar keratoderma, nonepidermolytic, focal	phenotype	
Abnormality of humoral immunity	phenotype	
Glomerulopathy	phenotype	
Adrenocortical carcinoma	phenotype	
Albuminuria	phenotype	
Lipoatrophy	phenotype	
Abnormality of thyroid physiology	phenotype	
Abnormality of immune system physiology	phenotype	
