Gene	CUI	Source Databases	
CYP2C19	C0038354	Stomach Diseases	DisGeNet	
CYP2E1	C0038354	Stomach Diseases	DisGeNet	
IFNG	C0038354	Stomach Diseases	DisGeNet	
LTA	C0038354	Stomach Diseases	DisGeNet	
TNF	C0038354	Stomach Diseases	DisGeNet	
CYP2E1	C1609538	Latent Tuberculosis	DisGeNet	
IFNG	C1609538	Latent Tuberculosis	DisGeNet	
TNF	C1609538	Latent Tuberculosis	DisGeNet	
CYP2C19	C0342257	Complications of Diabetes Mellitus	DisGeNet	
IFNG	C0342257	Complications of Diabetes Mellitus	DisGeNet	
LTA	C0342257	Complications of Diabetes Mellitus	DisGeNet	
TNF	C0342257	Complications of Diabetes Mellitus	DisGeNet	
CYP2C19	C0013182	Drug Allergy	DisGeNet	
IFNG	C0013182	Drug Allergy	DisGeNet	
LTA	C0013182	Drug Allergy	DisGeNet	
TNF	C0013182	Drug Allergy	DisGeNet	
IFNG	C0038363	Oral aphthae	DisGeNet	
LTA	C0038363	Oral aphthae	DisGeNet	
TNF	C0038363	Oral aphthae	DisGeNet	
CYP2C19	C0206139	Lichen Planus, Oral	DisGeNet	
IFNG	C0206139	Lichen Planus, Oral	DisGeNet	
LTA	C0206139	Lichen Planus, Oral	DisGeNet	
TNF	C0206139	Lichen Planus, Oral	DisGeNet	
IFNG	C0004030	Systemic aspergillosis	DisGeNet	
LTA	C0004030	Systemic aspergillosis	DisGeNet	
TNF	C0004030	Systemic aspergillosis	DisGeNet	
CYP2C19	C0745744	End Stage Liver Disease	DisGeNet	
CYP2E1	C0745744	End Stage Liver Disease	DisGeNet	
TNF	C0745744	End Stage Liver Disease	DisGeNet	
CYP2C19	C0023891	Liver Cirrhosis, Alcoholic	DisGeNet	
CYP2E1	C0023891	Liver Cirrhosis, Alcoholic	DisGeNet	
IFNG	C0023891	Liver Cirrhosis, Alcoholic	DisGeNet	
TNF	C0023891	Liver Cirrhosis, Alcoholic	DisGeNet	
CYP2C19	C0079487	Helicobacter Infections	DisGeNet	
CYP2E1	C0079487	Helicobacter Infections	DisGeNet	
LTA	C0079487	Helicobacter Infections	DisGeNet	
TNF	C0079487	Helicobacter Infections	DisGeNet	
IFNG	C0015674	Chronic Fatigue Syndrome	DisGeNet	
LTA	C0015674	Chronic Fatigue Syndrome	DisGeNet	
TNF	C0015674	Chronic Fatigue Syndrome	DisGeNet	
CYP2C19	C0041327	Tuberculosis, Pulmonary	DisGeNet	
CYP2E1	C0041327	Tuberculosis, Pulmonary	DisGeNet	
IFNG	C0041327	Tuberculosis, Pulmonary	DisGeNet	
LTA	C0041327	Tuberculosis, Pulmonary	DisGeNet	
TNF	C0041327	Tuberculosis, Pulmonary	DisGeNet	
CYP2C19	C0017154	Chronic atrophic gastritis	DisGeNet	
CYP2E1	C0017154	Chronic atrophic gastritis	DisGeNet	
LTA	C0017154	Chronic atrophic gastritis	DisGeNet	
TNF	C0017154	Chronic atrophic gastritis	DisGeNet	
CYP2C19	C0948480	Coronary Restenosis	DisGeNet	
LTA	C0948480	Coronary Restenosis	DisGeNet	
TNF	C0948480	Coronary Restenosis	DisGeNet	
IFNG	C0032269	Pneumococcal Infections	DisGeNet	
LTA	C0032269	Pneumococcal Infections	DisGeNet	
TNF	C0032269	Pneumococcal Infections	DisGeNet	
IFNG	C0030807	Pemphigus	DisGeNet	
LTA	C0030807	Pemphigus	DisGeNet	
TNF	C0030807	Pemphigus	DisGeNet	
CYP2C19	C0030920	Peptic ulcer	DisGeNet	
CYP2E1	C0030920	Peptic ulcer	DisGeNet	
IFNG	C0030920	Peptic ulcer	DisGeNet	
TNF	C0030920	Peptic ulcer	DisGeNet	
IFNG	C0007930	Chagas Cardiomyopathy	DisGeNet	
LTA	C0007930	Chagas Cardiomyopathy	DisGeNet	
TNF	C0007930	Chagas Cardiomyopathy	DisGeNet	
CYP2C19	C0017152	Gastritis	DisGeNet	
CYP2E1	C0017152	Gastritis	DisGeNet	
IFNG	C0017152	Gastritis	DisGeNet	
LTA	C0017152	Gastritis	DisGeNet	
