Gene	CUI	Source Databases	
FCGR2A	C0030805	{Pemphigoid, susceptibility to} (2)	DisGeNet	
FCGR2B	C0030805	{Pemphigoid, susceptibility to} (2)	DisGeNet	
FCGR3A	C0030805	{Pemphigoid, susceptibility to} (2)	DisGeNet	
VEGFA	C0030805	{Pemphigoid, susceptibility to} (2)	DisGeNet	
FCGR2A	C0039483	Giant cell arteritis	DisGeNet	
FCGR2B	C0039483	Giant cell arteritis	DisGeNet	
FCGR3A	C0039483	Giant cell arteritis	DisGeNet	
VEGFA	C0039483	Giant cell arteritis	DisGeNet	
FCGR2A	C0403529	Anti-Glomerular Basement Membrane Disease	DisGeNet	
FCGR2B	C0403529	Anti-Glomerular Basement Membrane Disease	DisGeNet	
FCGR3A	C0403529	Anti-Glomerular Basement Membrane Disease	DisGeNet	
FCGR2A	C3714636	Pneumonitis	DisGeNet	
FCGR3A	C3714636	Pneumonitis	DisGeNet	
VEGFA	C3714636	Pneumonitis	DisGeNet	
FCGR2A	C0025303	Meningococcal Infections	DisGeNet	
FCGR2B	C0025303	Meningococcal Infections	DisGeNet	
FCGR3A	C0025303	Meningococcal Infections	DisGeNet	
FCGR2A	C0019100	Severe Dengue	DisGeNet	
FCGR2B	C0019100	Severe Dengue	DisGeNet	
VEGFA	C0019100	Severe Dengue	DisGeNet	
FCGR2A	C0026691	Mucocutaneous Lymph Node Syndrome	DisGeNet,PheGenI	
FCGR2B	C0026691	Mucocutaneous Lymph Node Syndrome	DisGeNet	
FCGR3A	C0026691	Mucocutaneous Lymph Node Syndrome	DisGeNet	
VEGFA	C0026691	Mucocutaneous Lymph Node Syndrome	DisGeNet	
FCGR2A	C0024143	Lupus Nephritis	DisGeNet	
FCGR2B	C0024143	Lupus Nephritis	DisGeNet	
FCGR3A	C0024143	Lupus Nephritis	DisGeNet	
VEGFA	C0024143	Lupus Nephritis	DisGeNet	
FCGR2A	C0206114	Periodontal Attachment Loss	DisGeNet	
FCGR3A	C0206114	Periodontal Attachment Loss	DisGeNet	
FCGR2A	C0027726	Nephrotic syndrome, type 5, with or without ocular abnormalities	DisGeNet	
FCGR2B	C0027726	Nephrotic syndrome, type 5, with or without ocular abnormalities	DisGeNet	
FCGR3A	C0027726	Nephrotic syndrome, type 5, with or without ocular abnormalities	DisGeNet	
VEGFA	C0027726	Nephrotic syndrome, type 5, with or without ocular abnormalities	DisGeNet	
FCGR2A	C0398650	Idiopathic thrombocytopenic purpura	DisGeNet	
FCGR2B	C0398650	Idiopathic thrombocytopenic purpura	DisGeNet	
FCGR3A	C0398650	Idiopathic thrombocytopenic purpura	DisGeNet	
FCGR2A	C0031094	Periodontal Pocket	DisGeNet	
FCGR3A	C0031094	Periodontal Pocket	DisGeNet	
FCGR3A	C0340293	Anterior myocardial infarction	DisGeNet	
VEGFA	C0340293	Anterior myocardial infarction	DisGeNet	
FCGR2A	C0009447	Common variable immunodeficiency 2	DisGeNet	
FCGR2B	C0009447	Common variable immunodeficiency 2	DisGeNet	
FCGR3A	C0009447	Common variable immunodeficiency 2	DisGeNet	
FCGR2A	C0017563	Gingival Diseases	DisGeNet	
FCGR3A	C0017563	Gingival Diseases	DisGeNet	
VEGFA	C0017563	Gingival Diseases	DisGeNet	
FCGR2A	C0002382	Alveolar Bone Loss	DisGeNet	
FCGR3A	C0002382	Alveolar Bone Loss	DisGeNet	
FCGR3A	C0019372	Herpesviridae Infections	DisGeNet	
VEGFA	C0019372	Herpesviridae Infections	DisGeNet	
FCGR2A	C0034050	Alveolar proteinosis	DisGeNet	
FCGR2B	C0034050	Alveolar proteinosis	DisGeNet	
FCGR3A	C0403416	Idiopathic crescentic glomerulonephritis	DisGeNet	
VEGFA	C0403416	Idiopathic crescentic glomerulonephritis	DisGeNet	
FCGR2A	C1258104	Diffuse Scleroderma	DisGeNet	
FCGR3A	C1258104	Diffuse Scleroderma	DisGeNet	
FCGR2A	C0031099	Periodontitis	DisGeNet	
FCGR2B	C0031099	Periodontitis	DisGeNet	
FCGR3A	C0031099	Periodontitis	DisGeNet	
VEGFA	C0031099	Periodontitis	DisGeNet	
FCGR2A	C0037054	Sickle Cell Trait	DisGeNet	
FCGR2B	C0037054	Sickle Cell Trait	DisGeNet	
FCGR2A	C0032269	Pneumococcal Infections	DisGeNet	
FCGR2B	C0032269	Pneumococcal Infections	DisGeNet	
FCGR2A	C0018378	Guillain-Barre syndrome, familial	DisGeNet	
FCGR3A	C0018378	Guillain-Barre syndrome, familial	DisGeNet	
FCGR2A	C0027697	Nephritis	DisGeNet	
FCGR3A	C0027697	Nephritis	DisGeNet	
VEGFA	C0027697	Nephritis	DisGeNet	
FCGR2A	C0024301	Lymphoma, Follicular	DisGeNet	
FCGR2B	C0024301	Lymphoma, Follicular	DisGeNet	
FCGR3A	C0024301	Lymphoma, Follicular	DisGeNet	
VEGFA	C0024301	Lymphoma, Follicular	DisGeNet	
FCGR2A	C0266929	Chronic Periodontitis	DisGeNet	
FCGR2B	C0266929	Chronic Periodontitis	DisGeNet	
FCGR3A	C0266929	Chronic Periodontitis	DisGeNet	
FCGR2A	C0010414	Infection by Cryptococcus neoformans	DisGeNet	
FCGR3A	C0010414	Infection by Cryptococcus neoformans	DisGeNet	
FCGR2A	C0003872	Arthritis, Psoriatic	DisGeNet	
FCGR3A	C0003872	Arthritis, Psoriatic	DisGeNet	
VEGFA	C0003872	Arthritis, Psoriatic	DisGeNet	
FCGR2A	C0949690	{Spondyloarthropathy, susceptibility to, 1}, 106300 (3)	DisGeNet	
FCGR2B	C0949690	{Spondyloarthropathy, susceptibility to, 1}, 106300 (3)	DisGeNet	
FCGR2B	C0242488	Acute Lung Injury	DisGeNet	
VEGFA	C0242488	Acute Lung Injury	DisGeNet	
FCGR2A	C3495801	Granulomatosis with Polyangiitis	DisGeNet	
FCGR3A	C3495801	Granulomatosis with Polyangiitis	DisGeNet	
FCGR2A	C0029928	Ovarian Diseases	DisGeNet	
FCGR2B	C0029928	Ovarian Diseases	DisGeNet	
VEGFA	C0029928	Ovarian Diseases	DisGeNet	
FCGR2A	C0206139	Lichen Planus, Oral	DisGeNet	
FCGR2B	C0206139	Lichen Planus, Oral	DisGeNet	
FCGR2A	C0006840	Candidiasis, familial, 9	DisGeNet	
FCGR3A	C0006840	Candidiasis, familial, 9	DisGeNet	
FCGR2A	C0004623	Recurrent bacterial infection	DisGeNet	
FCGR2B	C0004623	Recurrent bacterial infection	DisGeNet	
VEGFA	C0004623	Recurrent bacterial infection	DisGeNet	
FCGR2A	C0027947	Neutropenia	DisGeNet	
FCGR2B	C0027947	Neutropenia	DisGeNet	
FCGR3A	C0027947	Neutropenia	DisGeNet	
FCGR2A	C0242723	Parasitemia	DisGeNet	
FCGR2B	C0242723	Parasitemia	DisGeNet	
FCGR2A	C0031106	Periodontitis, Juvenile	DisGeNet	
FCGR3A	C0031106	Periodontitis, Juvenile	DisGeNet	
FCGR3A	C0152025	Polyneuropathy, hearing loss, ataxia, retinitis pigmentosa, and cataract	DisGeNet	
VEGFA	C0152025	Polyneuropathy, hearing loss, ataxia, retinitis pigmentosa, and cataract	DisGeNet	
