rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
5	Chronic schizophrenia	C0221765	3	36	6.540915646890966e-07	5.14403292181e-06	ADRA1A,CYP3A4,SLC6A3
27	Adrenal hyperplasia	C0342492	3	63	6.369888503443555e-06	2.77777777778e-05	CYP2B6,CYP3A4,POR
28	gliosarcoma	C0206726	3	64	6.78506853768468e-06	2.88065843621e-05	CYP2B6,CYP3A4,POR
29	Tardive Dyskinesia	C0686347	3	64	6.78506853768468e-06	2.98353909465e-05	CYP2B6,CYP3A4,SLC6A3
41	Orofacial dyskinesia	C0152115	3	73	1.1478398584952032e-05	4.21810699588e-05	CYP2B6,CYP3A4,SLC6A3
45	Chronic sciatica	C0036396	2	26	1.640501393984639e-05	4.62962962963e-05	ADRA1A,ADRA2A
46	Behavior Disorders	C0004930	2	27	1.8431020963216582e-05	4.73251028807e-05	ADRA2A,SLC6A3
54	Congenital long QT syndrome	C1141890	2	32	3.1045607986723844e-05	5.55555555556e-05	ADRA1A,CYP3A4
55	Enzyme inhibition disorder	C0877008	2	33	3.410455671548629e-05	5.65843621399e-05	CYP2B6,CYP3A4
68	Cocaine delirium	C0011206	2	35	4.0802480592017076e-05	6.99588477366e-05	CYP3A4,SLC6A3
69	Methamphetamine abuse	C0013146	3	105	4.8214560016690555e-05	7.0987654321e-05	ADRA1A,CYP2B6,SLC6A3
70	Acute postoperative pain	C0030201	2	37	4.831006459948828e-05	7.20164609053e-05	ADRA1A,CYP3A4
71	Acute disease of cardiovascular system	C0001314	2	38	5.238081119562921e-05	7.30452674897e-05	ADRA1A,ADRA2A
76	21-hydroxylase deficiency	C1291314	2	40	6.118312733227604e-05	7.81893004115e-05	CYP2B6,CYP3A4
77	Low back pain	C0024031	2	41	6.592521873816093e-05	7.92181069959e-05	ADRA1A,ADRA2A
87	Anxiety Disorders	C0003469	5	383	8.47976702705866e-05	8.95061728395e-05	ADRA1A,ADRA2A,CYP2B6,CYP3A4,SLC6A3
88	Drug usage	C0242510	2	45	8.728823016457277e-05	9.05349794239e-05	ADRA2A,SLC6A3
