rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
19	Varicose Ulcer	C0042344	4	45	1.3115064589896974e-12	1.29958960328e-05	DDX39B,LST1,LTA,TNF
24	Chagas Cardiomyopathy	C0007930	3	52	4.003486209214202e-09	1.64158686731e-05	DDX39B,LTA,TNF
28	Meningococcal Infections	C0025303	3	62	8.261801687226011e-09	1.91518467852e-05	LST1,LTA,TNF
31	Vitreoretinopathy, neovascular inflammatory, 193235 (3)	C0242852	3	63	8.795868255973005e-09	2.12038303694e-05	LST1,LTA,TNF
36	Malaria	C0024530	5	539	2.3712109276097237e-08	2.46238030096e-05	DDX39B,LST1,LTA,LTB,TNF
43	Retinal detachment	C0035305	3	111	8.762513481475054e-08	2.94117647059e-05	LST1,LTA,TNF
45	Achalasia	C0014848	2	26	1.3308624369212652e-07	3.0779753762e-05	LTA,TNF
55	Typhoid Fever	C0041466	2	28	1.6756943999052254e-07	3.76196990424e-05	LTA,TNF
56	Fulminant hepatitis	C0302809	2	28	1.6756943999052254e-07	3.83036935705e-05	LTA,TNF
57	Oral aphthae	C0038363	2	30	2.0761783303679948e-07	3.89876880985e-05	LTA,TNF
58	Neoplasm of the thymus	C3714644	2	31	2.2977429026127538e-07	3.96716826265e-05	LTA,TNF
59	Malaria, Vivax	C0024537	2	32	2.535325981378733e-07	4.03556771546e-05	DDX39B,TNF
60	Malaria, Falciparum	C0024535	3	147	2.7115463696603115e-07	4.10396716826e-05	LTA,LTB,TNF
61	Systemic aspergillosis	C0004030	2	34	3.0573426479385546e-07	4.17236662107e-05	LTA,TNF
62	Hepatic encephalopathy	C0019151	2	35	3.343031788061168e-07	4.24076607387e-05	LTA,TNF
63	Peptic Ulcer Hemorrhage	C0041582	2	36	3.646395899670196e-07	4.30916552668e-05	LTA,TNF
64	Community acquired pneumonia	C0694549	2	37	3.9679280672277883e-07	4.37756497948e-05	LTA,TNF
84	Gastric Cardia Adenocarcinoma	C1333762	2	39	4.664238059115533e-07	5.74555403557e-05	LTA,TNF
