rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
7	Pleural Neoplasms	C0032229	3	26	3.495443815504373e-07	8.45410628019e-06	CYP1A1,CYP1A2,CYP2E1
10	Genomic Instability	C0919532	3	37	1.5156465825727494e-06	1.2077294686e-05	CYP1A1,CYP1A2,CYP2E1
11	Pancreatitis, Alcoholic	C0376670	3	39	1.8811388750039626e-06	1.32850241546e-05	ABCB1,CYP1A1,CYP2E1
14	Squamous cell carcinoma of lung	C0149782	5	192	4.953847846156378e-06	1.69082125604e-05	ABCB1,CYP1A1,CYP1A2,CYP2E1,SLC2A2
20	Adverse drug events and drug allergies	C0041755	3	60	1.0762905995220784e-05	2.4154589372e-05	ABCB1,CYP1A2,CYP2E1
29	Drug Eruptions	C0011609	2	25	2.496010050556663e-05	3.50241545894e-05	CYP1A1,CYP2E1
30	Neoplasms, Multiple Primary	C0027663	2	26	2.817018052825304e-05	3.6231884058e-05	CYP1A1,CYP2E1
36	Malignant neoplasm of pharynx	C0153405	2	27	3.164029271141011e-05	4.34782608696e-05	CYP1A1,CYP2E1
37	Lung Injury	C0273115	2	28	3.537982707402243e-05	4.46859903382e-05	CYP1A1,CYP1A2
38	Squamous Cell Neoplasms	C0206720	2	29	3.939837152089343e-05	4.58937198068e-05	CYP1A1,CYP2E1
