Gene	CUI	Source Databases	
ABCB1	C0041755	Adverse drug events and drug allergies	DisGeNet	
ABCC2	C0041755	Adverse drug events and drug allergies	DisGeNet	
ABCG2	C0041755	Adverse drug events and drug allergies	DisGeNet	
ALB	C0041755	Adverse drug events and drug allergies	DisGeNet	
CYP2C9	C0041755	Adverse drug events and drug allergies	DisGeNet	
SLCO1B1	C0041755	Adverse drug events and drug allergies	DisGeNet	
ABCB1	C0013182	Drug Allergy	DisGeNet	
ABCC2	C0013182	Drug Allergy	DisGeNet	
CYP2C8	C0013182	Drug Allergy	DisGeNet	
CYP2C9	C0013182	Drug Allergy	DisGeNet	
SLCO1B1	C0013182	Drug Allergy	DisGeNet	
UGT2B7	C0013182	Drug Allergy	DisGeNet	
ABCB1	C0020433	Hyperbilirubinemia	DisGeNet	
ABCC2	C0020433	Hyperbilirubinemia	DisGeNet,HumPhenOnt	
SLCO1B1	C0020433	Hyperbilirubinemia	DisGeNet,HumPhenOnt	
SLCO1B3	C0020433	Hyperbilirubinemia	DisGeNet,HumPhenOnt	
SLCO2B1	C0020433	Hyperbilirubinemia	DisGeNet	
UGT1A3	C0020433	Hyperbilirubinemia	DisGeNet	
ABCB1	C0027497	Nausea	DisGeNet	
ABCG2	C0027497	Nausea	DisGeNet	
CYP2C9	C0027497	Nausea	DisGeNet	
UGT2B7	C0027497	Nausea	DisGeNet	
