Gene	CUI	Source Databases	
ABCB1	C0030201	Acute postoperative pain	DisGeNet	
ADRB2	C0030201	Acute postoperative pain	DisGeNet	
CYP2D6	C0030201	Acute postoperative pain	DisGeNet	
CYP3A4	C0030201	Acute postoperative pain	DisGeNet	
ABCB1	C0024620	Primary malignant neoplasm of liver	DisGeNet	
CYP2D6	C0024620	Primary malignant neoplasm of liver	DisGeNet	
CYP3A4	C0024620	Primary malignant neoplasm of liver	DisGeNet	
CYP2D6	C1141890	Congenital long QT syndrome	DisGeNet	
CYP3A4	C1141890	Congenital long QT syndrome	DisGeNet	
KCNH2	C1141890	Congenital long QT syndrome	DisGeNet	
