Gene	CUI	Source Databases	
CYP2C19	C0038354	Stomach Diseases	DisGeNet	
CYP2C9	C0038354	Stomach Diseases	DisGeNet	
CYP2E1	C0038354	Stomach Diseases	DisGeNet	
PTGS1	C0038354	Stomach Diseases	DisGeNet	
PTGS2	C0038354	Stomach Diseases	DisGeNet	
TNF	C0038354	Stomach Diseases	DisGeNet	
CYP1A1	C0035457	Rhinitis, Allergic, Perennial	DisGeNet	
CYP2C19	C0035457	Rhinitis, Allergic, Perennial	DisGeNet	
CYP2C9	C0035457	Rhinitis, Allergic, Perennial	DisGeNet	
PTGS2	C0035457	Rhinitis, Allergic, Perennial	DisGeNet	
TNF	C0035457	Rhinitis, Allergic, Perennial	DisGeNet	
CYP1A1	C0030920	Peptic ulcer	DisGeNet	
CYP2C19	C0030920	Peptic ulcer	DisGeNet	
CYP2C9	C0030920	Peptic ulcer	DisGeNet	
CYP2E1	C0030920	Peptic ulcer	DisGeNet	
PTGS1	C0030920	Peptic ulcer	DisGeNet	
PTGS2	C0030920	Peptic ulcer	DisGeNet	
TNF	C0030920	Peptic ulcer	DisGeNet	
CYP1A1	C0206720	Squamous Cell Neoplasms	DisGeNet	
CYP2E1	C0206720	Squamous Cell Neoplasms	DisGeNet	
CYP3A5	C0206720	Squamous Cell Neoplasms	DisGeNet	
PTGS2	C0206720	Squamous Cell Neoplasms	DisGeNet	
CYP2C19	C0079487	Helicobacter Infections	DisGeNet	
CYP2C9	C0079487	Helicobacter Infections	DisGeNet	
CYP2E1	C0079487	Helicobacter Infections	DisGeNet	
PTGS1	C0079487	Helicobacter Infections	DisGeNet	
PTGS2	C0079487	Helicobacter Infections	DisGeNet	
TNF	C0079487	Helicobacter Infections	DisGeNet	
CYP1A1	C0040038	Thromboembolism	DisGeNet	
CYP2C19	C0040038	Thromboembolism	DisGeNet	
CYP2C9	C0040038	Thromboembolism	DisGeNet	
CYP3A5	C0040038	Thromboembolism	DisGeNet	
PTGS2	C0040038	Thromboembolism	DisGeNet	
TNF	C0040038	Thromboembolism	DisGeNet	
CYP2C19	C0013182	Drug Allergy	DisGeNet	
CYP2C9	C0013182	Drug Allergy	DisGeNet	
CYP3A5	C0013182	Drug Allergy	DisGeNet	
PTGS1	C0013182	Drug Allergy	DisGeNet	
TNF	C0013182	Drug Allergy	DisGeNet	
CYP2C19	C0040053	Thrombosis	DisGeNet	
CYP2C9	C0040053	Thrombosis	DisGeNet	
CYP3A5	C0040053	Thrombosis	DisGeNet	
PTGS1	C0040053	Thrombosis	DisGeNet	
PTGS2	C0040053	Thrombosis	DisGeNet	
TNF	C0040053	Thrombosis	DisGeNet	
CYP1A1	C0023055	Neoplasm of the larynx	DisGeNet	
CYP2C9	C0023055	Neoplasm of the larynx	DisGeNet	
CYP2E1	C0023055	Neoplasm of the larynx	DisGeNet	
PTGS2	C0023055	Neoplasm of the larynx	DisGeNet	
TNF	C0023055	Neoplasm of the larynx	DisGeNet	
CYP1A1	C0029172	Oral Submucous Fibrosis	DisGeNet	
CYP3A5	C0029172	Oral Submucous Fibrosis	DisGeNet	
PTGS2	C0029172	Oral Submucous Fibrosis	DisGeNet	
TNF	C0029172	Oral Submucous Fibrosis	DisGeNet	
CYP1A1	C0032229	Pleural Neoplasms	DisGeNet	
CYP2C19	C0032229	Pleural Neoplasms	DisGeNet	
CYP2E1	C0032229	Pleural Neoplasms	DisGeNet	
CYP2C19	C0014868	Esophagitis	DisGeNet	
PTGS1	C0014868	Esophagitis	DisGeNet	
PTGS2	C0014868	Esophagitis	DisGeNet	
TNF	C0014868	Esophagitis	DisGeNet	
CYP1A1	C0027658	Neoplasms, Germ Cell and Embryonal	DisGeNet	
CYP2C19	C0027658	Neoplasms, Germ Cell and Embryonal	DisGeNet	
CYP2C9	C0027658	Neoplasms, Germ Cell and Embryonal	DisGeNet	
CYP3A5	C0027658	Neoplasms, Germ Cell and Embryonal	DisGeNet	
CYP2C19	C0038358	Gastric ulcer	DisGeNet	
CYP2C9	C0038358	Gastric ulcer	DisGeNet	
PTGS1	C0038358	Gastric ulcer	DisGeNet	
PTGS2	C0038358	Gastric ulcer	DisGeNet	
TNF	C0038358	Gastric ulcer	DisGeNet	
CYP1A1	C0949059	Colorectal polyposis	DisGeNet	
PTGS1	C0949059	Colorectal polyposis	DisGeNet	
PTGS2	C0949059	Colorectal polyposis	DisGeNet	
TNF	C0949059	Colorectal polyposis	DisGeNet	
CYP2C19	C0860207	Drug-Induced Liver Injury	DisGeNet	
CYP2C9	C0860207	Drug-Induced Liver Injury	DisGeNet	
CYP2E1	C0860207	Drug-Induced Liver Injury	DisGeNet	
CYP3A5	C0860207	Drug-Induced Liver Injury	DisGeNet	
PTGS2	C0860207	Drug-Induced Liver Injury	DisGeNet	
TNF	C0860207	Drug-Induced Liver Injury	DisGeNet	
CYP2C19	C0019080	Bleeding with minor or no trauma	DisGeNet	
CYP2C9	C0019080	Bleeding with minor or no trauma	DisGeNet	
PTGS1	C0019080	Bleeding with minor or no trauma	DisGeNet	
TNF	C0019080	Bleeding with minor or no trauma	DisGeNet	
CYP2C9	C0041582	Peptic Ulcer Hemorrhage	DisGeNet	
PTGS1	C0041582	Peptic Ulcer Hemorrhage	DisGeNet	
