Gene	CUI	Source Databases	
AR	C0410702	Adolescent idiopathic scoliosis	DisGeNet	
ESR1	C0410702	Adolescent idiopathic scoliosis	DisGeNet	
ESR2	C0410702	Adolescent idiopathic scoliosis	DisGeNet	
AR	C0010701	Phyllodes tumor, benign	DisGeNet	
ESR1	C0010701	Phyllodes tumor, benign	DisGeNet	
ESR2	C0010701	Phyllodes tumor, benign	DisGeNet	
AR	C1691215	Penile hypospadias	DisGeNet	
ESR1	C1691215	Penile hypospadias	DisGeNet	
ESR2	C1691215	Penile hypospadias	DisGeNet	
AR	C0005426	Biliary tract neoplasm	DisGeNet	
ESR1	C0005426	Biliary tract neoplasm	DisGeNet	
ESR2	C0005426	Biliary tract neoplasm	DisGeNet	
AR	C0796369	Microsatellite Instability	DisGeNet	
ESR1	C0796369	Microsatellite Instability	DisGeNet	
ESR2	C0796369	Microsatellite Instability	DisGeNet	
AR	C0016034	Breast Fibrocystic Disease	DisGeNet	
ESR1	C0016034	Breast Fibrocystic Disease	DisGeNet	
ESR2	C0016034	Breast Fibrocystic Disease	DisGeNet	
AR	C0178421	Fibroadenoma of the breast	DisGeNet	
ESR1	C0178421	Fibroadenoma of the breast	DisGeNet	
ESR2	C0178421	Fibroadenoma of the breast	DisGeNet	
AR	C0014130	Disorder of endocrine system	DisGeNet	
ESR1	C0014130	Disorder of endocrine system	DisGeNet	
ESR2	C0014130	Disorder of endocrine system	DisGeNet	
AR	C1268717	Mammographic breast density	DisGeNet	
ESR1	C1268717	Mammographic breast density	DisGeNet	
ESR2	C1268717	Mammographic breast density	DisGeNet	
AR	C0021361	Female infertility	DisGeNet	
ESR1	C0021361	Female infertility	DisGeNet	
ESR2	C0021361	Female infertility	DisGeNet	
AR	C0000809	Recurrent abortion	DisGeNet	
ESR1	C0000809	Recurrent abortion	DisGeNet	
ESR2	C0000809	Recurrent abortion	DisGeNet	
AR	C0947622	Cholecystolithiasis	DisGeNet	
ESR1	C0947622	Cholecystolithiasis	DisGeNet	
ESR2	C0947622	Cholecystolithiasis	DisGeNet	
AR	C0029458	Postmenopausal osteoporosis	DisGeNet	
ESR1	C0029458	Postmenopausal osteoporosis	DisGeNet	
ESR2	C0029458	Postmenopausal osteoporosis	DisGeNet	
AR	C0855197	Testicular malignant germ cell tumor	DisGeNet	
ESR1	C0855197	Testicular malignant germ cell tumor	DisGeNet	
ESR2	C0855197	Testicular malignant germ cell tumor	DisGeNet	
AR	C1153706	Endometrial adenocarcinoma	DisGeNet	
ESR1	C1153706	Endometrial adenocarcinoma	DisGeNet	
ESR2	C1153706	Endometrial adenocarcinoma	DisGeNet	
AR	C1336708	Testicular Germ Cell Tumor	DisGeNet	
ESR1	C1336708	Testicular Germ Cell Tumor	DisGeNet	
ESR2	C1336708	Testicular Germ Cell Tumor	DisGeNet	
AR	C0031154	Peritonitis	DisGeNet	
ESR1	C0031154	Peritonitis	DisGeNet	
ESR2	C0031154	Peritonitis	DisGeNet	
AR	C0858252	Breast adenocarcinoma	DisGeNet	
ESR1	C0858252	Breast adenocarcinoma	DisGeNet	
ESR2	C0858252	Breast adenocarcinoma	DisGeNet	
AR	C0282612	Prostatic Intraepithelial Neoplasias	DisGeNet	
ESR1	C0282612	Prostatic Intraepithelial Neoplasias	DisGeNet	
ESR2	C0282612	Prostatic Intraepithelial Neoplasias	DisGeNet	
ESR1	C0409957	Osteoarthritis of distal interphalangeal joint	DisGeNet	
ESR2	C0409957	Osteoarthritis of distal interphalangeal joint	DisGeNet	
AR	C0279565	Invasive Lobular Breast Carcinoma	DisGeNet	
ESR1	C0279565	Invasive Lobular Breast Carcinoma	DisGeNet	
AR	C1336076	Sporadic Breast Carcinoma	DisGeNet	
ESR1	C1336076	Sporadic Breast Carcinoma	DisGeNet	
ESR2	C1336076	Sporadic Breast Carcinoma	DisGeNet	
ESR1	C0263746	Osteoarthritis of the hand	DisGeNet	
ESR2	C0263746	Osteoarthritis of the hand	DisGeNet	
ESR1	C2267227	Bulimia nervosa 1	DisGeNet	
ESR2	C2267227	Bulimia nervosa 1	DisGeNet	
AR	C0028960	Oligospermia	DisGeNet	
ESR1	C0028960	Oligospermia	DisGeNet	
