Gene	CUI	Source Databases	
CYP24A1	C0029442	Osteomalacia	DisGeNet	
CYP3A4	C0029442	Osteomalacia	DisGeNet	
VDR	C0029442	Osteomalacia	DisGeNet,HumPhenOnt	
CYP24A1	C3536983	Hypophosphatemic rickets	DisGeNet	
VDR	C3536983	Hypophosphatemic rickets	DisGeNet	
CYP24A1	C1291314	21-hydroxylase deficiency	DisGeNet	
CYP3A4	C1291314	21-hydroxylase deficiency	DisGeNet	
CYP24A1	C0042870	Vitamin D Deficiency	DisGeNet	
VDR	C0042870	Vitamin D Deficiency	DisGeNet	
CYP3A4	C0029445	Bone necrosis	DisGeNet	
VDR	C0029445	Bone necrosis	DisGeNet	
CYP24A1	C0022650	Kidney Calculi	DisGeNet	
VDR	C0022650	Kidney Calculi	DisGeNet	
