node1	node2	edge_score	
DB01307	INSR	1.0	
DB01307	ALB	1.0	
DB01307	IGF1R	1.0	
INSR		1.0
ALB		1.0
 Adenocarcinoma, ovarian, somatic, 167000 (3)	ALB	1.0	
 Adenocarcinoma, ovarian, somatic, 167000 (3)	INSR	1.0	
Adenomas, multiple colorectal, 608456 (3)	ALB	1.0	
Adenomas, multiple colorectal, 608456 (3)	INSR	1.0	
Alzheimer Disease	ALB	1.0	
Alzheimer Disease	INSR	1.0	
Arteriosclerosis	ALB	1.0	
Arteriosclerosis	INSR	1.0	
Atherosclerosis	ALB	1.0	
Atherosclerosis	INSR	1.0	
Breast-ovarian cancer, familial 1	ALB	1.0	
Breast-ovarian cancer, familial 1	INSR	1.0	
Cachexia	ALB	1.0	
Cachexia	INSR	1.0	
Colorectal cancer 1	ALB	1.0	
Colorectal cancer 1	INSR	1.0	
Constitutional symptom	ALB	1.0	
Constitutional symptom	INSR	1.0	
Coronary heart disease 7	ALB	1.0	
Coronary heart disease 7	INSR	1.0	
Diabetes Mellitus, Type 1	ALB	1.0	
Diabetes Mellitus, Type 1	INSR	1.0	
Diabetes mellitus type 1	ALB	1.0	
Diabetes mellitus type 1	INSR	1.0	
Diabetes mellitus type 2	ALB	1.0	
Diabetes mellitus type 2	INSR	1.0	
Diabetic Nephropathies	ALB	1.0	
Diabetic Nephropathies	INSR	1.0	
Type 1 diabetic neuropathy	ALB	1.0	
Type 1 diabetic neuropathy	INSR	1.0	
Diabetic Retinopathy	ALB	1.0	
Diabetic Retinopathy	INSR	1.0	
Fatigue	ALB	1.0	
Fatigue	INSR	1.0	
Hepatic steatosis	ALB	1.0	
Hepatic steatosis	INSR	1.0	
Hyperglycemia	ALB	1.0	
Hyperglycemia	INSR	1.0	
Hyperinsulinemia	ALB	1.0	
Hyperinsulinemia	INSR	1.0	
Hyperlipidemia, combined, 1	ALB	1.0	
Hyperlipidemia, combined, 1	INSR	1.0	
Hypertension	ALB	1.0	
Hypertension	INSR	1.0	
Kidney Diseases	ALB	1.0	
Kidney Diseases	INSR	1.0	
Kidney Failure, Chronic	ALB	1.0	
Kidney Failure, Chronic	INSR	1.0	
Lipoatrophy	ALB	1.0	
Lipoatrophy	INSR	1.0	
Liver Diseases	ALB	1.0	
Liver Diseases	INSR	1.0	
Neoplasm of the liver	ALB	1.0	
Neoplasm of the liver	INSR	1.0	
Myopathy, scapulohumeroperoneal	ALB	1.0	
Myopathy, scapulohumeroperoneal	INSR	1.0	
Secondary hypertriglyceridemia	ALB	1.0	
Secondary hypertriglyceridemia	INSR	1.0	
Obesity	ALB	1.0	
Obesity	INSR	1.0	
Abnormality of the pituitary gland	ALB	1.0	
Abnormality of the pituitary gland	INSR	1.0	
Polycystic Ovary Syndrome	ALB	1.0	
Polycystic Ovary Syndrome	INSR	1.0	
Proteinuria, low molecular weight, with hypercalciuria and nephrocalcinosis	ALB	1.0	
Proteinuria, low molecular weight, with hypercalciuria and nephrocalcinosis	INSR	1.0	
Seizures, Febrile	ALB	1.0	
Seizures, Febrile	INSR	1.0	
Thyroid Diseases	ALB	1.0	
Thyroid Diseases	INSR	1.0	
Maternal diabetes	ALB	1.0	
Maternal diabetes	INSR	1.0	
Essential hypertension	ALB	1.0	
Essential hypertension	INSR	1.0	
Hepatoblastoma	ALB	1.0	
Hepatoblastoma	INSR	1.0	
Congenital diaphragmatic hernia	ALB	1.0	
Congenital diaphragmatic hernia	INSR	1.0	
Hepatic fibrosis	ALB	1.0	
Hepatic fibrosis	INSR	1.0	
Malignant neoplasm of lung	ALB	1.0	
Malignant neoplasm of lung	INSR	1.0	
Glucose intolerance	ALB	1.0	
Glucose intolerance	INSR	1.0	
Restenosis	ALB	1.0	
Restenosis	INSR	1.0	
Cognitive Dysfunction	ALB	1.0	
Cognitive Dysfunction	INSR	1.0	
Maturity-onset diabetes of the young, type 11	ALB	1.0	
Maturity-onset diabetes of the young, type 11	INSR	1.0	
Chronic Kidney Insufficiency	ALB	1.0	
Chronic Kidney Insufficiency	INSR	1.0	
Autosomal recessive inheritance	ALB	1.0	
Autosomal recessive inheritance	INSR	1.0	
Metabolic Syndrome X	ALB	1.0	
Metabolic Syndrome X	INSR	1.0	
Carcinogenesis	ALB	1.0	
Carcinogenesis	INSR	1.0	
Ovarian epithelial cancer	ALB	1.0	
Ovarian epithelial cancer	INSR	1.0	
Breast carcinoma	ALB	1.0	
Breast carcinoma	INSR	1.0	
Lung cancer	ALB	1.0	
Lung cancer	INSR	1.0	
BREAST-OVARIAN CANCER, FAMILIAL, SUSCEPTIBILITY TO, 4	ALB	1.0	
BREAST-OVARIAN CANCER, FAMILIAL, SUSCEPTIBILITY TO, 4	INSR	1.0	
Colorectal cancer	ALB	1.0	
Colorectal cancer	INSR	1.0	
Chronic kidney disease	ALB	1.0	
Chronic kidney disease	INSR	1.0	
Coronary Artery Disease	ALB	1.0	
Coronary Artery Disease	INSR	1.0	
Hepatocellular carcinoma	ALB	1.0	
Hepatocellular carcinoma	INSR	1.0	
Abnormality of adipose tissue	ALB	1.0	
Abnormality of adipose tissue	INSR	1.0	
Abnormality of metabolism/homeostasis	ALB	1.0	
Abnormality of metabolism/homeostasis	INSR	1.0	
Abnormality of the skeletal system	ALB	1.0	
Abnormality of the skeletal system	INSR	1.0	
Abnormality of skeletal morphology	ALB	1.0	
Abnormality of skeletal morphology	INSR	1.0	
Abnormality of connective tissue	ALB	1.0	
Abnormality of connective tissue	INSR	1.0	
Diabetic ketoacidosis	INSR	1.0	
Berardinelli-Seip congenital lipodystrophy	INSR	1.0	
Malignant neoplasm of adrenal cortex	ALB	1.0	
Esophageal varix	ALB	1.0	
Urolithiasis	ALB	1.0	
Decreased adipose tissue	INSR	1.0	
Abnormality of endocrine pancreas physiology	INSR	1.0	
Echinococcosis	ALB	1.0	
Proliferative retinopathy	ALB	1.0	
Isolated somatotropin deficiency	ALB	1.0	
Substance Use Disorders	ALB	1.0	
Dentatorubral pallidoluysian atrophy	ALB	1.0	
Angiokeratoma	ALB	1.0	
Isolated growth hormone deficiency type 1B	ALB	1.0	
Insulin-resistant diabetes mellitus AND acanthosis nigricans	INSR	1.0	
Pericardial effusion	ALB	1.0	
Generalized hyperpigmentation	INSR	1.0	
Mumps	ALB	1.0	
Rhinitis, Allergic, Perennial	ALB	1.0	
Endemic Cretinism	ALB	1.0	
Hemangioblastoma	ALB	1.0	
Mesangiocapillary glomerulonephritis, type II	ALB	1.0	
Nephrosclerosis	ALB	1.0	
Peripheral motor neuropathy	ALB	1.0	
End Stage Liver Disease	ALB	1.0	
Abnormal albumin level	ALB	1.0	
Bronchogenic Carcinoma	ALB	1.0	
Corneal neovascularization	INSR	1.0	
Acanthosis nigricans	INSR	1.0	
Coronary artery aneurysm	ALB	1.0	
Hyperlipoproteinemia	ALB	1.0	
Hyperlipoproteinemia Type IIa	ALB	1.0	
Tubulointerstitial nephritis	ALB	1.0	
Coarse hair	INSR	1.0	
Single tumor	ALB	1.0	
Nephrotic Syndrome, Minimal Change	ALB	1.0	
Varicella zoster	ALB	1.0	
Drusen	ALB	1.0	
Thickened nuchal skin fold	INSR	1.0	
Increased size of the clitoris	INSR	1.0	
Abnormal size of the clitoris	INSR	1.0	
Insulin resistance syndrome	ALB	1.0	
Atypical teratoid/rhabdoid tumor	INSR	1.0	
