Gene	CUI	Source Databases	
ALB	C0001418	 Adenocarcinoma, ovarian, somatic, 167000 (3)	DisGeNet	
INSR	C0001418	 Adenocarcinoma, ovarian, somatic, 167000 (3)	DisGeNet	
ALB	C0001430	Adenomas, multiple colorectal, 608456 (3)	DisGeNet	
INSR	C0001430	Adenomas, multiple colorectal, 608456 (3)	DisGeNet	
ALB	C0002395	Alzheimer Disease	DisGeNet	
INSR	C0002395	Alzheimer Disease	DisGeNet	
ALB	C0003850	Arteriosclerosis	DisGeNet	
INSR	C0003850	Arteriosclerosis	DisGeNet	
ALB	C0004153	Atherosclerosis	DisGeNet	
INSR	C0004153	Atherosclerosis	DisGeNet	
ALB	C0006142	Breast-ovarian cancer, familial 1	DisGeNet	
INSR	C0006142	Breast-ovarian cancer, familial 1	DisGeNet	
ALB	C0006625	Cachexia	DisGeNet	
INSR	C0006625	Cachexia	HumPhenOnt	
ALB	C0009402	Colorectal cancer 1	DisGeNet	
INSR	C0009402	Colorectal cancer 1	DisGeNet	
ALB	C0009812	Constitutional symptom	HumPhenOnt	
INSR	C0009812	Constitutional symptom	HumPhenOnt	
ALB	C0010054	Coronary heart disease 7	DisGeNet	
INSR	C0010054	Coronary heart disease 7	DisGeNet	
ALB	C0011849	Diabetes Mellitus, Type 1	DisGeNet	
INSR	C0011849	Diabetes Mellitus, Type 1	DisGeNet,HumPhenOnt	
ALB	C0011854	Diabetes mellitus type 1	DisGeNet	
INSR	C0011854	Diabetes mellitus type 1	DisGeNet	
ALB	C0011860	Diabetes mellitus type 2	DisGeNet	
INSR	C0011860	Diabetes mellitus type 2	DisGeNet,HumPhenOnt	
ALB	C0011881	Diabetic Nephropathies	DisGeNet	
INSR	C0011881	Diabetic Nephropathies	DisGeNet	
ALB	C0011882	Type 1 diabetic neuropathy	DisGeNet	
INSR	C0011882	Type 1 diabetic neuropathy	DisGeNet	
ALB	C0011884	Diabetic Retinopathy	DisGeNet	
INSR	C0011884	Diabetic Retinopathy	PheGenI	
ALB	C0015672	Fatigue	DisGeNet,HumPhenOnt	
INSR	C0015672	Fatigue	HumPhenOnt	
ALB	C0015695	Hepatic steatosis	DisGeNet	
INSR	C0015695	Hepatic steatosis	DisGeNet	
ALB	C0020456	Hyperglycemia	DisGeNet	
INSR	C0020456	Hyperglycemia	DisGeNet,HumPhenOnt	
ALB	C0020459	Hyperinsulinemia	DisGeNet	
INSR	C0020459	Hyperinsulinemia	DisGeNet,HumPhenOnt	
ALB	C0020473	Hyperlipidemia, combined, 1	DisGeNet,HumPhenOnt	
INSR	C0020473	Hyperlipidemia, combined, 1	DisGeNet	
ALB	C0020538	Hypertension	DisGeNet	
INSR	C0020538	Hypertension	DisGeNet	
ALB	C0022658	Kidney Diseases	DisGeNet	
INSR	C0022658	Kidney Diseases	DisGeNet	
ALB	C0022661	Kidney Failure, Chronic	DisGeNet	
INSR	C0022661	Kidney Failure, Chronic	DisGeNet	
ALB	C0023787	Lipoatrophy	HumPhenOnt	
INSR	C0023787	Lipoatrophy	DisGeNet,HumPhenOnt	
ALB	C0023895	Liver Diseases	DisGeNet	
INSR	C0023895	Liver Diseases	DisGeNet	
ALB	C0023903	Neoplasm of the liver	DisGeNet	
INSR	C0023903	Neoplasm of the liver	DisGeNet	
ALB	C0026848	Myopathy, scapulohumeroperoneal	DisGeNet	
INSR	C0026848	Myopathy, scapulohumeroperoneal	DisGeNet	
ALB	C0027627	Secondary hypertriglyceridemia	DisGeNet	
INSR	C0027627	Secondary hypertriglyceridemia	DisGeNet	
ALB	C0028754	Obesity	DisGeNet	
INSR	C0028754	Obesity	DisGeNet	
ALB	C0032002	Abnormality of the pituitary gland	DisGeNet	
INSR	C0032002	Abnormality of the pituitary gland	HumPhenOnt	
ALB	C0032460	Polycystic Ovary Syndrome	DisGeNet	
INSR	C0032460	Polycystic Ovary Syndrome	DisGeNet,HumPhenOnt	
ALB	C0033687	Proteinuria, low molecular weight, with hypercalciuria and nephrocalcinosis	DisGeNet	
INSR	C0033687	Proteinuria, low molecular weight, with hypercalciuria and nephrocalcinosis	HumPhenOnt	
ALB	C0036572	Seizures, Febrile	DisGeNet	
INSR	C0036572	Seizures, Febrile	HumPhenOnt	
ALB	C0040128	Thyroid Diseases	DisGeNet	
INSR	C0040128	Thyroid Diseases	HumPhenOnt	
ALB	C0085207	Maternal diabetes	DisGeNet	
INSR	C0085207	Maternal diabetes	DisGeNet	
ALB	C0085580	Essential hypertension	DisGeNet	
INSR	C0085580	Essential hypertension	DisGeNet	
ALB	C0206624	Hepatoblastoma	DisGeNet	
INSR	C0206624	Hepatoblastoma	DisGeNet	
ALB	C0235833	Congenital diaphragmatic hernia	DisGeNet	
INSR	C0235833	Congenital diaphragmatic hernia	DisGeNet	
ALB	C0239946	Hepatic fibrosis	DisGeNet	
INSR	C0239946	Hepatic fibrosis	HumPhenOnt	
ALB	C0242379	Malignant neoplasm of lung	DisGeNet	
INSR	C0242379	Malignant neoplasm of lung	DisGeNet	
ALB	C0271650	Glucose intolerance	DisGeNet	
INSR	C0271650	Glucose intolerance	DisGeNet	
ALB	C0333186	Restenosis	DisGeNet	
INSR	C0333186	Restenosis	DisGeNet	
ALB	C0338656	Cognitive Dysfunction	DisGeNet	
INSR	C0338656	Cognitive Dysfunction	DisGeNet,HumPhenOnt	
ALB	C0342276	Maturity-onset diabetes of the young, type 11	DisGeNet	
INSR	C0342276	Maturity-onset diabetes of the young, type 11	DisGeNet	
ALB	C0403447	Chronic Kidney Insufficiency	DisGeNet	
INSR	C0403447	Chronic Kidney Insufficiency	DisGeNet	
ALB	C0441748	Autosomal recessive inheritance	HumPhenOnt	
INSR	C0441748	Autosomal recessive inheritance	HumPhenOnt	
ALB	C0524620	Metabolic Syndrome X	DisGeNet	
INSR	C0524620	Metabolic Syndrome X	DisGeNet	
ALB	C0596263	Carcinogenesis	DisGeNet	
INSR	C0596263	Carcinogenesis	DisGeNet	
ALB	C0677886	Ovarian epithelial cancer	DisGeNet	
INSR	C0677886	Ovarian epithelial cancer	DisGeNet	
ALB	C0678222	Breast carcinoma	DisGeNet	
INSR	C0678222	Breast carcinoma	DisGeNet	
ALB	C0684249	Lung cancer	DisGeNet	
INSR	C0684249	Lung cancer	DisGeNet	
ALB	C1140680	BREAST-OVARIAN CANCER, FAMILIAL, SUSCEPTIBILITY TO, 4	DisGeNet	
INSR	C1140680	BREAST-OVARIAN CANCER, FAMILIAL, SUSCEPTIBILITY TO, 4	DisGeNet	
ALB	C1527249	Colorectal cancer	DisGeNet	
INSR	C1527249	Colorectal cancer	DisGeNet	
ALB	C1561643	Chronic kidney disease	DisGeNet	
INSR	C1561643	Chronic kidney disease	DisGeNet	
ALB	C1956346	Coronary Artery Disease	DisGeNet	
INSR	C1956346	Coronary Artery Disease	DisGeNet	
ALB	C2239176	Hepatocellular carcinoma	DisGeNet	
INSR	C2239176	Hepatocellular carcinoma	DisGeNet	
ALB	C4021524	Abnormality of adipose tissue	HumPhenOnt	
INSR	C4021524	Abnormality of adipose tissue	HumPhenOnt	
ALB	C4021768	Abnormality of metabolism/homeostasis	HumPhenOnt	
INSR	C4021768	Abnormality of metabolism/homeostasis	HumPhenOnt	
ALB	C4021790	Abnormality of the skeletal system	HumPhenOnt	
INSR	C4021790	Abnormality of the skeletal system	HumPhenOnt	
ALB	C4023165	Abnormality of skeletal morphology	HumPhenOnt	
INSR	C4023165	Abnormality of skeletal morphology	HumPhenOnt	
ALB	C4025596	Abnormality of connective tissue	HumPhenOnt	
INSR	C4025596	Abnormality of connective tissue	HumPhenOnt	
INSR	C0011880	Diabetic ketoacidosis	HumPhenOnt	
INSR	C0221032	Berardinelli-Seip congenital lipodystrophy	DisGeNet	
ALB	C0346402	Malignant neoplasm of adrenal cortex	DisGeNet	
ALB	C0014867	Esophageal varix	DisGeNet	
ALB	C0451641	Urolithiasis	DisGeNet	
INSR	C0543442	Decreased adipose tissue	HumPhenOnt	
INSR	C4023047	Abnormality of endocrine pancreas physiology	HumPhenOnt	
ALB	C0013502	Echinococcosis	DisGeNet	
ALB	C0339467	Proliferative retinopathy	DisGeNet	
ALB	C3714796	Isolated somatotropin deficiency	DisGeNet	
ALB	C0038586	Substance Use Disorders	DisGeNet	
ALB	C0751781	Dentatorubral pallidoluysian atrophy	DisGeNet	
ALB	C0002985	Angiokeratoma	DisGeNet	
ALB	C0013338	Isolated growth hormone deficiency type 1B	DisGeNet	
INSR	C0854110	Insulin-resistant diabetes mellitus AND acanthosis nigricans	ClinVar,DisGeNet,HumPhenOnt	
ALB	C0031039	Pericardial effusion	DisGeNet	
INSR	C4024878	Generalized hyperpigmentation	HumPhenOnt	
ALB	C0026780	Mumps	DisGeNet	
ALB	C0035457	Rhinitis, Allergic, Perennial	DisGeNet	
