Gene	CUI	Source Databases	
ADRA1A	C0030201	Acute postoperative pain	DisGeNet	
ADRB2	C0030201	Acute postoperative pain	DisGeNet	
COMT	C0030201	Acute postoperative pain	DisGeNet	
CYP3A4	C0030201	Acute postoperative pain	DisGeNet	
TNF	C0030201	Acute postoperative pain	DisGeNet	
ADRA1A	C0152136	Low Tension Glaucoma	DisGeNet	
ADRA2A	C0152136	Low Tension Glaucoma	DisGeNet	
ADRB1	C0152136	Low Tension Glaucoma	DisGeNet	
ADRB2	C0152136	Low Tension Glaucoma	DisGeNet	
TNF	C0152136	Low Tension Glaucoma	DisGeNet	
ADRA1A	C0221765	Chronic schizophrenia	DisGeNet	
COMT	C0221765	Chronic schizophrenia	DisGeNet	
CYP3A4	C0221765	Chronic schizophrenia	DisGeNet	
TNF	C0221765	Chronic schizophrenia	DisGeNet	
ADRA2A	C2911645	Weight Loss Adverse Event	DisGeNet	
ADRB2	C2911645	Weight Loss Adverse Event	DisGeNet	
COMT	C2911645	Weight Loss Adverse Event	DisGeNet	
TNF	C2911645	Weight Loss Adverse Event	DisGeNet	
ADRA1A	C0016053	Fibromyalgia	DisGeNet	
ADRB2	C0016053	Fibromyalgia	DisGeNet	
COMT	C0016053	Fibromyalgia	DisGeNet	
TNF	C0016053	Fibromyalgia	DisGeNet	
ADRA1A	C0036396	Chronic sciatica	DisGeNet	
ADRA2A	C0036396	Chronic sciatica	DisGeNet	
COMT	C0036396	Chronic sciatica	DisGeNet	
ADRB1	C0038443	Stress, Psychological	DisGeNet	
ADRB2	C0038443	Stress, Psychological	DisGeNet	
COMT	C0038443	Stress, Psychological	DisGeNet	
TNF	C0038443	Stress, Psychological	DisGeNet	
COMT	C0031347	Pharyngeal Neoplasms	DisGeNet	
CYP2C9	C0031347	Pharyngeal Neoplasms	DisGeNet	
CYP3A4	C0031347	Pharyngeal Neoplasms	DisGeNet	
TNF	C0031347	Pharyngeal Neoplasms	DisGeNet	
ADRB1	C0028797	Occupational Diseases	DisGeNet	
ADRB2	C0028797	Occupational Diseases	DisGeNet	
COMT	C0028797	Occupational Diseases	DisGeNet	
TNF	C0028797	Occupational Diseases	DisGeNet	
ADRB2	C0086132	Depressive Symptoms	DisGeNet	
COMT	C0086132	Depressive Symptoms	DisGeNet	
CYP3A4	C0086132	Depressive Symptoms	DisGeNet	
TNF	C0086132	Depressive Symptoms	DisGeNet	
TXNRD2	C0086132	Depressive Symptoms	DisGeNet	
ADRB2	C0022660	Acute kidney injury	DisGeNet	
COMT	C0022660	Acute kidney injury	DisGeNet	
CYP2C9	C0022660	Acute kidney injury	DisGeNet	
CYP3A4	C0022660	Acute kidney injury	DisGeNet	
SLC22A1	C0022660	Acute kidney injury	DisGeNet	
SLC22A2	C0022660	Acute kidney injury	DisGeNet	
TNF	C0022660	Acute kidney injury	DisGeNet	
ADRB2	C0020544	Renal hypertension	DisGeNet	
CYP2C9	C0020544	Renal hypertension	DisGeNet	
TNF	C0020544	Renal hypertension	DisGeNet	
ADRA1A	C0027719	Nephrosclerosis	DisGeNet	
ADRB1	C0027719	Nephrosclerosis	DisGeNet	
ADRB2	C0027719	Nephrosclerosis	DisGeNet	
ADRA2A	C0017178	Gastrointestinal Diseases	DisGeNet	
COMT	C0017178	Gastrointestinal Diseases	DisGeNet	
