rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
15	Squamous Cell Neoplasms	C0206720	4	29	5.058516938660773e-10	2.60869565217e-05	ALDH2,CYP2E1,CYP3A4,CYP3A5
16	Antisocial Personality Disorder	C0003431	3	35	1.675128745715071e-07	2.78260869565e-05	ALDH2,CYP2E1,DBH
17	Bone necrosis	C0029445	3	45	4.719869314273595e-07	2.95652173913e-05	ALDH2,CYP2E1,CYP3A4
22	As If Personality	C0003944	3	62	1.7373927476693751e-06	3.82608695652e-05	ALDH2,CYP2E1,DBH
32	Tardive Dyskinesia	C0686347	3	64	1.974870223131475e-06	5.5652173913e-05	CYP3A4,CYP3A5,DBH
35	Orofacial dyskinesia	C0152115	3	73	3.352898277020344e-06	6.08695652174e-05	CYP3A4,CYP3A5,DBH
37	Drug Allergy	C0013182	3	79	4.600836634227612e-06	6.4347826087e-05	ALDH2,CYP3A4,CYP3A5
38	Primary malignant neoplasm of liver	C0024620	2	25	5.77562823189659e-06	6.60869565217e-05	CYP3A4,CYP3A5
44	Pleural Neoplasms	C0032229	2	26	6.522676590292598e-06	7.65217391304e-05	ALDH2,CYP2E1
45	Malignant neoplasm of pharynx	C0153405	2	27	7.330957934148508e-06	7.82608695652e-05	ALDH2,CYP2E1
46	DNA Damage	C0012860	3	91	8.086848088728615e-06	8e-05	ALDH2,CYP2E1,CYP3A5
47	Alcohol abuse	C0085762	3	95	9.59434858260888e-06	8.17391304348e-05	ALDH2,CYP2E1,CYP3A4
52	Neoplasm of the larynx	C0023055	3	106	1.4808189728210408e-05	9.04347826087e-05	ALDH2,CYP2E1,CYP3A4
53	Cocaine delirium	C0011206	2	35	1.627769643053334e-05	9.21739130435e-05	CYP3A4,CYP3A5
54	Chronic schizophrenia	C0221765	2	36	1.774037666313344e-05	9.39130434783e-05	CYP3A4,DBH
55	Nicotine Dependence	C0028043	3	113	1.905995931550386e-05	9.5652173913e-05	ALDH2,CYP2E1,DBH
62	Genomic Instability	C0919532	2	37	1.928713101373436e-05	0.000107826086957	ALDH2,CYP2E1
63	alcohol use disorder	C0001956	2	38	2.0920099000676373e-05	0.000109565217391	ALDH2,CYP2E1
64	Pancreatitis, Alcoholic	C0376670	2	39	2.2641615837204476e-05	0.000111304347826	ALDH2,CYP2E1
70	Stomach Diseases	C0038354	2	44	3.265381817052493e-05	0.000121739130435	ALDH2,CYP2E1
74	Chronic liver disease	C0341439	3	144	4.9307451088109744e-05	0.000128695652174	ALDH2,CYP2E1,CYP3A4
76	Pain insensitivity	C0344307	2	52	5.407019341641117e-05	0.000132173913043	CYP3A4,CYP3A5
85	Cooley's anemia	C0002875	2	61	8.729334966017799e-05	0.000147826086957	CYP2E1,CYP3A4
86	Head and Neck Neoplasms	C0018671	4	333	9.783474156910277e-05	0.000149565217391	ALDH2,CYP2E1,CYP3A4,CYP3A5
87	Neoplasms, Germ Cell and Embryonal	C0027658	2	64	0.00010076386173596408	0.000151304347826	CYP3A4,CYP3A5
88	Pharyngeal Neoplasms	C0031347	2	64	0.00010076386173596408	0.000153043478261	ALDH2,CYP3A4
92	Heroin Dependence	C0019337	2	65	0.00010553785524292092	0.00016	ALDH2,CYP3A4
93	Occupational Diseases	C0028797	2	68	0.00012073876074492063	0.000161739130435	ALDH2,CYP2E1
98	 {HIV-1 viremia, susceptibility to}, 609423 (3)	C0042749	2	71	0.00013729975979248632	0.000170434782609	CYP3A4,CYP3A5
100	Drug-Induced Liver Injury	C0860207	3	198	0.00016896285726897275	0.000173913043478	ALDH2,CYP2E1,CYP3A5
101	Ovarian Failure, Premature	C0085215	3	199	0.00017225727011505043	0.000175652173913	CYP3A4,CYP3A5,DBH
