rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
8	Squamous Cell Neoplasms	C0206720	3	29	8.624337322071796e-08	1.21580547112e-05	AHR,CYP3A4,CYP3A5
25	Primary malignant neoplasm of liver	C0024620	2	25	6.312763537130728e-06	3.79939209726e-05	CYP3A4,CYP3A5
26	Hyperkalemia	C0020461	2	28	8.964761957996892e-06	3.95136778116e-05	CACNA1S,NR3C2
30	Prolonged QT interval	C0151878	2	32	1.3519040280129957e-05	4.55927051672e-05	CACNA1C,CACNA1S
31	Congenital long QT syndrome	C1141890	2	32	1.3519040280129957e-05	4.71124620061e-05	CACNA1C,CYP3A4
32	Cocaine delirium	C0011206	2	35	1.7785997753261285e-05	4.8632218845e-05	CYP3A4,CYP3A5
44	Depressive Symptoms	C0086132	3	122	2.8980085746810325e-05	6.68693009119e-05	CACNA1C,CYP3A4,NR3C2
50	Abnormality of potassium homeostasis	C4023575	2	45	3.817941872685804e-05	7.59878419453e-05	CACNA1S,NR3C2
55	Malignant hyperthermia susceptibility	C0024591	2	48	4.639769434711116e-05	8.35866261398e-05	CACNA1C,CACNA1S
56	Abnormal cardiac test	C0438215	2	51	5.569794163207131e-05	8.51063829787e-05	CACNA1C,CACNA1S
61	Pain insensitivity	C0344307	2	52	5.904925362187896e-05	9.27051671733e-05	CYP3A4,CYP3A5
62	Abnormal EKG	C0522055	2	57	7.77923475632214e-05	9.42249240122e-05	CACNA1C,CACNA1S
63	Glucocorticoid resistance, generalized	C1841972	2	57	7.77923475632214e-05	9.57446808511e-05	CYP3A5,NR3C2
64	Channelopathies	C1720983	2	58	8.195400792299079e-05	9.726443769e-05	CACNA1C,CACNA1S
65	Abnormality of monovalent inorganic cation homeostasis	C4023645	2	59	8.625858597854918e-05	9.87841945289e-05	CACNA1S,NR3C2
