Gene	CUI	Source Databases	
ACHE	C0023364	Leptospirosis	DisGeNet	
BCHE	C0023364	Leptospirosis	DisGeNet	
ACHE	C0002893	Refractory anemia	DisGeNet	
BCHE	C0002893	Refractory anemia	DisGeNet	
ACHE	C0002894	Refractory anaemia with excess blasts	DisGeNet	
BCHE	C0002894	Refractory anaemia with excess blasts	DisGeNet	
ACHE	C0751882	Congenital myasthenic syndrome	DisGeNet	
BCHE	C0751882	Congenital myasthenic syndrome	DisGeNet	
ACHE	C0023480	Chronic myelomonocytic leukemia	DisGeNet	
BCHE	C0023480	Chronic myelomonocytic leukemia	DisGeNet	
ACHE	C0040147	Thyroiditis	DisGeNet	
BCHE	C0040147	Thyroiditis	DisGeNet	
ACHE	C1336076	Sporadic Breast Carcinoma	DisGeNet	
BCHE	C1336076	Sporadic Breast Carcinoma	DisGeNet	
ACHE	C2911647	Weight Gain Adverse Event	DisGeNet	
BCHE	C2911647	Weight Gain Adverse Event	DisGeNet	
ACHE	C0026896	Myasthenia Gravis	DisGeNet	
BCHE	C0026896	Myasthenia Gravis	DisGeNet	
ACHE	C0011389	Plaque, Atherosclerotic	DisGeNet	
BCHE	C0011389	Plaque, Atherosclerotic	DisGeNet	
ACHE	C0221170	Muscle stiffness	DisGeNet	
ACHE	C0022972	Myasthenic syndrome, congenital, 8	DisGeNet	
ACHE	C0333463	Senile plaques	DisGeNet	
BCHE	C0333463	Senile plaques	DisGeNet	
BCHE	C0877008	Enzyme inhibition disorder	DisGeNet	
BCHE	C0220603	childhood brain tumor	DisGeNet	
BCHE	C0008728	Churg-Strauss Syndrome	DisGeNet	
ACHE	C0011265	Dementia familial British	DisGeNet	
BCHE	C0011265	Dementia familial British	DisGeNet	
ACHE	C0175709	Myotubular myopathy	DisGeNet	
BCHE	C0235032	Neurotoxicity Syndromes	DisGeNet	
ACHE	C0026850	Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a, 11	DisGeNet	
BCHE	C0026850	Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a, 11	DisGeNet	
BCHE	C1135868	Gestational trophoblastic disease	DisGeNet	
ACHE	C0005818	Platelet-type bleeding disorder 15	DisGeNet	
ACHE	C0023186	Learning Disorders	DisGeNet	
BCHE	C0024591	Malignant hyperthermia susceptibility	DisGeNet	
BCHE	C0085220	Cerebral Amyloid Angiopathy	DisGeNet	
BCHE	C1842937	Aural atresia, congenital	DisGeNet	
ACHE	C0022665	Renal neoplasm	DisGeNet	
BCHE	C0022665	Renal neoplasm	DisGeNet	
ACHE	C0025261	Memory Disorders	DisGeNet	
BCHE	C0600427	Cocaine Dependence	DisGeNet	
BCHE	C0041755	Adverse drug events and drug allergies	DisGeNet	
BCHE	C0002622	Memory Loss	DisGeNet	
BCHE	C0009241	Cognition Disorders	DisGeNet	
BCHE	C3463897	Hydatidiform mole, recurrent, 1, 231090 (3)	DisGeNet	
BCHE	C0015644	Fasciculations	DisGeNet	
BCHE	C0037315	Sleep apnea	DisGeNet	
ACHE	C0010674	Cystic Fibrosis	DisGeNet	
BCHE	C0010674	Cystic Fibrosis	DisGeNet	
BCHE	C0032787	Postoperative Complications	DisGeNet	
BCHE	C0282577	Congenital disorder of glycosylation	DisGeNet	
ACHE	C0497327	Dementia	DisGeNet	
BCHE	C0497327	Dementia	DisGeNet	
ACHE	C0018273	Growth Disorders	DisGeNet	
ACHE	C0156543	Pregnancy loss	DisGeNet	
ACHE	C0043094	Increased body weight	DisGeNet	
BCHE	C0043094	Increased body weight	DisGeNet	
ACHE	C0011269	Dementia, Vascular	DisGeNet	
ACHE	C0236733	Amphetamine-Related Disorders	DisGeNet	
ACHE	C0005810	Langereis blood group	DisGeNet	
ACHE	C0339143	Thyroid associated opthalmopathies	DisGeNet	
BCHE	C0522224	Paralysis	DisGeNet	
ACHE	C0162534	Prion Diseases	DisGeNet	
BCHE	C0518010	body mass	DisGeNet	
ACHE	C0022336	Creutzfeldt-Jakob Syndrome	DisGeNet	
BCHE	C0270814	Spastic syndrome	DisGeNet	
BCHE	C0013146	Methamphetamine abuse	DisGeNet	
BCHE	C0836924	Thrombocytosis, benign familial microcytic	DisGeNet	
ACHE	C0007682	CNS disorder	DisGeNet	
BCHE	C0747845	early pregnancy	DisGeNet	
BCHE	C0598608	Hereditary hyperhomocysteinemia	DisGeNet	
BCHE	C0236736	Cocaine-Related Disorders	DisGeNet	
ACHE	C0007758	Cerebellar ataxia, areflexia, pes cavus, optic atrophy and sensorinural hearing loss	DisGeNet	
BCHE	C0020557	Hypertriglyceridemia	DisGeNet	
BCHE	C1853562	Adult onset ataxia with oculomotor apraxia	DisGeNet	
ACHE	C0002726	Amyloidosis	DisGeNet	
BCHE	C0752347	Lewy Body Disease	DisGeNet	
ACHE	C0524851	Neurodegenerative Diseases	DisGeNet	
BCHE	C0524851	Neurodegenerative Diseases	DisGeNet	
BCHE	C0027766	Neoplasm of the nervous system	DisGeNet	
BCHE	C1270972	Mild cognitive impairment	DisGeNet	
ACHE	C0015397	orbit (eye disorders)	DisGeNet	
