Gene	CUI	Source Databases	
ABCB1	C0024620	Primary malignant neoplasm of liver	DisGeNet	
CYP2C19	C0024620	Primary malignant neoplasm of liver	DisGeNet	
CYP3A4	C0024620	Primary malignant neoplasm of liver	DisGeNet	
CYP3A5	C0024620	Primary malignant neoplasm of liver	DisGeNet	
ABCB1	C0013182	Drug Allergy	DisGeNet	
CYP2C19	C0013182	Drug Allergy	DisGeNet	
CYP2C8	C0013182	Drug Allergy	DisGeNet	
CYP3A4	C0013182	Drug Allergy	DisGeNet	
CYP3A5	C0013182	Drug Allergy	DisGeNet	
ABCB1	C0877373	Advanced cancer	DisGeNet	
CYP2C19	C0877373	Advanced cancer	DisGeNet	
CYP3A4	C0877373	Advanced cancer	DisGeNet	
EGFR	C0877373	Advanced cancer	DisGeNet	
ERBB2	C0877373	Advanced cancer	DisGeNet	
CYP3A4	C0206720	Squamous Cell Neoplasms	DisGeNet	
CYP3A5	C0206720	Squamous Cell Neoplasms	DisGeNet	
EGFR	C0206720	Squamous Cell Neoplasms	DisGeNet	
ABCB1	C0235032	Neurotoxicity Syndromes	DisGeNet	
CYP2C19	C0235032	Neurotoxicity Syndromes	DisGeNet	
CYP3A5	C0235032	Neurotoxicity Syndromes	DisGeNet	
ABCB1	C0029445	Bone necrosis	DisGeNet	
CYP2C8	C0029445	Bone necrosis	DisGeNet	
CYP3A4	C0029445	Bone necrosis	DisGeNet	
ABCB1	C0153567	Uterine Cancer	DisGeNet	
EGFR	C0153567	Uterine Cancer	DisGeNet	
ERBB2	C0153567	Uterine Cancer	DisGeNet	
ABCB1	C0344307	Pain insensitivity	DisGeNet	
CYP3A4	C0344307	Pain insensitivity	DisGeNet	
CYP3A5	C0344307	Pain insensitivity	DisGeNet	
ABCB1	C0206694	Intraosseous mucoepidermoid carcinoma	DisGeNet	
EGFR	C0206694	Intraosseous mucoepidermoid carcinoma	DisGeNet	
ERBB2	C0206694	Intraosseous mucoepidermoid carcinoma	DisGeNet	
