node1	node2	edge_score	
DB00039	HSPG2	1.0	
DB00039	FGFR3	1.0	
DB00039	FGFR4	1.0	
DB00039	FGFR2	1.0	
DB00039	NRP1	1.0	
DB00039	FGFR1	1.0	
HSPG2		1.0
FGFR4		1.0
FGFR1		1.0
NRP1		1.0
Breast-ovarian cancer, familial 1	FGFR1	1.0	
Breast-ovarian cancer, familial 1	FGFR4	1.0	
Breast-ovarian cancer, familial 1	HSPG2	1.0	
Breast-ovarian cancer, familial 1	NRP1	1.0	
Squamous cell carcinoma	FGFR1	1.0	
Squamous cell carcinoma	FGFR4	1.0	
Squamous cell carcinoma	HSPG2	1.0	
Squamous cell carcinoma	NRP1	1.0	
Colorectal cancer 1	FGFR1	1.0	
Colorectal cancer 1	FGFR4	1.0	
Colorectal cancer 1	HSPG2	1.0	
Colorectal cancer 1	NRP1	1.0	
Neoplasm of the liver	FGFR1	1.0	
Neoplasm of the liver	FGFR4	1.0	
Neoplasm of the liver	HSPG2	1.0	
Neoplasm of the liver	NRP1	1.0	
Melanoma	FGFR1	1.0	
Melanoma	FGFR4	1.0	
Melanoma	HSPG2	1.0	
Melanoma	NRP1	1.0	
Secondary hypertriglyceridemia	FGFR1	1.0	
Secondary hypertriglyceridemia	FGFR4	1.0	
Secondary hypertriglyceridemia	HSPG2	1.0	
Secondary hypertriglyceridemia	NRP1	1.0	
Prostatic Neoplasms	FGFR1	1.0	
Prostatic Neoplasms	FGFR4	1.0	
Prostatic Neoplasms	HSPG2	1.0	
Prostatic Neoplasms	NRP1	1.0	
Tumor Progression	FGFR1	1.0	
Tumor Progression	FGFR4	1.0	
Tumor Progression	HSPG2	1.0	
Tumor Progression	NRP1	1.0	
Pancreatic Carcinoma	FGFR1	1.0	
Pancreatic Carcinoma	FGFR4	1.0	
Pancreatic Carcinoma	HSPG2	1.0	
Pancreatic Carcinoma	NRP1	1.0	
Malignant neoplasm of lung	FGFR1	1.0	
Malignant neoplasm of lung	FGFR4	1.0	
Malignant neoplasm of lung	HSPG2	1.0	
Malignant neoplasm of lung	NRP1	1.0	
Solid tumour	FGFR1	1.0	
Solid tumour	FGFR4	1.0	
Solid tumour	HSPG2	1.0	
