Gene	CUI	Source Databases	
ALOX5	C0009376	Colonic Polyps	DisGeNet	
PPARG	C0009376	Colonic Polyps	DisGeNet	
PTGS1	C0009376	Colonic Polyps	DisGeNet	
PTGS2	C0009376	Colonic Polyps	DisGeNet	
ALOX5	C0949059	Colorectal polyposis	DisGeNet	
PPARG	C0949059	Colorectal polyposis	DisGeNet	
PTGS1	C0949059	Colorectal polyposis	DisGeNet	
PTGS2	C0949059	Colorectal polyposis	DisGeNet	
PPARG	C0013395	Dyspepsia	DisGeNet	
PTGS1	C0013395	Dyspepsia	DisGeNet	
PTGS2	C0013395	Dyspepsia	DisGeNet	
ALOX5	C0751356	Idiopathic Inflammatory Myopathies	DisGeNet	
PTGS1	C0751356	Idiopathic Inflammatory Myopathies	DisGeNet	
PTGS2	C0751356	Idiopathic Inflammatory Myopathies	DisGeNet	
PPARG	C0206726	gliosarcoma	DisGeNet	
PTGS1	C0206726	gliosarcoma	DisGeNet	
PTGS2	C0206726	gliosarcoma	DisGeNet	
ALOX5	C0221056	Adult type dermatomyositis	DisGeNet	
PTGS1	C0221056	Adult type dermatomyositis	DisGeNet	
PTGS2	C0221056	Adult type dermatomyositis	DisGeNet	
ALOX5	C0685938	Malignant gastrointestinal tract tumors	DisGeNet	
PPARG	C0685938	Malignant gastrointestinal tract tumors	DisGeNet	
PTGS1	C0685938	Malignant gastrointestinal tract tumors	DisGeNet	
PTGS2	C0685938	Malignant gastrointestinal tract tumors	DisGeNet	
ALOX5	C1302401	Adenoma of large intestine	DisGeNet	
PPARG	C1302401	Adenoma of large intestine	DisGeNet	
PTGS1	C1302401	Adenoma of large intestine	DisGeNet	
PTGS2	C1302401	Adenoma of large intestine	DisGeNet	
ALOX5	C0376618	Endotoxemia	DisGeNet	
PPARG	C0376618	Endotoxemia	DisGeNet	
PTGS2	C0376618	Endotoxemia	DisGeNet	
ALOX5	C0032584	polyps	DisGeNet	
PPARG	C0032584	polyps	DisGeNet	
PTGS1	C0032584	polyps	DisGeNet	
PTGS2	C0032584	polyps	DisGeNet	
ALOX5	C0085655	Polymyositis	DisGeNet	
PTGS1	C0085655	Polymyositis	DisGeNet	
PTGS2	C0085655	Polymyositis	DisGeNet	
ALOX5	C0149978	Rectal Carcinoma	DisGeNet	
PPARG	C0149978	Rectal Carcinoma	DisGeNet	
PTGS1	C0149978	Rectal Carcinoma	DisGeNet	
PTGS2	C0149978	Rectal Carcinoma	DisGeNet	
PPARG	C0079487	Helicobacter Infections	DisGeNet	
PTGS1	C0079487	Helicobacter Infections	DisGeNet	
PTGS2	C0079487	Helicobacter Infections	DisGeNet	
ALOX5	C0035126	Reperfusion Injury	DisGeNet	
PPARG	C0035126	Reperfusion Injury	DisGeNet	
PTGS1	C0035126	Reperfusion Injury	DisGeNet	
PTGS2	C0035126	Reperfusion Injury	DisGeNet	
ALOX5	C0011633	Dermatomyositis	DisGeNet	
PTGS1	C0011633	Dermatomyositis	DisGeNet	
PTGS2	C0011633	Dermatomyositis	DisGeNet	
PPARG	C0029927	Ovarian cyst	HumPhenOnt	
PTGS1	C0029927	Ovarian cyst	DisGeNet	
PTGS2	C0029927	Ovarian cyst	DisGeNet	
ALOX5	C0948089	Acute Coronary Syndrome	DisGeNet	
PPARG	C0948089	Acute Coronary Syndrome	DisGeNet	
PTGS1	C0948089	Acute Coronary Syndrome	DisGeNet	
PTGS2	C0948089	Acute Coronary Syndrome	DisGeNet	
PPARG	C0030920	Peptic ulcer	DisGeNet	
PTGS1	C0030920	Peptic ulcer	DisGeNet	
PTGS2	C0030920	Peptic ulcer	DisGeNet	
ALOX5	C0020542	Pulmonary hypertension, neonatal, susceptibility to	DisGeNet	
PPARG	C0020542	Pulmonary hypertension, neonatal, susceptibility to	DisGeNet	
PTGS1	C0020542	Pulmonary hypertension, neonatal, susceptibility to	DisGeNet	
PTGS2	C0020542	Pulmonary hypertension, neonatal, susceptibility to	DisGeNet	
ALOX5	C3272363	Ischemic Cerebrovascular Accident	DisGeNet	
PPARG	C3272363	Ischemic Cerebrovascular Accident	DisGeNet	
PTGS1	C3272363	Ischemic Cerebrovascular Accident	DisGeNet	
PTGS2	C3272363	Ischemic Cerebrovascular Accident	DisGeNet	
PTGS1	C0744310	gastritis h pylori	DisGeNet	
PTGS2	C0744310	gastritis h pylori	DisGeNet	
ALOX5	C0027121	Myositis	DisGeNet	
PTGS1	C0027121	Myositis	DisGeNet	
PTGS2	C0027121	Myositis	DisGeNet	
PTGS1	C1852467	Creutzfeldt-Jakob Disease, Sporadic	DisGeNet	
PTGS2	C1852467	Creutzfeldt-Jakob Disease, Sporadic	DisGeNet	
PPARG	C0340293	Anterior myocardial infarction	DisGeNet	
PTGS2	C0340293	Anterior myocardial infarction	DisGeNet	
PTGS1	C0022572	keratoacanthoma	DisGeNet	
PTGS2	C0022572	keratoacanthoma	DisGeNet	
ALOX5	C0014072	Experimental Autoimmune Encephalomyelitis	DisGeNet	
PPARG	C0014072	Experimental Autoimmune Encephalomyelitis	DisGeNet	
PTGS1	C0014072	Experimental Autoimmune Encephalomyelitis	DisGeNet	
PTGS2	C0014072	Experimental Autoimmune Encephalomyelitis	DisGeNet	
ALOX5	C0948008	Ischemic stroke	DisGeNet	
PPARG	C0948008	Ischemic stroke	DisGeNet	
