Gene	CUI	Source Databases	
ABCB1	C0013182	Drug Allergy	DisGeNet	
CYP2C8	C0013182	Drug Allergy	DisGeNet	
CYP3A4	C0013182	Drug Allergy	DisGeNet	
ESR1	C0013182	Drug Allergy	DisGeNet	
UGT1A1	C0013182	Drug Allergy	DisGeNet	
UGT1A7	C0013182	Drug Allergy	DisGeNet	
UGT1A8	C0013182	Drug Allergy	DisGeNet	
UGT1A9	C0013182	Drug Allergy	DisGeNet	
UGT1A	C0011226	Hepatitis D Infection	DisGeNet	
UGT1A1	C0011226	Hepatitis D Infection	DisGeNet	
UGT1A10	C0011226	Hepatitis D Infection	DisGeNet	
UGT1A6	C0011226	Hepatitis D Infection	DisGeNet	
UGT1A7	C0011226	Hepatitis D Infection	DisGeNet	
UGT1A8	C0011226	Hepatitis D Infection	DisGeNet	
UGT1A9	C0011226	Hepatitis D Infection	DisGeNet	
ESR1	C0008350	Cholelithiasis	DisGeNet	
SLCO1A2	C0008350	Cholelithiasis	DisGeNet	
TLR4	C0008350	Cholelithiasis	DisGeNet	
UGT1A	C0008350	Cholelithiasis	DisGeNet	
UGT1A1	C0008350	Cholelithiasis	DisGeNet,PheGenI	
UGT1A10	C0008350	Cholelithiasis	PheGenI	
UGT1A6	C0008350	Cholelithiasis	DisGeNet,PheGenI	
UGT1A7	C0008350	Cholelithiasis	PheGenI	
UGT1A8	C0008350	Cholelithiasis	PheGenI	
UGT1A9	C0008350	Cholelithiasis	PheGenI	
ABCB1	C0020433	Hyperbilirubinemia	DisGeNet	
UGT1A	C0020433	Hyperbilirubinemia	DisGeNet	
UGT1A1	C0020433	Hyperbilirubinemia	DisGeNet,HumPhenOnt	
UGT1A10	C0020433	Hyperbilirubinemia	DisGeNet	
UGT1A6	C0020433	Hyperbilirubinemia	DisGeNet	
UGT1A7	C0020433	Hyperbilirubinemia	DisGeNet	
UGT1A8	C0020433	Hyperbilirubinemia	DisGeNet	
UGT1A9	C0020433	Hyperbilirubinemia	DisGeNet	
ABCB1	C0746883	Febrile Neutropenia	DisGeNet	
UGT1A	C0746883	Febrile Neutropenia	DisGeNet	
UGT1A1	C0746883	Febrile Neutropenia	DisGeNet	
UGT1A6	C0746883	Febrile Neutropenia	DisGeNet	
UGT1A7	C0746883	Febrile Neutropenia	DisGeNet	
ABCB1	C0023530	Leukopenia	DisGeNet	
CES1	C0023530	Leukopenia	DisGeNet	
CYP2C8	C0023530	Leukopenia	DisGeNet	
CYP3A4	C0023530	Leukopenia	DisGeNet	
TLR4	C0023530	Leukopenia	DisGeNet	
UGT1A	C0023530	Leukopenia	DisGeNet	
UGT1A1	C0023530	Leukopenia	DisGeNet	
UGT1A6	C0023530	Leukopenia	DisGeNet	
UGT1A7	C0023530	Leukopenia	DisGeNet	
UGT1A8	C0023530	Leukopenia	DisGeNet	
UGT1A9	C0023530	Leukopenia	DisGeNet	
ESR1	C0947622	Cholecystolithiasis	DisGeNet	
SLCO1A2	C0947622	Cholecystolithiasis	DisGeNet	
TLR4	C0947622	Cholecystolithiasis	DisGeNet	
UGT1A	C0947622	Cholecystolithiasis	DisGeNet	
UGT1A1	C0947622	Cholecystolithiasis	DisGeNet	
UGT1A6	C0947622	Cholecystolithiasis	DisGeNet	
ABCB1	C0027947	Neutropenia	DisGeNet	
CES1	C0027947	Neutropenia	DisGeNet	
CYP2C8	C0027947	Neutropenia	DisGeNet	
CYP3A4	C0027947	Neutropenia	DisGeNet	
TLR4	C0027947	Neutropenia	DisGeNet	
UGT1A	C0027947	Neutropenia	DisGeNet	
UGT1A1	C0027947	Neutropenia	DisGeNet	
UGT1A7	C0027947	Neutropenia	DisGeNet	
UGT1A9	C0027947	Neutropenia	DisGeNet	
ABCB1	C0029445	Bone necrosis	DisGeNet	
CYP2C8	C0029445	Bone necrosis	DisGeNet	
CYP3A4	C0029445	Bone necrosis	DisGeNet	
ESR1	C0029445	Bone necrosis	DisGeNet	
ESR1	C0000737	Abdominal pain	HumPhenOnt	
OPRM1	C0000737	Abdominal pain	DisGeNet	
TLR4	C0000737	Abdominal pain	HumPhenOnt	
UGT1A	C0000737	Abdominal pain	DisGeNet	
UGT1A1	C0000737	Abdominal pain	DisGeNet	
UGT1A6	C0000737	Abdominal pain	DisGeNet	
UGT1A7	C0000737	Abdominal pain	DisGeNet	
ABCB1	C0346402	Malignant neoplasm of adrenal cortex	DisGeNet	
ALB	C0346402	Malignant neoplasm of adrenal cortex	DisGeNet	
ESR1	C0346402	Malignant neoplasm of adrenal cortex	DisGeNet	
