Gene	CUI	Source Databases	
CACNA1C	C0023976	Acquired long QT syndrome	DisGeNet	
KCNH2	C0023976	Acquired long QT syndrome	DisGeNet	
KCNJ11	C0023976	Acquired long QT syndrome	DisGeNet	
CACNA1C	C3827868	Tachycardia	HumPhenOnt	
KCNH2	C3827868	Tachycardia	DisGeNet,HumPhenOnt	
KCNJ11	C3827868	Tachycardia	HumPhenOnt	
CACNA1C	C0151878	Prolonged QT interval	HumPhenOnt	
KCNH2	C0151878	Prolonged QT interval	DisGeNet,HumPhenOnt	
CACNA1C	C1141890	Congenital long QT syndrome	DisGeNet	
KCNH2	C1141890	Congenital long QT syndrome	DisGeNet	
CACNA1C	C0085298	Sudden cardiac death	DisGeNet,HumPhenOnt	
KCNH2	C0085298	Sudden cardiac death	DisGeNet,HumPhenOnt	
KCNJ11	C0085298	Sudden cardiac death	DisGeNet	
CACNA1C	C0011071	Sudden death	HumPhenOnt	
KCNH2	C0011071	Sudden death	DisGeNet	
CACNA1C	C4025755	Primary atrial arrhythmia	HumPhenOnt	
KCNH2	C4025755	Primary atrial arrhythmia	HumPhenOnt	
CACNA1C	C0438215	Abnormal cardiac test	HumPhenOnt	
KCNH2	C0438215	Abnormal cardiac test	HumPhenOnt	
CACNA1C	C0428974	Supraventricular arrhythmia	HumPhenOnt	
KCNH2	C0428974	Supraventricular arrhythmia	HumPhenOnt	
CACNA1C	C1142166	Brugada Syndrome	ClinVar,DisGeNet	
KCNH2	C1142166	Brugada Syndrome	DisGeNet	
CACNA1C	C0522055	Abnormal EKG	HumPhenOnt	
KCNH2	C0522055	Abnormal EKG	DisGeNet,HumPhenOnt	
CACNA1C	C1720983	Channelopathies	DisGeNet	
KCNH2	C1720983	Channelopathies	DisGeNet	
CACNA1C	C0039240	Supraventricular tachycardia	HumPhenOnt	
KCNH2	C0039240	Supraventricular tachycardia	HumPhenOnt	
CACNA1C	C0039070	Syncope	HumPhenOnt	
KCNH2	C0039070	Syncope	DisGeNet,HumPhenOnt	
CACNA1C	C0085612	Ventricular arrhythmia	HumPhenOnt	
KCNH2	C0085612	Ventricular arrhythmia	HumPhenOnt	
CACNA1C	C1384514	Primary hyperaldosteronism	DisGeNet	
KCNH2	C1384514	Primary hyperaldosteronism	DisGeNet	
CACNA1C	C0003811	Arrhythmias, Cardiac	DisGeNet,HumPhenOnt	
KCNH2	C0003811	Arrhythmias, Cardiac	DisGeNet,HumPhenOnt	
KCNJ11	C0003811	Arrhythmias, Cardiac	HumPhenOnt	
CACNA1C	C0018799	Heart Diseases	DisGeNet	
KCNH2	C0018799	Heart Diseases	DisGeNet	
KCNJ11	C0018799	Heart Diseases	DisGeNet	
CACNA1C	C0004238	Atrial Fibrillation	HumPhenOnt	
KCNH2	C0004238	Atrial Fibrillation	DisGeNet,HumPhenOnt	
KCNJ11	C0011880	Diabetic ketoacidosis	DisGeNet	
KCNJ11	C0020440	Hypercapnia	DisGeNet	
KCNH2	C0035828	Romano-Ward syndrome	ClinVar,DisGeNet	
CACNA1C	C0154409	Recurrent major depressive episodes	DisGeNet	
KCNH2	C0339508	Hereditary macular dystrophy	DisGeNet	
CACNA1C	C0349204	Cycloid psychosis	DisGeNet	
KCNH2	C0349204	Cycloid psychosis	DisGeNet	
KCNH2	C0030252	Palpitations	HumPhenOnt	
KCNJ11	C1854838	Progressive neurologic deterioration	HumPhenOnt	
KCNJ11	C4023047	Abnormality of endocrine pancreas physiology	HumPhenOnt	
KCNH2	C0008525	Choroideremia	DisGeNet	
KCNJ11	C1857949	Prominent metopic ridge	HumPhenOnt	
KCNJ11	C4023038	Abnormality of circulating glucocorticoid level	HumPhenOnt	
KCNJ11	C4023214	Abnormality of circulating cortisol level	HumPhenOnt	
KCNJ11	C4023537	Abnormality of blood volume homeostasis	HumPhenOnt	
KCNJ11	C0038238	Steatorrhea	HumPhenOnt	
KCNJ11	C0554103	Fat malabsorption	HumPhenOnt	
KCNJ11	C0854110	Insulin-resistant diabetes mellitus AND acanthosis nigricans	HumPhenOnt	
CACNA1C	C0018790	Cardiac arrest	HumPhenOnt	
KCNH2	C0018790	Cardiac arrest	DisGeNet,HumPhenOnt	
KCNJ11	C0546884	Hypovolemia	HumPhenOnt	
KCNJ11	C4025180	Abnormality of the metopic suture	HumPhenOnt	
KCNH2	C0206685	Acinar Cell Carcinoma	DisGeNet	
KCNH2	C0730290	RETINAL CONE DYSTROPHY 1	DisGeNet	
KCNH2	C3536893	Ewing Sarcoma/Peripheral Primitive Neuroectodermal Tumor	DisGeNet	
KCNH2	C0155626	Acute myocardial infarction	DisGeNet	
KCNJ11	C0155626	Acute myocardial infarction	DisGeNet	
KCNH2	C0152020	Gastroparesis	DisGeNet	
KCNJ11	C0158981	Neonatal diabetes mellitus	ClinVar,DisGeNet	
KCNH2	C0730292	Bull's eye macular dystrophy	DisGeNet	
CACNA1C	C4023587	Abnormality of cardiovascular system physiology	HumPhenOnt	
KCNH2	C4023587	Abnormality of cardiovascular system physiology	HumPhenOnt	
KCNJ11	C4023587	Abnormality of cardiovascular system physiology	HumPhenOnt	
KCNH2	C0019409	Heterogeneous	HumPhenOnt	
KCNJ11	C0019409	Heterogeneous	HumPhenOnt	
KCNJ11	C4021656	Abnormality of fatty-acid metabolism	HumPhenOnt	
KCNH2	C0280280	Prostate cancer stage C	DisGeNet	
KCNH2	C0677659	Gastro-esophageal reflux disease with esophagitis	DisGeNet	
KCNH2	C1297882	Partial Trisomy	DisGeNet	
KCNJ11	C4023596	Abnormality of urine glucose concentration	HumPhenOnt	
KCNJ11	C0017979	Glycosuria	HumPhenOnt	
CACNA1C	C0020615	Hypoglycemia, neonatal, simulating foetopathia diabetica	DisGeNet	
KCNJ11	C0020615	Hypoglycemia, neonatal, simulating foetopathia diabetica	DisGeNet,HumPhenOnt	
KCNH2	C4025244	Abnormal atrioventricular conduction	HumPhenOnt	
KCNH2	C0741923	cardiac event	DisGeNet	
KCNJ11	C4025690	Prenatal maternal abnormality	HumPhenOnt	
KCNH2	C1260959	Drusen	DisGeNet	
