Gene	CUI	Source Databases	
F13A1	C0002895	Anemia, Sickle Cell	DisGeNet	
F5	C0002895	Anemia, Sickle Cell	DisGeNet	
F13A1	C0003850	Arteriosclerosis	DisGeNet	
F5	C0003850	Arteriosclerosis	DisGeNet	
F13A1	C0004153	Atherosclerosis	DisGeNet	
F5	C0004153	Atherosclerosis	DisGeNet	
F13A1	C0004238	Atrial Fibrillation	DisGeNet	
F5	C0004238	Atrial Fibrillation	DisGeNet	
F13A1	C0005283	beta Thalassemia	DisGeNet	
F5	C0005283	beta Thalassemia	DisGeNet	
F13A1	C0005779	Bleeding disorder, platelet-type, 21	DisGeNet,HumPhenOnt	
F5	C0005779	Bleeding disorder, platelet-type, 21	DisGeNet,HumPhenOnt	
F13A1	C0007222	Cardiovascular Diseases	DisGeNet	
F5	C0007222	Cardiovascular Diseases	DisGeNet	
F13A1	C0007282	Carotid Stenosis	DisGeNet	
F5	C0007282	Carotid Stenosis	DisGeNet	
F13A1	C0007766	Intracranial Aneurysm	DisGeNet	
F5	C0007766	Intracranial Aneurysm	DisGeNet	
F13A1	C0007786	Brain Ischemia	DisGeNet	
F5	C0007786	Brain Ischemia	DisGeNet	
F13A1	C0008495	Chorioamnionitis	DisGeNet	
F5	C0008495	Chorioamnionitis	DisGeNet	
F13A1	C0009450	Verotoxigenic Escherichia coli gastrointestinal tract infection	DisGeNet	
F5	C0009450	Verotoxigenic Escherichia coli gastrointestinal tract infection	DisGeNet	
F13A1	C0009938	Bruising susceptibility	HumPhenOnt	
F5	C0009938	Bruising susceptibility	HumPhenOnt	
F13A1	C0010054	Coronary heart disease 7	DisGeNet	
F5	C0010054	Coronary heart disease 7	DisGeNet	
F13A1	C0010346	Crohn Disease	DisGeNet	
F5	C0010346	Crohn Disease	DisGeNet	
F13A1	C0011849	Diabetes Mellitus, Type 1	DisGeNet	
F5	C0011849	Diabetes Mellitus, Type 1	DisGeNet	
F13A1	C0012739	Disseminated intravascular coagulation	DisGeNet	
F5	C0012739	Disseminated intravascular coagulation	DisGeNet	
F13A1	C0014591	Epistaxis	HumPhenOnt	
F5	C0014591	Epistaxis	DisGeNet,HumPhenOnt	
F13A1	C0015934	Intrauterine growth retardation	DisGeNet	
F5	C0015934	Intrauterine growth retardation	DisGeNet	
F13A1	C0015943	Fetal Membranes, Premature Rupture	DisGeNet	
F5	C0015943	Fetal Membranes, Premature Rupture	DisGeNet	
F13A1	C0018995	Hemochromatosis	DisGeNet	
F5	C0018995	Hemochromatosis	DisGeNet	
F13A1	C0019080	Bleeding with minor or no trauma	DisGeNet	
