Gene	CUI	Source Databases	
ABCB1	C0041755	Adverse drug events and drug allergies	DisGeNet	
ABCC2	C0041755	Adverse drug events and drug allergies	DisGeNet	
ABCG2	C0041755	Adverse drug events and drug allergies	DisGeNet	
ALB	C0041755	Adverse drug events and drug allergies	DisGeNet	
CYP1A2	C0041755	Adverse drug events and drug allergies	DisGeNet	
SLCO1B1	C0041755	Adverse drug events and drug allergies	DisGeNet	
ABCB1	C0020433	Hyperbilirubinemia	DisGeNet	
ABCC2	C0020433	Hyperbilirubinemia	DisGeNet,HumPhenOnt	
SLCO1B1	C0020433	Hyperbilirubinemia	DisGeNet,HumPhenOnt	
SLCO1B3	C0020433	Hyperbilirubinemia	DisGeNet,HumPhenOnt	
SLCO2B1	C0020433	Hyperbilirubinemia	DisGeNet	
