Gene	CUI	Source Databases	
ANKK1	C0524662	Opiate Addiction	DisGeNet	
CYP2D6	C0524662	Opiate Addiction	DisGeNet	
DRD2	C0524662	Opiate Addiction	DisGeNet	
HTR3A	C0524662	Opiate Addiction	DisGeNet	
CYP11B2	C0027497	Nausea	HumPhenOnt	
CYP2D6	C0027497	Nausea	DisGeNet	
DRD2	C0027497	Nausea	DisGeNet	
HTR3A	C0027497	Nausea	DisGeNet	
ANKK1	C0003944	As If Personality	DisGeNet	
CYP2D6	C0003944	As If Personality	DisGeNet	
DRD2	C0003944	As If Personality	DisGeNet	
HTR3A	C0003944	As If Personality	DisGeNet	
ANKK1	C0019337	Heroin Dependence	DisGeNet	
CYP2D6	C0019337	Heroin Dependence	DisGeNet	
DRD2	C0019337	Heroin Dependence	DisGeNet	
HTR3A	C0019337	Heroin Dependence	DisGeNet	
ACHE	C0236733	Amphetamine-Related Disorders	DisGeNet	
CYP2D6	C0236733	Amphetamine-Related Disorders	DisGeNet	
DRD2	C0236733	Amphetamine-Related Disorders	DisGeNet	
HTR3A	C0236733	Amphetamine-Related Disorders	DisGeNet	
CYP11B2	C0085602	Polydipsia	HumPhenOnt	
CYP2D6	C0085602	Polydipsia	DisGeNet	
DRD2	C0085602	Polydipsia	DisGeNet	
CYP2D6	C0029421	Osteochondritis dissecans	DisGeNet	
DRD2	C0029421	Osteochondritis dissecans	DisGeNet	
HTR3A	C0029421	Osteochondritis dissecans	DisGeNet	
