Gene	CUI	Source Databases	
ABCB1	C0024620	Primary malignant neoplasm of liver	DisGeNet	
CYP2D6	C0024620	Primary malignant neoplasm of liver	DisGeNet	
CYP3A4	C0024620	Primary malignant neoplasm of liver	DisGeNet	
CYP3A5	C0024620	Primary malignant neoplasm of liver	DisGeNet	
ABCB1	C0854467	Myelosuppression	DisGeNet	
ABCG2	C0854467	Myelosuppression	DisGeNet	
FLT3	C0854467	Myelosuppression	DisGeNet	
KIT	C0854467	Myelosuppression	DisGeNet	
ABCB1	C0027686	Pathologic Neovascularization	DisGeNet	
ABCG2	C0027686	Pathologic Neovascularization	DisGeNet	
CYP3A5	C0027686	Pathologic Neovascularization	DisGeNet	
FLT3	C0027686	Pathologic Neovascularization	DisGeNet	
KDR	C0027686	Pathologic Neovascularization	DisGeNet	
ABCB1	C0029445	Bone necrosis	DisGeNet	
CYP2C8	C0029445	Bone necrosis	DisGeNet	
CYP3A4	C0029445	Bone necrosis	DisGeNet	
KDR	C0029445	Bone necrosis	DisGeNet	
ABCB1	C0013182	Drug Allergy	DisGeNet	
CYP2C8	C0013182	Drug Allergy	DisGeNet	
CYP2D6	C0013182	Drug Allergy	DisGeNet	
CYP3A4	C0013182	Drug Allergy	DisGeNet	
CYP3A5	C0013182	Drug Allergy	DisGeNet	
ABCB1	C0344307	Pain insensitivity	DisGeNet	
CYP2D6	C0344307	Pain insensitivity	DisGeNet	
CYP3A4	C0344307	Pain insensitivity	DisGeNet	
CYP3A5	C0344307	Pain insensitivity	DisGeNet	
