rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
28	Tubulointerstitial nephritis	C0027707	2	44	3.791998488433812e-06	4.88656195462e-05	ALB,SLC12A3
43	Primary hyperaldosteronism	C1384514	2	65	1.2392413558659499e-05	7.50436300175e-05	KCNMA1,SLC12A3
73	Essential hypertension	C0085580	3	305	5.2553153916057305e-05	0.00012739965096	ALB,KCNMA1,SLC12A3
99	Familial hypokalemia-hypomagnesemia	C0268450	1	25	0.00013915324042612642	0.00017277486911	SLC12A3
100	Malignant neoplasm of adrenal cortex	C0346402	1	26	0.0001506867624868624	0.000174520069808	ALB
101	Esophageal varix	C0014867	1	27	0.00016267425449245643	0.000176265270506	ALB
102	Treacher Collins syndrome	C0242387	1	27	0.00016267425449245643	0.000178010471204	SLC12A3
103	Urolithiasis	C0451641	1	27	0.00016267425449245643	0.000179755671902	ALB
104	Febrile Neutropenia	C0746883	1	27	0.00016267425449245643	0.0001815008726	TPMT
105	Echinococcosis	C0013502	1	28	0.0001751149446888034	0.000183246073298	ALB
106	Epidermolysis bullosa simplex, Cockayne-Touraine type	C0079298	1	28	0.0001751149446888034	0.000184991273997	KRT9
107	Palmar hyperkeratosis	C0240641	1	28	0.0001751149446888034	0.000186736474695	KRT9
108	Bladder neck obstruction	C0005694	1	29	0.00018800846174082952	0.000188481675393	KCNMA1
109	Proliferative retinopathy	C0339467	1	29	0.00018800846174082952	0.000190226876091	ALB
110	Chondrocalcinosis	C0553730	1	29	0.00018800846174082952	0.000191972076789	SLC12A3
