Gene	CUI	Source Databases	
ABCB1	C0030201	Acute postoperative pain	DisGeNet	
CYP2D6	C0030201	Acute postoperative pain	DisGeNet	
CYP3A4	C0030201	Acute postoperative pain	DisGeNet	
OPRM1	C0030201	Acute postoperative pain	DisGeNet	
ABCB1	C0019337	Heroin Dependence	DisGeNet	
CYP2D6	C0019337	Heroin Dependence	DisGeNet	
CYP3A4	C0019337	Heroin Dependence	DisGeNet	
OPRD1	C0019337	Heroin Dependence	DisGeNet	
OPRM1	C0019337	Heroin Dependence	DisGeNet	
ABCB1	C0524662	Opiate Addiction	DisGeNet	
CYP2D6	C0524662	Opiate Addiction	DisGeNet	
OPRD1	C0524662	Opiate Addiction	DisGeNet	
OPRM1	C0524662	Opiate Addiction	DisGeNet	
ABCB1	C0024620	Primary malignant neoplasm of liver	DisGeNet	
CYP2D6	C0024620	Primary malignant neoplasm of liver	DisGeNet	
CYP3A4	C0024620	Primary malignant neoplasm of liver	DisGeNet	
ABCB1	C0344307	Pain insensitivity	DisGeNet	
CYP2D6	C0344307	Pain insensitivity	DisGeNet	
CYP3A4	C0344307	Pain insensitivity	DisGeNet	
OPRM1	C0344307	Pain insensitivity	DisGeNet	
