node_name	node_type	
DB01183	drug	
CYP2C8	drug_target	
TLR4	drug_target	
ESR1	drug_target	
ALB	drug_target	
OPRM1	drug_target	
CREB1	drug_target	
CES1	drug_target	
ABCB1	drug_target	
OPRD1	drug_target	
SLCO1A2	drug_target	
OPRK1	drug_target	
CYP3A4	drug_target	
UGT1A1	drug_target	
Drug Allergy	phenotype	
Hepatitis D Infection	phenotype	
Cholelithiasis	phenotype	
Hyperbilirubinemia	phenotype	
Febrile Neutropenia	phenotype	
Leukopenia	phenotype	
Cholecystolithiasis	phenotype	
Neutropenia	phenotype	
Bone necrosis	phenotype	
Abdominal pain	phenotype	
Malignant neoplasm of adrenal cortex	phenotype	
