Gene	CUI	Source Databases	
SLC22A3	C0004114	Astrocytoma	DisGeNet	
SLC7A5	C0004114	Astrocytoma	DisGeNet	
SLC22A3	C0007131	Non-small cell lung carcinoma	DisGeNet	
SLC7A5	C0007131	Non-small cell lung carcinoma	DisGeNet	
SLC22A3	C0007134	Renal cell carcinoma, nonpapillary	DisGeNet	
SLC7A5	C0007134	Renal cell carcinoma, nonpapillary	DisGeNet	
SLC22A3	C0007137	Squamous cell carcinoma	DisGeNet	
SLC7A5	C0007137	Squamous cell carcinoma	DisGeNet	
SLC22A3	C0017636	Glioblastoma	DisGeNet	
SLC7A5	C0017636	Glioblastoma	DisGeNet	
SLC22A3	C0017638	Glioma	DisGeNet	
SLC7A5	C0017638	Glioma	DisGeNet	
SLC22A3	C0024667	Animal Mammary Neoplasms	DisGeNet	
SLC7A5	C0024667	Animal Mammary Neoplasms	DisGeNet	
SLC22A3	C0025202	Melanoma	DisGeNet	
SLC7A5	C0025202	Melanoma	DisGeNet	
SLC22A3	C0027627	Secondary hypertriglyceridemia	DisGeNet	
SLC7A5	C0027627	Secondary hypertriglyceridemia	DisGeNet	
SLC22A3	C0033578	Prostatic Neoplasms	DisGeNet,PheGenI	
SLC7A5	C0033578	Prostatic Neoplasms	DisGeNet	
SLC22A3	C0152013	Adenocarcinoma of lung	DisGeNet	
SLC7A5	C0152013	Adenocarcinoma of lung	DisGeNet	
SLC22A3	C0178874	Tumor Progression	DisGeNet	
SLC7A5	C0178874	Tumor Progression	DisGeNet	
SLC22A3	C0206698	Cholangiocarcinoma	DisGeNet	
SLC7A5	C0206698	Cholangiocarcinoma	DisGeNet	
SLC22A3	C0345905	Intrahepatic Cholangiocarcinoma	DisGeNet	
SLC7A5	C0345905	Intrahepatic Cholangiocarcinoma	DisGeNet	
SLC22A3	C0376358	Malignant tumor of prostate	DisGeNet	
SLC7A5	C0376358	Malignant tumor of prostate	DisGeNet	
SLC22A3	C0596263	Carcinogenesis	DisGeNet	
SLC7A5	C0596263	Carcinogenesis	DisGeNet	
SLC22A3	C0600139	Prostate carcinoma	DisGeNet	
SLC7A5	C0600139	Prostate carcinoma	DisGeNet	
SLC22A3	C2239176	Hepatocellular carcinoma	DisGeNet	
SLC7A5	C2239176	Hepatocellular carcinoma	DisGeNet	
SLC22A3	C0036875	Disorders of Sex Development	DisGeNet	
SLC22A3	C0268575	Isovaleryl-CoA dehydrogenase deficiency	DisGeNet	
SLC7A5	C0031485	Phenylketonuria	DisGeNet	
SLC22A3	C0235989	Renal interstitial fibrosis	DisGeNet	
SLC22A3	C0206661	Gonadoblastoma	DisGeNet	
SLC22A3	C0007140	Carcinosarcoma	DisGeNet	
SLC7A5	C0079748	Precursor cell lymphoblastic lymphoma	DisGeNet	
SLC22A3	C0014145	Yolk Sac Tumor	DisGeNet	
SLC7A5	C0740277	Bile duct cancer resectable	DisGeNet	
SLC22A3	C0010701	Phyllodes tumor, benign	DisGeNet	
SLC22A3	C0280313	Oropharyngeal squamous cell carcinoma	DisGeNet	
SLC22A3	C0029421	Osteochondritis dissecans	DisGeNet	
SLC22A3	C0153392	Nasopharyngeal cancer recurrent	DisGeNet	
SLC22A3	C0035369	Retroviridae Infections	DisGeNet	
SLC22A3	C0038580	Substance addiction and disorders	DisGeNet	
SLC22A3	C0028768	Obsessive-compulsive disorder	DisGeNet	
SLC7A5	C0007120	Alveolar cell carcinoma	DisGeNet	
SLC7A5	C0205734	Latent autoimmune diabetes mellitus in adult	DisGeNet	
SLC22A3	C0855197	Testicular malignant germ cell tumor	DisGeNet	
SLC22A3	C0750952	Biliary Tract Cancer	DisGeNet	
SLC22A3	C0013146	Methamphetamine abuse	DisGeNet	
SLC22A3	C0039538	Teratoma	DisGeNet	
SLC22A3	C0262584	Carcinoma, Small Cell	DisGeNet	
SLC7A5	C2931852	Clear-cell metastatic renal cell carcinoma	DisGeNet	
SLC7A5	C0162820	Dermatitis, Allergic Contact	DisGeNet	
SLC22A3	C0027059	Myocarditis	DisGeNet	
SLC22A3	C0279671	Cervical Squamous Cell Carcinoma	DisGeNet	
SLC22A3	C0032227	Pleural effusion	DisGeNet	
SLC7A5	C0020507	Hyperplasia	DisGeNet	
SLC22A3	C0010068	Coronary Disease	PheGenI	
SLC22A3	C0553723	Squamous cell carcinoma of the skin	DisGeNet	
SLC22A3	C0151650	Renal fibrosis	DisGeNet	
SLC22A3	C0236969	Substance-Related Disorders	DisGeNet	
SLC22A3	C0022548	Keloid	DisGeNet	
SLC22A3	C0206659	Embryonal Carcinoma	DisGeNet	
SLC22A3	C0149782	Squamous cell carcinoma of lung	DisGeNet	
SLC22A3	C0349204	Cycloid psychosis	DisGeNet	
SLC22A3	C0206624	Hepatoblastoma	DisGeNet	
SLC22A3	C0036631	Testicular seminoma	DisGeNet	
SLC22A3	C1527349	Ductal Carcinoma	DisGeNet	
SLC22A3	C3469521	FANCONI ANEMIA, COMPLEMENTATION GROUP A (disorder)	DisGeNet	
SLC22A3	C0936223	Metastatic Prostate Carcinoma	DisGeNet	
SLC22A3	C0812413	Pleural Mesothelioma	DisGeNet	
SLC22A3	C0015625	Fanconi anemia	DisGeNet	
SLC22A3	C0205851	Germ cell neoplasia	DisGeNet	
SLC7A5	C0206754	Neuroendocrine neoplasm	DisGeNet	
SLC7A5	C0004623	Recurrent bacterial infection	DisGeNet	
SLC22A3	C0031511	Pheochromocytoma	DisGeNet	
SLC22A3	C0008497	Choriocarcinoma	DisGeNet	
SLC22A3	C0032584	polyps	DisGeNet	
SLC22A3	C0032000	Pituitary adenoma	DisGeNet	
