rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
1	Alzheimer Disease	C0002395	1	1699	0.0	1.21951219512e-05	SREBF1
2	Hypoxia	C0003130	1	335	0.0	2.43902439024e-05	SREBF1
3	Aortic regurgitation	C0003504	1	92	0.0	3.65853658537e-05	SREBF1
4	Aortic valve stenosis	C0003507	1	141	0.0	4.87804878049e-05	SREBF1
5	Arteriosclerosis	C0003850	1	1059	0.0	6.09756097561e-05	SREBF1
6	Atherosclerosis	C0004153	1	1271	0.0	7.31707317073e-05	SREBF1
7	Breast-ovarian cancer, familial 1	C0006142	1	4543	0.0	8.53658536585e-05	SREBF1
8	Malignant neoplasm of endometrium	C0007103	1	506	0.0	9.75609756098e-05	SREBF1
9	Noninfiltrating Intraductal Carcinoma	C0007124	1	291	0.0	0.000109756097561	SREBF1
10	Colorectal cancer 1	C0009402	1	2543	0.0	0.000121951219512	SREBF1
11	Coronary heart disease 7	C0010054	1	754	0.0	0.000134146341463	SREBF1
12	Dementia familial British	C0011265	1	302	0.0	0.000146341463415	SREBF1
13	Diabetes Mellitus, Type 1	C0011849	1	2081	0.0	0.000158536585366	SREBF1
14	Diabetes mellitus type 1	C0011854	1	1104	0.0	0.000170731707317	SREBF1
15	Diabetes mellitus type 2	C0011860	1	1972	0.0	0.000182926829268	SREBF1
16	Diabetic Nephropathies	C0011881	1	616	0.0	0.00019512195122	SREBF1
17	Type 1 diabetic neuropathy	C0011882	1	90	0.0	0.000207317073171	SREBF1
18	Endometrial Neoplasms	C0014170	1	268	0.0	0.000219512195122	SREBF1
19	Hepatic steatosis	C0015695	1	427	0.0	0.000231707317073	SREBF1
21	Femur Head Necrosis	C0015814	1	29	0.0	0.000256097560976	SREBF1
22	Intrauterine growth retardation	C0015934	1	379	0.0	0.000268292682927	SREBF1
23	Glioblastoma	C0017636	1	1645	0.0	0.000280487804878	SREBF1
24	Acute type B viral hepatitis	C0019163	1	790	0.0	0.000292682926829	SREBF1
25	Hepatitis C	C0019196	1	721	0.0	0.00030487804878	SREBF1
26	Hepatomegaly	C0019209	1	397	0.0	0.000317073170732	SREBF1
27	Symptomatic human immunodeficiency virus infection	C0019693	1	1900	0.0	0.000329268292683	SREBF1
28	Hypercholesterolemia, autosomal dominant, type B	C0020443	1	212	0.0	0.000341463414634	SREBF1
29	Hyperglycemia	C0020456	1	459	0.0	0.000353658536585	SREBF1
30	Hyperinsulinemia	C0020459	1	355	0.0	0.000365853658537	SREBF1
31	Hyperlipidemia, combined, 1	C0020473	1	293	0.0	0.000378048780488	SREBF1
32	Hypertension	C0020538	1	1647	0.0	0.000390243902439	SREBF1
33	Hypertriglyceridemia	C0020557	1	119	0.0	0.00040243902439	SREBF1
34	Hypoglycemia, neonatal, simulating foetopathia diabetica	C0020615	1	265	0.0	0.000414634146341	SREBF1
35	Insulin Resistance	C0021655	1	332	0.0	0.000426829268293	SREBF1
36	Ketoacidosis	C0022638	1	57	0.0	0.000439024390244	SREBF1
37	Kidney Diseases	C0022658	1	755	0.0	0.000451219512195	SREBF1
38	Kidney Failure, Chronic	C0022661	1	616	0.0	0.000463414634146	SREBF1
39	Lipoatrophy	C0023787	1	163	0.0	0.000475609756098	SREBF1
40	Lipoidosis	C0023794	1	38	0.0	0.000487804878049	SREBF1
41	Liposarcoma	C0023827	1	122	0.0	0.0005	SREBF1
42	Neoplasm of the liver	C0023903	1	1290	0.0	0.000512195121951	SREBF1
43	Animal Mammary Neoplasms	C0024667	1	2352	0.0	0.000524390243902	SREBF1
44	Disorders of Intracellular Cobalamin Metabolism	C0025517	1	394	0.0	0.000536585365854	SREBF1
45	Obesity	C0028754	1	2181	0.0	0.000548780487805	SREBF1
46	Bone necrosis	C0029445	1	45	0.0	0.000560975609756	SREBF1
47	Parkinson Disease	C0030567	1	789	0.0	0.000573170731707	SREBF1
48	Hutchinson-Gilford syndrome	C0033300	1	57	0.0	0.000585365853659	SREBF1
49	Prostatic Neoplasms	C0033578	1	1606	0.0	0.00059756097561	SREBF1
50	Renal Insufficiency, Chronic	C0035078	1	363	0.0	0.000609756097561	SREBF1
51	Schizophrenia	C0036341	1	1947	0.0	0.000621951219512	SREBF1
52	Increased body weight	C0043094	1	502	0.0	0.000634146341463	SREBF1
53	B-cell lymphoma	C0079731	1	652	0.0	0.000646341463415	SREBF1
54	Uterine Corpus Cancer	C0153574	1	506	0.0	0.000658536585366	SREBF1
55	Tumor Progression	C0178874	1	1969	0.0	0.000670731707317	SREBF1
