Gene	CUI	Source Databases	
ABCG2	C0032229	Pleural Neoplasms	DisGeNet	
CYP1B1	C0032229	Pleural Neoplasms	DisGeNet	
CYP2E1	C0032229	Pleural Neoplasms	DisGeNet	
ABCB1	C0041755	Adverse drug events and drug allergies	DisGeNet	
ABCC1	C0041755	Adverse drug events and drug allergies	DisGeNet	
ABCG2	C0041755	Adverse drug events and drug allergies	DisGeNet	
CYP2E1	C0041755	Adverse drug events and drug allergies	DisGeNet	
ABCG2	C0206720	Squamous Cell Neoplasms	DisGeNet	
CYP2E1	C0206720	Squamous Cell Neoplasms	DisGeNet	
CYP3A4	C0206720	Squamous Cell Neoplasms	DisGeNet	
ABCG2	C0919532	Genomic Instability	DisGeNet	
CYP1B1	C0919532	Genomic Instability	DisGeNet	
CYP2E1	C0919532	Genomic Instability	DisGeNet	
ABCB1	C0029445	Bone necrosis	DisGeNet	
CYP2E1	C0029445	Bone necrosis	DisGeNet	
CYP3A4	C0029445	Bone necrosis	DisGeNet	
ABCB1	C1504404	Hippocampal sclerosis	DisGeNet	
ABCC1	C1504404	Hippocampal sclerosis	DisGeNet	
ABCG2	C1504404	Hippocampal sclerosis	DisGeNet	
