Gene	CUI	Source Databases	
SREBF1	C0002395	Alzheimer Disease	DisGeNet	
SREBF1	C0003130	Hypoxia	DisGeNet	
SREBF1	C0003504	Aortic regurgitation	DisGeNet	
SREBF1	C0003507	Aortic valve stenosis	DisGeNet	
SREBF1	C0003850	Arteriosclerosis	DisGeNet	
SREBF1	C0004153	Atherosclerosis	DisGeNet	
SREBF1	C0006142	Breast-ovarian cancer, familial 1	DisGeNet	
SREBF1	C0007103	Malignant neoplasm of endometrium	DisGeNet	
SREBF1	C0007124	Noninfiltrating Intraductal Carcinoma	DisGeNet	
SREBF1	C0009402	Colorectal cancer 1	DisGeNet	
SREBF1	C0010054	Coronary heart disease 7	DisGeNet	
SREBF1	C0011265	Dementia familial British	DisGeNet	
SREBF1	C0011849	Diabetes Mellitus, Type 1	DisGeNet	
SREBF1	C0011854	Diabetes mellitus type 1	DisGeNet	
SREBF1	C0011860	Diabetes mellitus type 2	DisGeNet	
SREBF1	C0011881	Diabetic Nephropathies	DisGeNet	
SREBF1	C0011882	Type 1 diabetic neuropathy	DisGeNet	
SREBF1	C0014170	Endometrial Neoplasms	DisGeNet	
SREBF1	C0015695	Hepatic steatosis	DisGeNet	
SREBF1	C0015814	Femur Head Necrosis	DisGeNet	
SREBF1	C0015934	Intrauterine growth retardation	DisGeNet	
SREBF1	C0017636	Glioblastoma	DisGeNet	
SREBF1	C0019163	Acute type B viral hepatitis	DisGeNet	
SREBF1	C0019196	Hepatitis C	DisGeNet	
SREBF1	C0019209	Hepatomegaly	DisGeNet	
SREBF1	C0019693	Symptomatic human immunodeficiency virus infection	DisGeNet	
SREBF1	C0020443	Hypercholesterolemia, autosomal dominant, type B	DisGeNet	
SREBF1	C0020456	Hyperglycemia	DisGeNet	
SREBF1	C0020459	Hyperinsulinemia	DisGeNet	
SREBF1	C0020473	Hyperlipidemia, combined, 1	DisGeNet	
SREBF1	C0020538	Hypertension	DisGeNet	
SREBF1	C0020557	Hypertriglyceridemia	DisGeNet	
SREBF1	C0020615	Hypoglycemia, neonatal, simulating foetopathia diabetica	DisGeNet	
SREBF1	C0021655	Insulin Resistance	DisGeNet	
SREBF1	C0022638	Ketoacidosis	DisGeNet	
SREBF1	C0022658	Kidney Diseases	DisGeNet	
SREBF1	C0022661	Kidney Failure, Chronic	DisGeNet	
SREBF1	C0023787	Lipoatrophy	DisGeNet	
SREBF1	C0023794	Lipoidosis	DisGeNet	
SREBF1	C0023827	Liposarcoma	DisGeNet	
SREBF1	C0023903	Neoplasm of the liver	DisGeNet	
SREBF1	C0024667	Animal Mammary Neoplasms	DisGeNet	
SREBF1	C0025517	Disorders of Intracellular Cobalamin Metabolism	DisGeNet	
SREBF1	C0028754	Obesity	DisGeNet	
SREBF1	C0029445	Bone necrosis	DisGeNet	
SREBF1	C0030567	Parkinson Disease	DisGeNet	
SREBF1	C0033300	Hutchinson-Gilford syndrome	DisGeNet	
SREBF1	C0033578	Prostatic Neoplasms	DisGeNet	
SREBF1	C0035078	Renal Insufficiency, Chronic	DisGeNet	
SREBF1	C0036341	Schizophrenia	DisGeNet	
SREBF1	C0043094	Increased body weight	DisGeNet	
SREBF1	C0079731	B-cell lymphoma	DisGeNet	
SREBF1	C0153574	Uterine Corpus Cancer	DisGeNet	
SREBF1	C0178874	Tumor Progression	DisGeNet	
SREBF1	C0206669	Hepatocellular adenoma	DisGeNet	
SREBF1	C0235974	Pancreatic Carcinoma	DisGeNet	
SREBF1	C0239946	Hepatic fibrosis	DisGeNet	
SREBF1	C0242339	Dyslipidemias	DisGeNet	
SREBF1	C0346647	Malignant neoplasm of pancreas	DisGeNet	
SREBF1	C0376358	Malignant tumor of prostate	DisGeNet	
SREBF1	C0400966	Non-alcoholic Fatty Liver Disease	DisGeNet	
SREBF1	C0410189	Emery-Dreifuss muscular dystrophy 1, X-linked	DisGeNet	
SREBF1	C0476089	Endometrial carcinoma	DisGeNet	
SREBF1	C0497327	Dementia	DisGeNet	
SREBF1	C0497406	Overweight	DisGeNet	
SREBF1	C0524620	Metabolic Syndrome X	DisGeNet	
SREBF1	C0596263	Carcinogenesis	DisGeNet	
SREBF1	C0600139	Prostate carcinoma	DisGeNet	
SREBF1	C0678222	Breast carcinoma	DisGeNet	
SREBF1	C1527249	Colorectal cancer	DisGeNet	
SREBF1	C1955934	Trichothiodystrophy Syndromes	DisGeNet	
SREBF1	C1956346	Coronary Artery Disease	DisGeNet	
SREBF1	C2239176	Hepatocellular carcinoma	DisGeNet	
SREBF1	C2711227	Steatohepatitis	DisGeNet	
SREBF1	C2911647	Weight Gain Adverse Event	DisGeNet	
SREBF1	C2936179	Obesity, Visceral	DisGeNet	
