Gene	CUI	Source Databases	
CYP19A1	C0005694	Bladder neck obstruction	DisGeNet	
ESR1	C0005694	Bladder neck obstruction	DisGeNet	
CYP19A1	C0853662	Oestrogen deficiency	DisGeNet	
ESR1	C0853662	Oestrogen deficiency	DisGeNet	
CYP19A1	C0206630	Stromal sarcoma	DisGeNet	
ESR1	C0206630	Stromal sarcoma	DisGeNet	
CYP19A1	C0000889	Acanthosis nigricans	HumPhenOnt	
ESR1	C0000889	Acanthosis nigricans	HumPhenOnt	
CYP19A1	C0086132	Depressive Symptoms	DisGeNet	
CYP3A4	C0086132	Depressive Symptoms	DisGeNet	
ESR1	C0086132	Depressive Symptoms	DisGeNet	
CYP19A1	C0242787	Malignant neoplasm of male breast	DisGeNet	
ESR1	C0242787	Malignant neoplasm of male breast	DisGeNet	
CYP19A1	C0016663	Pathologic fracture	DisGeNet	
ESR1	C0016663	Pathologic fracture	DisGeNet	
CYP3A4	C0029445	Bone necrosis	DisGeNet	
ESR1	C0029445	Bone necrosis	DisGeNet	
CYP19A1	C4021246	Abnormal epiphyseal ossification	HumPhenOnt	
ESR1	C4021246	Abnormal epiphyseal ossification	HumPhenOnt	
CYP19A1	C0235653	Malignant neoplasm of female breast	DisGeNet	
ESR1	C0235653	Malignant neoplasm of female breast	DisGeNet	
CYP19A1	C0007104	Female Breast Carcinoma	DisGeNet	
ESR1	C0007104	Female Breast Carcinoma	DisGeNet	
CYP19A1	C0238033	Carcinoma of Male Breast	DisGeNet	
ESR1	C0238033	Carcinoma of Male Breast	DisGeNet	
