node1	node2	edge_score	
DB06168	IL1B	1.0	
IL1B	rs4849127	0.99
IL1B	rs16944	0.99
IL1B		1.0
IL1B	rs1143623	0.99
IL1B	rs4848306	0.99
IL1B	rs12621220	0.99
IL1B	rs1143634	0.99
IL1B	rs1143627	0.99
Asbestosis	IL1B	1.0	
Leg Ulcer	IL1B	1.0	
Rheumatoid Nodule	IL1B	1.0	
Scrub Typhus	IL1B	1.0	
Pseudomonas aeruginosa infection	IL1B	1.0	
Severe Aplastic Anemia	IL1B	1.0	
Papillary adenocarcinoma	IL1B	1.0	
Hemorrhagic Fever with Renal Syndrome	IL1B	1.0	
Aneurysm, Ruptured	IL1B	1.0	
Brain Hemorrhage, Traumatic	IL1B	1.0	
Fetal Alcohol Syndrome	IL1B	1.0	
Q Fever	IL1B	1.0	
Malignant neoplasm of pharynx	IL1B	1.0	
MERRF Syndrome	IL1B	1.0	
Philadelphia chromosome positive chronic myelogenous leukemia	IL1B	1.0	
Urolithiasis	IL1B	1.0	
Febrile Neutropenia	IL1B	1.0	
Monoclonal Gammapathies	IL1B	1.0	
Otitis Media with Effusion	IL1B	1.0	
Thrombosis of retinal vein	IL1B	1.0	
Typhoid Fever	IL1B	1.0	
Periodontal Attachment Loss	IL1B	1.0	
Malignant neoplasm of vulva	IL1B	1.0	
Cryopyrin-Associated Periodic Syndromes	IL1B	1.0	
Melioidosis, susceptibility to	IL1B	1.0	
Carcinoma, Signet Ring Cell	IL1B	1.0	
Joint contractures involving the joints of the feet	IL1B	1.0	
Bacterial endocarditis	IL1B	1.0	
Oral aphthae	IL1B	1.0	
Renal interstitial fibrosis	IL1B	1.0	
Gingival bleeding	IL1B	1.0	
Lichen Sclerosus et Atrophicus	IL1B	1.0	
Angiokeratoma	IL1B	1.0	
Metabolic Bone Disorder	IL1B	1.0	
Gastroenteritis	IL1B	1.0	
Malaria, Vivax	IL1B	1.0	
Puerperal Disorders	IL1B	1.0	
Respiratory Hypersensitivity	IL1B	1.0	
MELAS Syndrome	IL1B	1.0	
{?Amyloidosis, secondary, susceptibility to} (1)	IL1B	1.0	
Familial Alzheimer Disease (FAD)	IL1B	1.0	
Arteriovenous hemangioma	IL1B	1.0	
Subfertility	IL1B	1.0	
Carpal tunnel syndrome	IL1B	1.0	
Lymphadenitis	IL1B	1.0	
Periodontal Pocket	IL1B	1.0	
Superinfection	IL1B	1.0	
Generalized osteoarthritis	IL1B	1.0	
Mucinous Neoplasm	IL1B	1.0	
Extrinsic allergic alveolitis	IL1B	1.0	
Systemic aspergillosis	IL1B	1.0	
Meningitis, Pneumococcal	IL1B	1.0	
Rheumatic fever / chorea	IL1B	1.0	
Juvenile dermatomyositis	IL1B	1.0	
Equine Infectious Anemia	IL1B	1.0	
Multiple Organ Failure	IL1B	1.0	
Mumps	IL1B	1.0	
Osteoarthritis of distal interphalangeal joint	IL1B	1.0	
Juvenile neuronal ceroid lipofuscinosis	IL1B	1.0	
Polymyalgia Rheumatica	IL1B	1.0	
Peptic Ulcer Hemorrhage	IL1B	1.0	
Microscopic Polyarteritis	IL1B	1.0	
AIDS related complex	IL1B	1.0	
Alveolar Bone Loss	IL1B	1.0	
Acute postoperative pain	IL1B	1.0	
Salmonella infections	IL1B	1.0	
Sclerosis	IL1B	1.0	
Smallpox	IL1B	1.0	
Osteoarthritis of the hand	IL1B	1.0	
Dermatitis and eczema	IL1B	1.0	
Acute disease of cardiovascular system	IL1B	1.0	
Mesangiocapillary glomerulonephritis, type II	IL1B	1.0	
Simple pneumoconiosis	IL1B	1.0	
Malignant neoplasm of stomach stage IV	IL1B	1.0	
Aggressive periodontitis, generalized	IL1B	1.0	
Pancreatitis, Acute Necrotizing	IL1B	1.0	
