Gene	CUI	Source Databases	
CYP2C19	C0024620	Primary malignant neoplasm of liver	DisGeNet	
CYP3A4	C0024620	Primary malignant neoplasm of liver	DisGeNet	
ALB	C0035457	Rhinitis, Allergic, Perennial	DisGeNet	
CYP2C19	C0035457	Rhinitis, Allergic, Perennial	DisGeNet	
ALB	C0745744	End Stage Liver Disease	DisGeNet	
CYP2C19	C0745744	End Stage Liver Disease	DisGeNet	
CYP2C19	C1291314	21-hydroxylase deficiency	DisGeNet	
CYP3A4	C1291314	21-hydroxylase deficiency	DisGeNet	
ALB	C0027707	Tubulointerstitial nephritis	DisGeNet	
CYP2C19	C0027707	Tubulointerstitial nephritis	DisGeNet	
ALB	C0341439	Chronic liver disease	DisGeNet	
CYP2C19	C0341439	Chronic liver disease	DisGeNet	
CYP3A4	C0341439	Chronic liver disease	DisGeNet	
ALB	C1096063	Drug Resistant Epilepsy	DisGeNet	
CYP2C19	C1096063	Drug Resistant Epilepsy	DisGeNet	
