node_name	node_type	
DB00046	drug	
INSR	drug_target	
IGF1R	drug_target	
Abdominal distention	phenotype	
EMG: myopathic abnormalities	phenotype	
Aplasia involving bones of the extremities	phenotype	
Acanthosis nigricans	phenotype	
Abnormality of acid-base homeostasis	phenotype	
Acidosis	phenotype	
Acromegaly	phenotype	
 Adenocarcinoma, ovarian, somatic, 167000 (3)	phenotype	
Adenomas, multiple colorectal, 608456 (3)	phenotype	
Alzheimer Disease	phenotype	
Amyloidosis	phenotype	
Arteriosclerosis	phenotype	
Atherosclerosis	phenotype	
Malignant tumor of urinary bladder	phenotype	
Breast-ovarian cancer, familial 1	phenotype	
Burkitt lymphoma	phenotype	
Cachexia	phenotype	
Cancer of the lower GI tract	phenotype	
Malignant neoplasm of endometrium	phenotype	
Non-small cell lung carcinoma	phenotype	
Squamous cell carcinoma	phenotype	
Celiac Disease	phenotype	
Cholestasis, benign recurrent intrahepatic 1	phenotype	
Choriocarcinoma	phenotype	
Colorectal cancer 1	phenotype	
Colorectal Neoplasms	phenotype	
Coma	phenotype	
Constitutional symptom	phenotype	
Coronary heart disease 7	phenotype	
Cryptorchidism	phenotype	
Diabetes Mellitus, Type 1	phenotype	
Diabetes mellitus type 1	phenotype	
Diabetes mellitus type 2	phenotype	
Diabetic ketoacidosis	phenotype	
Diabetic Nephropathies	phenotype	
Type 1 diabetic neuropathy	phenotype	
Diabetic Retinopathy	phenotype	
Duchenne muscular dystrophy	phenotype	
Short stature, rhizomelic, with microcephaly, micrognathia, and developmental delay	phenotype	
Endometriosis	phenotype	
EPIDERMODYSPLASIA VERRUCIFORMIS	phenotype	
Epilepsy, Temporal Lobe	phenotype	
Proptosis	phenotype	
Abnormality of the eye	phenotype	
Failure to thrive	phenotype	
Fatigue	phenotype	
Hepatic steatosis	phenotype	
Intrauterine growth retardation	phenotype	
Abnormality of the foot	phenotype	
Glioma	phenotype	
Gynecomastia	phenotype	
Abnormality of the hand	phenotype	
Helminthiasis	phenotype	
Hernia	phenotype	
Inguinal hernia	phenotype	
Umbilical hernia	phenotype	
Heterogeneous	phenotype	
Hirsutism	phenotype	
Hyperalgesia	phenotype	
Hyperglycemia	phenotype	
Hyperinsulinemia	phenotype	
Hyperlipidemia, combined, 1	phenotype	
Hyperpituitarism	phenotype	
Hypertelorism	phenotype	
Hypertension	phenotype	
Hypertrichosis	phenotype	
Hypoglycemia, neonatal, simulating foetopathia diabetica	phenotype	
Hypothyroidism	phenotype	
Inflammation	phenotype	
Insulin Resistance	phenotype	
Insulinoma	phenotype	
Ketoacidosis	phenotype	
Kidney Diseases	phenotype	
Kidney Failure, Chronic	phenotype	
Chronic Lymphocytic Leukemia	phenotype	
Acute myeloid leukemia	phenotype	
Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	phenotype	
Lipoatrophy	phenotype	
Liver Diseases	phenotype	
Neoplasm of the liver	phenotype	
Pulmonary Disease, Chronic Obstructive	phenotype	
Chronic obstructive pulmonary disease	phenotype	
Lymphoma, Large B-Cell, Diffuse	phenotype	
Wide mouth	phenotype	
Animal Mammary Neoplasms	phenotype	
Disorders of Intracellular Cobalamin Metabolism	phenotype	
Microcephaly 16, primary, autosomal recessive	phenotype	
Abnormality of the mouth	phenotype	
Myopathy, scapulohumeroperoneal	phenotype	
Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a, 11	phenotype	
Myocardial Infarction	phenotype	
Steinert myotonic dystrophy syndrome	phenotype	
Secondary hypertriglyceridemia	phenotype	
Obesity	phenotype	
Obesity, severe, 601665 (3)	phenotype	
Ovarian cyst	phenotype	
Ovarian Diseases	phenotype	
Parkinson Disease	phenotype	
Peripheral neuropathy, myopathy, hoarseness, and hearing loss	phenotype	
Abnormality of the pituitary gland	phenotype	
Polycystic Ovary Syndrome	phenotype	
Preeclampsia/eclampsia 1	phenotype	
Precancerous Conditions	phenotype	
Prostatic Neoplasms	phenotype	
Proteinuria, low molecular weight, with hypercalciuria and nephrocalcinosis	phenotype	
Puberty and gonadal disorders	phenotype	
Delayed puberty	phenotype	
Precocious puberty	phenotype	
Respiratory tract infection	phenotype	
Rhabdomyosarcoma alveolar	phenotype	
Schizophrenia	phenotype	
Seizures, Febrile	phenotype	
Abnormality of the skin	phenotype	
Skin nodule	phenotype	
C-like syndrome	phenotype	
Thyroid Diseases	phenotype	
Abnormality of dental morphology	phenotype	
Tuberous sclerosis syndrome	phenotype	
Abnormality of the genitourinary system	phenotype	
Corneal neovascularization	phenotype	
Maternal diabetes	phenotype	
Essential hypertension	phenotype	
Migraine Disorders	phenotype	
Subcutaneous nodule	phenotype	
Dry skin	phenotype	
Macrotia	phenotype	
Uterine Corpus Cancer	phenotype	
Malignant neoplasm of brain and nervous system	phenotype	
Secondary malignant neoplasm of lung	phenotype	
Migraine with aura	phenotype	
Clitoral hypertrophy	phenotype	
Abnormality of the hair	phenotype	
Hyperpigmentation of the skin	phenotype	
Tumor Progression	phenotype	
Abnormal QRS complex	phenotype	
 Hyperandrogenism, nonclassic type, due to 21-hydroxylase deficiency, 201910 (3)	phenotype	
Anaplastic large cell lymphoma, ALK negative	phenotype	
Hepatoblastoma	phenotype	
Berardinelli-Seip congenital lipodystrophy	phenotype	
Brachydactyly, type a1, d	phenotype	
Feeding difficulties	phenotype	
