node1	node2	edge_score	
DB00746	APP	1.0	
DB00746	XDH	1.0	
APP		1.0
XDH		1.0
Hypoxia	APP	1.0	
Hypoxia	XDH	1.0	
Arteriosclerosis	APP	1.0	
Arteriosclerosis	XDH	1.0	
Asthma	APP	1.0	
Asthma	XDH	1.0	
Atherosclerosis	APP	1.0	
Atherosclerosis	XDH	1.0	
Autism 15	APP	1.0	
Autism 15	XDH	1.0	
Breast-ovarian cancer, familial 1	APP	1.0	
Breast-ovarian cancer, familial 1	XDH	1.0	
Cardiovascular Diseases	APP	1.0	
Cardiovascular Diseases	XDH	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	APP	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	XDH	1.0	
Hypertension	APP	1.0	
Hypertension	XDH	1.0	
Ischemia	APP	1.0	
Ischemia	XDH	1.0	
{Gastric cancer risk after H. pylori infection}, 137215 (3)	APP	1.0	
{Gastric cancer risk after H. pylori infection}, 137215 (3)	XDH	1.0	
Myopathy, scapulohumeroperoneal	APP	1.0	
Myopathy, scapulohumeroperoneal	XDH	1.0	
Secondary hypertriglyceridemia	APP	1.0	
Secondary hypertriglyceridemia	XDH	1.0	
Neurodegeneration with brain iron accumulation	APP	1.0	
Neurodegeneration with brain iron accumulation	XDH	1.0	
Sepsis	APP	1.0	
Sepsis	XDH	1.0	
Breast carcinoma	APP	1.0	
Breast carcinoma	XDH	1.0	
Stomach cancer	APP	1.0	
Stomach cancer	XDH	1.0	
Major depressive disorder	APP	1.0	
Major depressive disorder	XDH	1.0	
Hepatocellular carcinoma	APP	1.0	
Hepatocellular carcinoma	XDH	1.0	
Abnormality of metabolism/homeostasis	APP	1.0	
Abnormality of metabolism/homeostasis	XDH	1.0	
Peroxisome biogenesis disorders	APP	1.0	
Phenylketonuria	APP	1.0	
Calcium oxalate urolithiasis	XDH	1.0	
Abnormality of purine metabolism	XDH	1.0	
Niemann-Pick disease, type C	APP	1.0	
Familial Alzheimer Disease (FAD)	APP	1.0	
Normal pressure hydrocephalus	APP	1.0	
Progressive cerebellar degeneration	APP	1.0	
Chronic myelopathy	APP	1.0	
Neurobehavioral Manifestations	APP	1.0	
Abnormality of nucleobase metabolism	XDH	1.0	
Plague	APP	1.0	
Decreased activity of 3-hydroxyacyl-CoA dehydrogenase	APP	1.0	
Death in early adulthood	APP	1.0	
Kidney Calculi	XDH	1.0	
Learning Disorders	APP	1.0	
Conduct Disorder	APP	1.0	
Moyamoya Disease	APP	1.0	
Osteitis Deformans	APP	1.0	
Pyelonephritis	XDH	1.0	
Cerebral Amyloid Angiopathy	APP	1.0	
Iron deficiency anemia	APP	1.0	
Aural atresia, congenital	APP	1.0	
Meningeal Neoplasms	XDH	1.0	
Memory Disorders	APP	1.0	
Necrosis	APP	1.0	
Diabetic Cardiomyopathies	XDH	1.0	
Joint swelling	APP	1.0	
Cowden syndrome 1	APP	1.0	
2,4-Dienoyl-CoA reductase deficiency	APP	1.0	
Memory Loss	APP	1.0	
Cognition Disorders	APP	1.0	
Attention Deficit Disorder	APP	1.0	
Occupational Diseases	XDH	1.0	
Inclusion Body Myositis (disorder)	APP	1.0	
Hyperuricemia, pulmonary hypertension, renal failure, and alkalosis	XDH	1.0	
Complicated hereditary spastic paraplegia	APP	1.0	
Alzheimer Disease, Late Onset	APP	1.0	
Premature aging syndrome	APP	1.0	
Tetanus	APP	1.0	
Dementia, Vascular	APP	1.0	
Infarction, Middle Cerebral Artery	XDH	1.0	
Liver regeneration disorder	APP	1.0	
Febrile seizures, familial, 4	APP	1.0	
Paralysis	APP	1.0	
Coma	APP	1.0	
Prion Diseases	APP	1.0	
Polyglandular autoimmune syndrome, type 1	APP	1.0	
Paresthesia	APP	1.0	
Cerebral calcification	APP	1.0	
Hepatopulmonary Syndrome	XDH	1.0	
Abnormality of cerebral artery	APP	1.0	
Bacteremia, susceptibility to, 2	APP	1.0	
Frontotemporal dementia, ubiquitin-positive	APP	1.0	
 Frontotemporal lobar degeneration, TARDBP-related, 612069 (3)	APP	1.0	
Fragile X syndrome	APP	1.0	
Aortic Aneurysm, Thoracic	APP	1.0	
Nephrolithiasis	XDH	1.0	
