Gene	CUI	Source Databases	
F13A1	C0019087	Hemorrhagic disorder due to intrinsic circulating anticoagulants	DisGeNet	
F2	C0019087	Hemorrhagic disorder due to intrinsic circulating anticoagulants	DisGeNet	
F5	C0019087	Hemorrhagic disorder due to intrinsic circulating anticoagulants	DisGeNet	
F7	C0019087	Hemorrhagic disorder due to intrinsic circulating anticoagulants	DisGeNet	
F13A1	C0600518	Choroidal Neovascularization	DisGeNet	
F2	C0600518	Choroidal Neovascularization	DisGeNet	
F5	C0600518	Choroidal Neovascularization	DisGeNet	
F7	C0600518	Choroidal Neovascularization	DisGeNet	
ALB	C0005779	Bleeding disorder, platelet-type, 21	DisGeNet	
F13A1	C0005779	Bleeding disorder, platelet-type, 21	DisGeNet,HumPhenOnt	
F2	C0005779	Bleeding disorder, platelet-type, 21	DisGeNet,HumPhenOnt	
F5	C0005779	Bleeding disorder, platelet-type, 21	DisGeNet,HumPhenOnt	
F7	C0005779	Bleeding disorder, platelet-type, 21	DisGeNet,HumPhenOnt	
F13A1	C0553692	Brain Hemorrhage, Traumatic	DisGeNet	
F2	C0553692	Brain Hemorrhage, Traumatic	DisGeNet	
F5	C0553692	Brain Hemorrhage, Traumatic	DisGeNet	
F7	C0553692	Brain Hemorrhage, Traumatic	DisGeNet	
ALB	C0398623	Thrombophilia	DisGeNet	
F13A1	C0398623	Thrombophilia	ClinVar	
F2	C0398623	Thrombophilia	ClinVar,DisGeNet	
F5	C0398623	Thrombophilia	ClinVar,DisGeNet,HumPhenOnt	
F7	C0398623	Thrombophilia	DisGeNet	
F13A1	C0019080	Bleeding with minor or no trauma	DisGeNet	
F2	C0019080	Bleeding with minor or no trauma	DisGeNet	
F5	C0019080	Bleeding with minor or no trauma	DisGeNet	
F7	C0019080	Bleeding with minor or no trauma	DisGeNet	
F13A1	C0012739	Disseminated intravascular coagulation	DisGeNet	
F2	C0012739	Disseminated intravascular coagulation	DisGeNet	
F5	C0012739	Disseminated intravascular coagulation	DisGeNet	
F7	C0012739	Disseminated intravascular coagulation	DisGeNet	
ALB	C0342257	Complications of Diabetes Mellitus	DisGeNet	
F2	C0342257	Complications of Diabetes Mellitus	DisGeNet	
F5	C0342257	Complications of Diabetes Mellitus	DisGeNet	
F7	C0342257	Complications of Diabetes Mellitus	DisGeNet	
F13A1	C0014591	Epistaxis	HumPhenOnt	
F2	C0014591	Epistaxis	DisGeNet,HumPhenOnt	
F5	C0014591	Epistaxis	DisGeNet,HumPhenOnt	
F7	C0014591	Epistaxis	HumPhenOnt	
ALB	C0019069	Hereditary factor VIII deficiency disease	DisGeNet	
F2	C0019069	Hereditary factor VIII deficiency disease	DisGeNet	
F5	C0019069	Hereditary factor VIII deficiency disease	DisGeNet	
F7	C0019069	Hereditary factor VIII deficiency disease	DisGeNet	
ALB	C0018995	Hemochromatosis	DisGeNet	
F13A1	C0018995	Hemochromatosis	DisGeNet	
F2	C0018995	Hemochromatosis	DisGeNet	
F5	C0018995	Hemochromatosis	DisGeNet	
F13A1	C0156543	Pregnancy loss	DisGeNet	
F2	C0156543	Pregnancy loss	DisGeNet	
F5	C0156543	Pregnancy loss	DisGeNet	
F7	C0156543	Pregnancy loss	DisGeNet	
F13A1	C1704436	Peripheral Arterial Diseases	DisGeNet	
F2	C1704436	Peripheral Arterial Diseases	DisGeNet	
F5	C1704436	Peripheral Arterial Diseases	DisGeNet	
F7	C1704436	Peripheral Arterial Diseases	DisGeNet	
ALB	C0020473	Hyperlipidemia, combined, 1	DisGeNet,HumPhenOnt	
F13A1	C0020473	Hyperlipidemia, combined, 1	DisGeNet	
F2	C0020473	Hyperlipidemia, combined, 1	DisGeNet	
F5	C0020473	Hyperlipidemia, combined, 1	DisGeNet	
F7	C0020473	Hyperlipidemia, combined, 1	DisGeNet	
F13A1	C0149871	Deep venous thrombosis	DisGeNet	
F2	C0149871	Deep venous thrombosis	DisGeNet,HumPhenOnt	
F5	C0149871	Deep venous thrombosis	DisGeNet,HumPhenOnt	
F7	C0149871	Deep venous thrombosis	DisGeNet	
F13A1	C1846821	Abnormality of coagulation	HumPhenOnt	
F2	C1846821	Abnormality of coagulation	HumPhenOnt	
F5	C1846821	Abnormality of coagulation	HumPhenOnt	
F7	C1846821	Abnormality of coagulation	HumPhenOnt	
F13A1	C0040038	Thromboembolism	DisGeNet	
F2	C0040038	Thromboembolism	DisGeNet,HumPhenOnt	
F5	C0040038	Thromboembolism	DisGeNet	
F7	C0040038	Thromboembolism	DisGeNet	
ALB	C0948089	Acute Coronary Syndrome	DisGeNet	
F13A1	C0948089	Acute Coronary Syndrome	DisGeNet	
F2	C0948089	Acute Coronary Syndrome	DisGeNet	
F5	C0948089	Acute Coronary Syndrome	DisGeNet	
F7	C0948089	Acute Coronary Syndrome	DisGeNet	
ALB	C0034065	Pulmonary Embolism	DisGeNet	
F13A1	C0034065	Pulmonary Embolism	DisGeNet	
F2	C0034065	Pulmonary Embolism	DisGeNet,HumPhenOnt,PheGenI	
F5	C0034065	Pulmonary Embolism	DisGeNet,PheGenI	
F13A1	C0042487	Venous thrombosis	DisGeNet	
F2	C0042487	Venous thrombosis	DisGeNet,HumPhenOnt	
F5	C0042487	Venous thrombosis	DisGeNet,HumPhenOnt	
F7	C0042487	Venous thrombosis	DisGeNet	
F13A1	C0034155	Purpura, Thrombotic Thrombocytopenic	DisGeNet	
F2	C0034155	Purpura, Thrombotic Thrombocytopenic	DisGeNet	
F5	C0034155	Purpura, Thrombotic Thrombocytopenic	DisGeNet	
ALB	C0042373	Vascular Diseases	DisGeNet	
F13A1	C0042373	Vascular Diseases	DisGeNet	
F2	C0042373	Vascular Diseases	DisGeNet	
F5	C0042373	Vascular Diseases	DisGeNet	
F7	C0042373	Vascular Diseases	DisGeNet	
F13A1	C0040053	Thrombosis	DisGeNet	
F2	C0040053	Thrombosis	DisGeNet,PheGenI	
F5	C0040053	Thrombosis	DisGeNet,PheGenI	
F7	C0040053	Thrombosis	DisGeNet	
F2	C0340708	Deep vein thrombosis of lower limb	DisGeNet	
F5	C0340708	Deep vein thrombosis of lower limb	DisGeNet	
F7	C0340708	Deep vein thrombosis of lower limb	DisGeNet	
F13A1	C0007282	Carotid Stenosis	DisGeNet	
F2	C0007282	Carotid Stenosis	DisGeNet	
F5	C0007282	Carotid Stenosis	DisGeNet	
