node_name	node_type	
DB01185	drug	
NR3C1	drug_target	
ESR1	drug_target	
PRLR	drug_target	
SHBG	drug_target	
AR	drug_target	
HSD11B2	drug_target	
Malignant neoplasm of adrenal cortex	phenotype	
Estrogen resistance	phenotype	
Cervical dysplasia	phenotype	
Breast cancer recurrent	phenotype	
Bladder neck obstruction	phenotype	
Cholesterol gallstones	phenotype	
Herpes zoster disease	phenotype	
Metabolic Bone Disorder	phenotype	
Hypoplasia of the uterus	phenotype	
Carpal tunnel syndrome	phenotype	
Generalized osteoarthritis	phenotype	
Oestrogen deficiency	phenotype	
Cervix Diseases	phenotype	
Comedone	phenotype	
Triploidy syndrome	phenotype	
Endometriosis of ovary	phenotype	
Osteoarthritis of distal interphalangeal joint	phenotype	
Polymyalgia Rheumatica	phenotype	
Invasive Lobular Breast Carcinoma	phenotype	
Alveolar Bone Loss	phenotype	
Condylomata Acuminata	phenotype	
Sudden death	phenotype	
Osteoarthritis of the hand	phenotype	
Mammary adenocarcinoma	phenotype	
Pregnancy associated hypertension	phenotype	
Coronary Thrombosis	phenotype	
Breast hypoplasia	phenotype	
Cholestasis of pregnancy	phenotype	
Gastro-esophageal reflux disease with esophagitis	phenotype	
Cerebral aneurysm	phenotype	
Bulimia nervosa 1	phenotype	
Stromal sarcoma	phenotype	
Abnormal circulating gonadotropin level	phenotype	
Acanthosis nigricans	phenotype	
Angiofibromas	phenotype	
Absence of secondary sex characteristics	phenotype	
Anaphylactic shock NOS	phenotype	
Cellulitis	phenotype	
Malignant neoplasm of male breast	phenotype	
Pathologic fracture	phenotype	
Substance abuse problem	phenotype	
Single tumor	phenotype	
Yolk Sac Tumor	phenotype	
Bone necrosis	phenotype	
Varicose Ulcer	phenotype	
Adolescent idiopathic scoliosis	phenotype	
Mammary Carcinoma, Human	phenotype	
Dry Eye Syndromes	phenotype	
Abnormal epiphyseal ossification	phenotype	
Li-Fraumeni syndrome	phenotype	
Bile duct cancer resectable	phenotype	
Aplasia/hypoplasia of the uterus	phenotype	
Pleuritis	phenotype	
Coronary Restenosis	phenotype	
Papillomavirus Infections	phenotype	
Lymphocytic infiltration	phenotype	
Phyllodes tumor, benign	phenotype	
Malignant neoplasm of female breast	phenotype	
Peptic Esophagitis	phenotype	
Lehman syndrome	phenotype	
Elevated alkaline phosphatase	phenotype	
Primary hyperparathyroidism	phenotype	
Aplasia/Hypoplasia of the breasts	phenotype	
Bone Diseases, Developmental	phenotype	
Female Breast Carcinoma	phenotype	
Endometrial Hyperplasia	phenotype	
Nerve Sheath Tumors	phenotype	
Carcinoma of Male Breast	phenotype	
Endometriosis of uterus	phenotype	
Toxic Shock Syndrome	phenotype	
Penile hypospadias	phenotype	
Abnormality of alkaline phosphatase activity	phenotype	
Biliary tract neoplasm	phenotype	
Medullary carcinoma	phenotype	
EPIDERMODYSPLASIA VERRUCIFORMIS	phenotype	
Lymphocytic Choriomeningitis	phenotype	
Lymphangiomyomatosis	phenotype	
Neoplasm of the parathyroid gland	phenotype	
Desmoid tumor	phenotype	
Carcinoma, Lobular	phenotype	
cancer recurrence	phenotype	
Adenocarcinoma, Endometrioid	phenotype	
Aortic valve disease 2	phenotype	
Menopause present (finding)	phenotype	
Other specified disorders of breast	phenotype	
Cognition Disorders	phenotype	
Osteoarthritis of hip	phenotype	
Obsessive-compulsive behavior	phenotype	
Microsatellite Instability	phenotype	
Breast Fibrocystic Disease	phenotype	
Hyperpituitarism	phenotype	
gliosarcoma	phenotype	
Refractory cancer	phenotype	
Early-Stage Breast Carcinoma	phenotype	
Psychoses, Substance-Induced	phenotype	
Fibroadenoma of the breast	phenotype	
Osteochondritis dissecans	phenotype	
NEUROTICISM	phenotype	
Disorder of endocrine system	phenotype	
Retinopathy of Prematurity	phenotype	
Neoplasms, Intracranial	phenotype	
Shock, Septic	phenotype	
Mammographic breast density	phenotype	
Gingivitis	phenotype	
Female infertility	phenotype	
Ischemic cardiomyopathy	phenotype	
Abnormal enzyme/coenzyme activity	phenotype	
Breast Cancer Model	phenotype	
Eating disorder	phenotype	
Endometrioma	phenotype	
Acne	phenotype	
Malignant Childhood Neoplasm	phenotype	
Uterine neoplasm	phenotype	
Migraine with aura	phenotype	
Epithelial hyperplasia of skin	phenotype	
Granulomatous disease, chronic, autosomal recessive, cytochrome b-negative	phenotype	
Degenerative disease of the spinal cord	phenotype	
Recurrent abortion	phenotype	
Drug Allergy	phenotype	
Metaplasia	phenotype	
Absence seizures	phenotype	
Pregnancy loss	phenotype	
Increased analgesia from kappa-opioid receptor agonist, female-specific	phenotype	
Coronary artery stenosis	phenotype	
Hormone refractory prostate cancer	phenotype	
Stromal Neoplasm	phenotype	
Chordoma	phenotype	
Dementia, Vascular	phenotype	
granulosa cell tumor	phenotype	
Obsessive-compulsive disorder	phenotype	
Mucinous Adenocarcinoma	phenotype	
Cholera	phenotype	
Chronic active hepatitis	phenotype	
Cholecystolithiasis	phenotype	
