node1	node2	edge_score	
DB01277	IGFBP3	1.0	
DB01277	INSR	1.0	
DB01277	IGF2R	1.0	
DB01277	IGF1R	1.0	
DB01277	IGFALS	1.0	
INSR		1.0
IGFBP3		1.0
Acidosis	IGFBP3	1.0	
Acidosis	INSR	1.0	
Acromegaly	IGFBP3	1.0	
Acromegaly	INSR	1.0	
 Adenocarcinoma, ovarian, somatic, 167000 (3)	IGFBP3	1.0	
 Adenocarcinoma, ovarian, somatic, 167000 (3)	INSR	1.0	
Adenomas, multiple colorectal, 608456 (3)	IGFBP3	1.0	
Adenomas, multiple colorectal, 608456 (3)	INSR	1.0	
Alzheimer Disease	IGFBP3	1.0	
Alzheimer Disease	INSR	1.0	
Atherosclerosis	IGFBP3	1.0	
Atherosclerosis	INSR	1.0	
Malignant tumor of urinary bladder	IGFBP3	1.0	
Malignant tumor of urinary bladder	INSR	1.0	
Breast-ovarian cancer, familial 1	IGFBP3	1.0	
Breast-ovarian cancer, familial 1	INSR	1.0	
Malignant neoplasm of endometrium	IGFBP3	1.0	
Malignant neoplasm of endometrium	INSR	1.0	
Non-small cell lung carcinoma	IGFBP3	1.0	
Non-small cell lung carcinoma	INSR	1.0	
Squamous cell carcinoma	IGFBP3	1.0	
Squamous cell carcinoma	INSR	1.0	
Colorectal cancer 1	IGFBP3	1.0	
Colorectal cancer 1	INSR	1.0	
Colorectal Neoplasms	IGFBP3	1.0	
Colorectal Neoplasms	INSR	1.0	
Cryptorchidism	IGFBP3	1.0	
Cryptorchidism	INSR	1.0	
Diabetes Mellitus, Type 1	IGFBP3	1.0	
Diabetes Mellitus, Type 1	INSR	1.0	
Diabetes mellitus type 2	IGFBP3	1.0	
Diabetes mellitus type 2	INSR	1.0	
Diabetic Retinopathy	IGFBP3	1.0	
Diabetic Retinopathy	INSR	1.0	
Short stature, rhizomelic, with microcephaly, micrognathia, and developmental delay	IGFBP3	1.0	
Short stature, rhizomelic, with microcephaly, micrognathia, and developmental delay	INSR	1.0	
Endometriosis	IGFBP3	1.0	
Endometriosis	INSR	1.0	
Failure to thrive	IGFBP3	1.0	
Failure to thrive	INSR	1.0	
Fatigue	IGFBP3	1.0	
Fatigue	INSR	1.0	
Intrauterine growth retardation	IGFBP3	1.0	
Intrauterine growth retardation	INSR	1.0	
Glioma	IGFBP3	1.0	
Glioma	INSR	1.0	
Hyperinsulinemia	IGFBP3	1.0	
Hyperinsulinemia	INSR	1.0	
Hypertension	IGFBP3	1.0	
Hypertension	INSR	1.0	
Hypoglycemia, neonatal, simulating foetopathia diabetica	IGFBP3	1.0	
Hypoglycemia, neonatal, simulating foetopathia diabetica	INSR	1.0	
Inflammation	IGFBP3	1.0	
Inflammation	INSR	1.0	
Kidney Diseases	IGFBP3	1.0	
Kidney Diseases	INSR	1.0	
Liver Diseases	IGFBP3	1.0	
Liver Diseases	INSR	1.0	
Neoplasm of the liver	IGFBP3	1.0	
Neoplasm of the liver	INSR	1.0	
Chronic obstructive pulmonary disease	IGFBP3	1.0	
Chronic obstructive pulmonary disease	INSR	1.0	
Animal Mammary Neoplasms	IGFBP3	1.0	
Animal Mammary Neoplasms	INSR	1.0	
Secondary hypertriglyceridemia	IGFBP3	1.0	
Secondary hypertriglyceridemia	INSR	1.0	
Obesity	IGFBP3	1.0	
Obesity	INSR	1.0	
Abnormality of the pituitary gland	IGFBP3	1.0	
Abnormality of the pituitary gland	INSR	1.0	
Prostatic Neoplasms	IGFBP3	1.0	
Prostatic Neoplasms	INSR	1.0	
Schizophrenia	IGFBP3	1.0	
Schizophrenia	INSR	1.0	
Thyroid Diseases	IGFBP3	1.0	
Thyroid Diseases	INSR	1.0	
Uterine Corpus Cancer	IGFBP3	1.0	
Uterine Corpus Cancer	INSR	1.0	
Secondary malignant neoplasm of lung	IGFBP3	1.0	
Secondary malignant neoplasm of lung	INSR	1.0	
Tumor Progression	IGFBP3	1.0	
Tumor Progression	INSR	1.0	
Hepatoblastoma	IGFBP3	1.0	
Hepatoblastoma	INSR	1.0	
