Gene	CUI	Source Databases	
CYP2C19	C0024620	Primary malignant neoplasm of liver	DisGeNet	
CYP3A4	C0024620	Primary malignant neoplasm of liver	DisGeNet	
CYP3A5	C0024620	Primary malignant neoplasm of liver	DisGeNet	
CYP2C19	C0013182	Drug Allergy	DisGeNet	
CYP2C8	C0013182	Drug Allergy	DisGeNet	
CYP3A4	C0013182	Drug Allergy	DisGeNet	
CYP3A5	C0013182	Drug Allergy	DisGeNet	
CYP2C19	C0027658	Neoplasms, Germ Cell and Embryonal	DisGeNet	
CYP3A4	C0027658	Neoplasms, Germ Cell and Embryonal	DisGeNet	
CYP3A5	C0027658	Neoplasms, Germ Cell and Embryonal	DisGeNet	
CYP3A4	C0206720	Squamous Cell Neoplasms	DisGeNet	
CYP3A5	C0206720	Squamous Cell Neoplasms	DisGeNet	
CYP3A4	C0011206	Cocaine delirium	DisGeNet	
CYP3A5	C0011206	Cocaine delirium	DisGeNet	
