Gene	CUI	Source Databases	
ALB	C0011854	Diabetes mellitus type 1	DisGeNet	
CHRM2	C0011854	Diabetes mellitus type 1	DisGeNet	
SLC22A4	C0011854	Diabetes mellitus type 1	DisGeNet	
SLC22A5	C0011854	Diabetes mellitus type 1	DisGeNet	
ALB	C0238198	Gastrointestinal stromal tumor	DisGeNet	
SLC22A4	C0238198	Gastrointestinal stromal tumor	DisGeNet	
SLC22A5	C0238198	Gastrointestinal stromal tumor	DisGeNet	
SLC22A4	C0016169	pathologic fistula	DisGeNet	
SLC22A5	C0016169	pathologic fistula	DisGeNet	
SLC22A4	C0018273	Growth Disorders	DisGeNet	
SLC22A5	C0018273	Growth Disorders	DisGeNet	
ALB	C0011882	Type 1 diabetic neuropathy	DisGeNet	
CHRM2	C0011882	Type 1 diabetic neuropathy	DisGeNet	
SLC22A4	C2919828	Chronic ulcerative colitis	DisGeNet	
SLC22A5	C2919828	Chronic ulcerative colitis	DisGeNet	
SLC22A4	C1561955	Fibrinogen Adverse Event	DisGeNet	
SLC22A5	C1561955	Fibrinogen Adverse Event	DisGeNet	
SLC22A4	C0027059	Myocarditis	DisGeNet	
SLC22A5	C0027059	Myocarditis	DisGeNet	
ALB	C4025650	Abnormality of lipid metabolism	HumPhenOnt	
SLC22A5	C4025650	Abnormality of lipid metabolism	HumPhenOnt	
ALB	C0009324	Ulcerative colitis	DisGeNet	
SLC22A4	C0009324	Ulcerative colitis	DisGeNet	
SLC22A5	C0009324	Ulcerative colitis	DisGeNet	
SLC22A4	C0003872	Arthritis, Psoriatic	DisGeNet	
SLC22A5	C0003872	Arthritis, Psoriatic	DisGeNet	
SLC22A4	C0006274	Bronchiolitis, Viral	DisGeNet	
SLC22A5	C0006274	Bronchiolitis, Viral	DisGeNet	
ALB	C0010346	Crohn Disease	DisGeNet	
SLC22A4	C0010346	Crohn Disease	DisGeNet	
SLC22A5	C0010346	Crohn Disease	DisGeNet	
ALB	C0085584	Encephalopathy, acute, infection-induced, 4, susceptibility to	DisGeNet	
SLC22A5	C0085584	Encephalopathy, acute, infection-induced, 4, susceptibility to	HumPhenOnt	
SLC22A5	C0023223	Leg Ulcer	DisGeNet	
CHRM2	C0154409	Recurrent major depressive episodes	DisGeNet	
ALB	C0346402	Malignant neoplasm of adrenal cortex	DisGeNet	
ALB	C0014867	Esophageal varix	DisGeNet	
ALB	C0451641	Urolithiasis	DisGeNet	
SLC22A4	C0035235	Respiratory Syncytial Virus Infections	DisGeNet	
SLC22A5	C0035235	Respiratory Syncytial Virus Infections	DisGeNet	
ALB	C0013502	Echinococcosis	DisGeNet	
ALB	C0339467	Proliferative retinopathy	DisGeNet	
SLC22A5	C1306587	Acute encephalopathy	HumPhenOnt	
ALB	C3714796	Isolated somatotropin deficiency	DisGeNet	
ALB	C0038586	Substance Use Disorders	DisGeNet	
SLC22A5	C0240479	Neck muscle weakness	HumPhenOnt	
ALB	C0751781	Dentatorubral pallidoluysian atrophy	DisGeNet	
ALB	C0002985	Angiokeratoma	DisGeNet	
ALB	C0013338	Isolated growth hormone deficiency type 1B	DisGeNet	
SLC22A5	C1141890	Congenital long QT syndrome	DisGeNet	
SLC22A4	C0030524	Paratuberculosis	DisGeNet	
ALB	C0031039	Pericardial effusion	DisGeNet	
SLC22A4	C0014378	Enterovirus Infections	DisGeNet	
ALB	C0026780	Mumps	DisGeNet	
ALB	C0035457	Rhinitis, Allergic, Perennial	DisGeNet	
ALB	C0342200	Endemic Cretinism	DisGeNet	
ALB	C0206734	Hemangioblastoma	DisGeNet	
SLC22A5	C0220656	Malignant ascites	DisGeNet	
ALB	C0017662	Mesangiocapillary glomerulonephritis, type II	DisGeNet	
SLC22A5	C0023794	Lipoidosis	DisGeNet	
ALB	C0027719	Nephrosclerosis	DisGeNet	
ALB	C0235025	Peripheral motor neuropathy	DisGeNet	
ALB	C0745744	End Stage Liver Disease	DisGeNet	
SLC22A5	C4021656	Abnormality of fatty-acid metabolism	HumPhenOnt	
SLC22A4	C0018213	Graves Disease	DisGeNet	
SLC22A5	C0018213	Graves Disease	DisGeNet	
SLC22A5	C0220994	Hyperammonemia	HumPhenOnt	
ALB	C4023036	Abnormal albumin level	HumPhenOnt	
ALB	C0018799	Heart Diseases	DisGeNet	
CHRM2	C0018799	Heart Diseases	DisGeNet	
ALB	C0007121	Bronchogenic Carcinoma	DisGeNet	
SLC22A5	C0009676	Confusion	HumPhenOnt	
ALB	C0010051	Coronary artery aneurysm	DisGeNet	
ALB	C0020476	Hyperlipoproteinemia	DisGeNet	
ALB	C0745103	Hyperlipoproteinemia Type IIa	DisGeNet	
SLC22A4	C0004943	Behcet Syndrome	DisGeNet	
SLC22A5	C0004943	Behcet Syndrome	DisGeNet	
ALB	C0027707	Tubulointerstitial nephritis	DisGeNet	
SLC22A5	C0694563	Excessive daytime sleepiness	HumPhenOnt	
ALB	C1298180	Single tumor	DisGeNet	
ALB	C1704321	Nephrotic Syndrome, Minimal Change	DisGeNet	
SLC22A5	C0741923	cardiac event	DisGeNet	
SLC22A5	C4021662	Abnormality of the endocardium	HumPhenOnt	
ALB	C0020538	Hypertension	DisGeNet	
